MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,06/29/2023 00:00:00,Morrison Scott W,4,A-Award,--D,18903,26248,1,0001662426,American Depositary Shares
A,06/29/2023 00:00:00,DIEKMAN JOHN D,4,A-Award,--D,18903,86518,1,0001240357,American Depositary Shares
A,06/29/2023 00:00:00,Chen Kai-Xian,4,A-Award,--D,18903,49919,1,0001836195,American Depositary Shares
A,06/29/2023 00:00:00,WIRTH PETER,4,A-Award,--D,18903,361666,1,0001021041,American Depositary Shares
A,06/29/2023 00:00:00,MOULDER LEON O JR,4,A-Award,--D,18903,40518,1,0001228865,American Depositary Shares
A,06/29/2023 00:00:00,Du Ying,4,A-Award,--D,71880,1110243,1,0001731790,American Depositary Shares
A,06/29/2023 00:00:00,Lis William,4,A-Award,--D,18903,42233,1,0001574558,American Depositary Shares
A,06/29/2023 00:00:00,GAYNOR RICHARD,4,A-Award,--D,18903,27815,1,0001741284,American Depositary Shares
D,06/23/2023 00:00:00,Reinhart Harald,4,M-Exempt,--D,18250,54750,3,0001835824,Restricted Share Units
D,06/23/2023 00:00:00,Reinhart Harald,4,F-InKind,--D,7182,33315,2,0001835824,American Depositary Shares
A,06/23/2023 00:00:00,Reinhart Harald,4,M-Exempt,--D,18250,40497,1,0001835824,American Depositary Shares
D,06/23/2023 00:00:00,Du Ying,4,M-Exempt,--D,58800,176400,3,0001731790,Restricted Share Units
D,06/23/2023 00:00:00,Du Ying,4,F-InKind,--D,23138,1079051,2,0001731790,American Depositary Shares
A,06/23/2023 00:00:00,Du Ying,4,M-Exempt,--D,58800,1055913,1,0001731790,American Depositary Shares
D,06/23/2023 00:00:00,Edmondson Frazor Titus III,4,M-Exempt,--D,14600,43800,3,0001835780,Restricted Share Units
D,06/23/2023 00:00:00,Edmondson Frazor Titus III,4,F-InKind,--D,3556,32991,2,0001835780,American Depositary Shares
A,06/23/2023 00:00:00,Edmondson Frazor Titus III,4,M-Exempt,--D,14600,36547,1,0001835780,American Depositary Shares
A,04/03/2023 00:00:00,Du Ying,4,A-Award,--D,377391,377391,1,0001731790,Stock Options (Right to Buy)
A,04/03/2023 00:00:00,Reinhart Harald,4,A-Award,--D,21081,21081,2,0001835824,Restricted Share Units
A,04/03/2023 00:00:00,Reinhart Harald,4,A-Award,--D,109632,109632,1,0001835824,Stock Options (Right to Buy)
A,04/03/2023 00:00:00,Amado Rafael,4,A-Award,--D,21564,21564,2,0001662119,Restricted Share Units
A,04/03/2023 00:00:00,Amado Rafael,4,A-Award,--D,113217,113217,1,0001662119,Stock Options (Right to Buy)
A,04/03/2023 00:00:00,Edmondson Frazor Titus III,4,A-Award,--D,20126,20126,2,0001835780,Restricted Share Units
A,04/03/2023 00:00:00,Edmondson Frazor Titus III,4,A-Award,--D,105669,105669,1,0001835780,Stock Options (Right to Buy)
D,04/03/2023 00:00:00,Cho William Ki Chul,4,M-Exempt,--D,1907,7631,4,0001835836,Restricted Share Units
D,04/03/2023 00:00:00,Cho William Ki Chul,4,M-Exempt,--D,920,2760,3,0001835836,Restricted Share Units
A,04/03/2023 00:00:00,Cho William Ki Chul,4,M-Exempt,--D,1907,53747,2,0001835836,American Depositary Shares
A,04/03/2023 00:00:00,Cho William Ki Chul,4,M-Exempt,--D,920,51840,1,0001835836,American Depositary Shares
A,04/03/2023 00:00:00,Smiley Joshua L,4,A-Award,--D,28580,28580,2,0001725189,Restricted Share Units
A,04/03/2023 00:00:00,Smiley Joshua L,4,A-Award,--D,150050,150050,1,0001725189,Stock Options (Right to Buy)
D,03/31/2023 00:00:00,Reinhart Harald,4,M-Exempt,--D,1010,3030,6,0001835824,Restricted Share Units
D,03/31/2023 00:00:00,Reinhart Harald,4,M-Exempt,--D,3338,13354,5,0001835824,Restricted Share Units
D,03/31/2023 00:00:00,Reinhart Harald,4,F-InKind,--D,813,22247,4,0001835824,American Depositary Shares
A,03/31/2023 00:00:00,Reinhart Harald,4,M-Exempt,--D,3338,23060,3,0001835824,American Depositary Shares
D,03/31/2023 00:00:00,Reinhart Harald,4,F-InKind,--D,246,19722,2,0001835824,American Depositary Shares
A,03/31/2023 00:00:00,Reinhart Harald,4,M-Exempt,--D,1010,19968,1,0001835824,American Depositary Shares
D,03/31/2023 00:00:00,Edmondson Frazor Titus III,4,M-Exempt,--D,830,2490,6,0001835780,Restricted Share Units
D,03/31/2023 00:00:00,Edmondson Frazor Titus III,4,M-Exempt,--D,2670,10684,5,0001835780,Restricted Share Units
D,03/31/2023 00:00:00,Edmondson Frazor Titus III,4,F-InKind,--D,706,21947,4,0001835780,American Depositary Shares
A,03/31/2023 00:00:00,Edmondson Frazor Titus III,4,M-Exempt,--D,2670,22653,3,0001835780,American Depositary Shares
