MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,06/21/2023 00:00:00,Manvitz Ted,4,A-Award,--D,7589,31375.6853,2,0001851988,Common Stock
A,06/21/2023 00:00:00,Manvitz Ted,4,A-Award,--D,1492,23786.6853,1,0001851988,Common Stock
A,06/21/2023 00:00:00,Schneck-Last Vivian C.,4,A-Award,--D,7589,78812.6853,1,0001638576,Common Stock
A,06/21/2023 00:00:00,KELER MARIANNE M,4,A-Award,--D,7589,44898.6853,1,0001065136,Common Stock
A,06/21/2023 00:00:00,Ramsey Samuel Theron,4,A-Award,--D,7589,15795.6853,1,0001731825,Common Stock
A,06/21/2023 00:00:00,Wolberg Kirsten O.,4,A-Award,--D,7589,62628.7199,1,0001664367,Common Stock
A,06/21/2023 00:00:00,Matheson James D.,4,A-Award,--D,7589,87137.8403,1,0001638680,Common Stock
A,06/21/2023 00:00:00,Strong Robert S.,4,A-Award,--D,7589,107337.6853,1,0001606183,Common Stock
A,06/21/2023 00:00:00,Blackley Richard Scott,4,A-Award,--D,7589,7589,1,0001525020,Common Stock
A,06/21/2023 00:00:00,Franke Mary Carter Warren,4,A-Award,--D,7589,84865.6853,1,0001606295,Common Stock
A,06/21/2023 00:00:00,Lavelle Mark L,4,A-Award,--D,7589,55969.6853,2,0001770735,Common Stock
A,06/21/2023 00:00:00,Lavelle Mark L,4,A-Award,--D,1619,48380.6853,1,0001770735,Common Stock
A,06/21/2023 00:00:00,Child Paul G,4,A-Award,--D,7589,86722.6853,1,0001606276,Common Stock
D,06/07/2023 00:00:00,Boyles Jonathan,4,S-Sale,-ED,24729,136706.349,2,0001633230,Common Stock
D,06/05/2023 00:00:00,McGarry Steven,4,S-Sale,-ED,41733,342367.0298,2,0001607121,Common Stock
D,04/20/2023 00:00:00,Witter Jonathan W.,4,F-InKind,--D,82735,1097398.9248,2,0001528493,Common Stock
D,04/20/2023 00:00:00,Witter Jonathan W.,4,F-InKind,--D,42024,1180133.9248,1,0001528493,Common Stock
A,03/22/2023 00:00:00,Manvitz Ted,4,A-Award,--D,2048,22241,1,0001851988,Common Stock
A,03/22/2023 00:00:00,Lavelle Mark L,4,A-Award,--D,2222,46708,1,0001770735,Common Stock
D,02/28/2023 00:00:00,Boyles Jonathan,4,F-InKind,-ED,1099,161435.349,1,0001633230,Common Stock
D,02/28/2023 00:00:00,Kennedy Daniel P,4,F-InKind,-ED,669,244294.57,1,0001823168,Common Stock
D,02/28/2023 00:00:00,McGarry Steven,4,F-InKind,-ED,1176,384100.0298,1,0001607121,Common Stock
D,02/18/2023 00:00:00,Witter Jonathan W.,4,F-InKind,--D,21391,1213757.82,2,0001528493,Common Stock
D,02/18/2023 00:00:00,VIEIRA DONNA F,4,F-InKind,--D,2247,137250.36,2,0001761238,Common Stock
D,02/18/2023 00:00:00,Palmer Kerri A.,4,F-InKind,--D,1877,151362.1186,3,0001842623,Common Stock
D,02/18/2023 00:00:00,McGarry Steven,4,F-InKind,--D,2796,384258.83,2,0001607121,Common Stock
D,02/18/2023 00:00:00,Jafarieh Nicolas,4,F-InKind,--D,2091,168373.84,2,0001732094,Common Stock
D,02/18/2023 00:00:00,Kennedy Daniel P,4,F-InKind,--D,2379,244963.57,2,0001823168,Common Stock
D,02/18/2023 00:00:00,Boyles Jonathan,4,F-InKind,--D,2057,162104.0232,2,0001633230,Common Stock
A,02/17/2023 00:00:00,Witter Jonathan W.,4,A-Award,--D,198677,1235148.82,1,0001528493,Common Stock
A,02/17/2023 00:00:00,VIEIRA DONNA F,4,A-Award,--D,34297,139497.36,1,0001761238,Common Stock
A,02/17/2023 00:00:00,Palmer Kerri A.,4,A-Award,--D,97203,153239.1186,2,0001842623,Common Stock
A,02/17/2023 00:00:00,Palmer Kerri A.,4,A-Award,--D,29160,56036.1186,1,0001842623,Common Stock
A,02/17/2023 00:00:00,McGarry Steven,4,A-Award,--D,28630,387054.83,1,0001607121,Common Stock
A,02/17/2023 00:00:00,Jafarieh Nicolas,4,A-Award,--D,34591,170464.84,1,0001732094,Common Stock
A,02/17/2023 00:00:00,Kennedy Daniel P,4,A-Award,--D,20324,247342.57,1,0001823168,Common Stock
A,02/17/2023 00:00:00,Boyles Jonathan,4,A-Award,--D,26767,164161.0232,1,0001633230,Common Stock
D,02/13/2023 00:00:00,Boyles Jonathan,4,F-InKind,--D,8816,137394.0232,2,0001633230,Common Stock
A,02/13/2023 00:00:00,Boyles Jonathan,4,A-Award,--D,29287,146210.0232,1,0001633230,Common Stock
D,02/13/2023 00:00:00,McGarry Steven,4,F-InKind,--D,14590,358424.83,2,0001607121,Common Stock
A,02/13/2023 00:00:00,McGarry Steven,4,A-Award,--D,47592,373014.83,1,0001607121,Common Stock
D,02/13/2023 00:00:00,VIEIRA DONNA F,4,F-InKind,--D,12464,105200.36,2,0001761238,Common Stock
A,02/13/2023 00:00:00,VIEIRA DONNA F,4,A-Award,--D,40270,117664.36,1,0001761238,Common Stock
D,02/13/2023 00:00:00,Jafarieh Nicolas,4,F-InKind,--D,10609,135873.84,2,0001732094,Common Stock
A,02/13/2023 00:00:00,Jafarieh Nicolas,4,A-Award,--D,32947,146482.84,1,0001732094,Common Stock
D,02/13/2023 00:00:00,Witter Jonathan W.,4,F-InKind,--D,184836,1036471.82,2,0001528493,Common Stock
A,02/13/2023 00:00:00,Witter Jonathan W.,4,A-Award,--D,381913,1221307.82,1,0001528493,Common Stock
D,02/05/2023 00:00:00,McGarry Steven,4,F-InKind,--D,1364,325422.83,1,0001607121,Common Stock
D,02/05/2023 00:00:00,Boyles Jonathan,4,F-InKind,--D,2753,116923.0232,1,0001633230,Common Stock
D,02/05/2023 00:00:00,VIEIRA DONNA F,4,F-InKind,--D,1223,77394.36,1,0001761238,Common Stock
D,02/05/2023 00:00:00,Kennedy Daniel P,4,F-InKind,--D,1223,227018.57,1,0001823168,Common Stock
D,02/05/2023 00:00:00,Jafarieh Nicolas,4,F-InKind,--D,1166,113535.84,1,0001732094,Common Stock
D,02/05/2023 00:00:00,Palmer Kerri A.,4,F-InKind,--D,1432,26876.1186,1,0001842623,Common Stock
D,02/05/2023 00:00:00,Witter Jonathan W.,4,F-InKind,--D,8015,839394.82,1,0001528493,Common Stock
D,01/30/2023 00:00:00,VIEIRA DONNA F,4,F-InKind,--D,3022,78617.36,1,0001761238,Common Stock
D,01/30/2023 00:00:00,McGarry Steven,4,F-InKind,--D,2794,326786.83,1,0001607121,Common Stock
D,01/30/2023 00:00:00,Boyles Jonathan,4,F-InKind,--D,2259,119676.0232,1,0001633230,Common Stock
D,01/30/2023 00:00:00,Kennedy Daniel P,4,F-InKind,--D,4255,228241.57,1,0001823168,Common Stock
D,01/30/2023 00:00:00,Jafarieh Nicolas,4,F-InKind,--D,2634,114701.84,1,0001732094,Common Stock
A,12/21/2022 00:00:00,Manvitz Ted,4,A-Award,--D,1478,20119,1,0001851988,Common Stock
A,12/21/2022 00:00:00,Lavelle Mark L,4,A-Award,--D,1603,44412,1,0001770735,Common Stock
A,09/21/2022 00:00:00,Manvitz Ted,4,A-Award,--D,1572,18587,1,0001851988,Common Stock
A,09/21/2022 00:00:00,Lavelle Mark L,4,A-Award,--D,1655,42755,1,0001770735,Common Stock
A,06/23/2022 00:00:00,Strong Robert S.,4,A-Award,--D,1116,99511,1,0001606183,Common Stock
A,06/23/2022 00:00:00,Matheson James D.,4,A-Award,--D,1116,77235.5684,1,0001638680,Common Stock
A,06/23/2022 00:00:00,Manvitz Ted,4,A-Award,--D,1116,16959,1,0001851988,Common Stock
A,06/23/2022 00:00:00,Lavelle Mark L,4,A-Award,--D,1116,41044,1,0001770735,Common Stock
A,06/21/2022 00:00:00,Wolberg Kirsten O.,4,A-Award,--D,7971,53460.4955,1,0001664367,Common Stock
A,06/21/2022 00:00:00,Strong Robert S.,4,A-Award,--D,7971,98395,1,0001606183,Common Stock
A,06/21/2022 00:00:00,Schneck-Last Vivian C.,4,A-Award,--D,7971,70986,1,0001638576,Common Stock
A,06/21/2022 00:00:00,Ramsey Samuel Theron,4,A-Award,--D,7971,7971,1,0001731825,Common Stock
A,06/21/2022 00:00:00,Matheson James D.,4,A-Award,--D,7971,76119.5684,1,0001638680,Common Stock
A,06/21/2022 00:00:00,Manvitz Ted,4,A-Award,--D,7971,15843,1,0001851988,Common Stock
A,06/21/2022 00:00:00,Lavelle Mark L,4,A-Award,--D,7971,39928,1,0001770735,Common Stock
A,06/21/2022 00:00:00,KELER MARIANNE M,4,A-Award,--D,7971,37072,1,0001065136,Common Stock
A,06/21/2022 00:00:00,Franke Mary Carter Warren,4,A-Award,--D,7971,77039,1,0001606295,Common Stock
A,06/21/2022 00:00:00,Child Paul G,4,A-Award,--D,7971,78896,1,0001606276,Common Stock
D,04/20/2022 00:00:00,Witter Jonathan W.,4,F-InKind,--D,154960,841851.1272,2,0001528493,Common Stock
D,04/20/2022 00:00:00,Witter Jonathan W.,4,F-InKind,--D,39357,996811.1272,1,0001528493,Common Stock
A,03/24/2022 00:00:00,Puleo Frank C,4,A-Award,--D,963,164540,1,0001426775,Common Stock
A,03/24/2022 00:00:00,Lavelle Mark L,4,A-Award,--D,963,31926,1,0001770735,Common Stock
