MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,05/01/2023 00:00:00,Darroch Ronnie,4,S-Sale,--D,4424,0,1,0001600425,"Common Stock, $.01 par value"
D,02/14/2023 00:00:00,Theune Scott,4,M-Exempt,--D,2002,0,4,0001773814,Performance Stock Units
A,02/14/2023 00:00:00,Theune Scott,4,A-Award,--D,822,2002,3,0001773814,Performance Stock Units
D,02/14/2023 00:00:00,Theune Scott,4,F-InKind,--D,701,8642,2,0001773814,"Common Stock, $.01 par value"
A,02/14/2023 00:00:00,Theune Scott,4,M-Exempt,--D,2002,9343,1,0001773814,"Common Stock, $.01 par value"
D,02/14/2023 00:00:00,Tan Victor (Pang Hau),4,M-Exempt,--D,882,0,3,0001837097,Performance Stock Units
A,02/14/2023 00:00:00,Tan Victor (Pang Hau),4,A-Award,--D,362,882,2,0001837097,Performance Stock Units
A,02/14/2023 00:00:00,Tan Victor (Pang Hau),4,M-Exempt,--D,882,8365,1,0001837097,"Common Stock, $.01 par value"
D,02/14/2023 00:00:00,Ninivaggi Angelo Michael Jr,4,M-Exempt,--D,3884,0,5,0001374160,Performance Stock Units
A,02/14/2023 00:00:00,Ninivaggi Angelo Michael Jr,4,A-Award,--D,1594,3884,4,0001374160,Performance Stock Units
D,02/14/2023 00:00:00,Ninivaggi Angelo Michael Jr,4,F-InKind,--D,1826,37189,3,0001374160,"Common Stock, $.01 par value"
A,02/14/2023 00:00:00,Ninivaggi Angelo Michael Jr,4,M-Exempt,--D,3884,39015,2,0001374160,"Common Stock, $.01 par value"
D,02/14/2023 00:00:00,Mihm Oliver K.,4,M-Exempt,--D,3104,0,4,0001600424,Performance Stock Units
A,02/14/2023 00:00:00,Mihm Oliver K.,4,A-Award,--D,1274,3104,3,0001600424,Performance Stock Units
D,02/14/2023 00:00:00,Mihm Oliver K.,4,F-InKind,--D,1459,18526,2,0001600424,"Common Stock, $.01 par value"
A,02/14/2023 00:00:00,Mihm Oliver K.,4,M-Exempt,--D,3104,19985,1,0001600424,"Common Stock, $.01 par value"
D,02/14/2023 00:00:00,Kelsey Todd P.,4,M-Exempt,--D,19504,0,5,0001411282,Performance Stock Units
A,02/14/2023 00:00:00,Kelsey Todd P.,4,A-Award,--D,8004,19504,4,0001411282,Performance Stock Units
D,02/14/2023 00:00:00,Kelsey Todd P.,4,F-InKind,--D,9167,125885,3,0001411282,"Common Stock, $.01 par value"
A,02/14/2023 00:00:00,Kelsey Todd P.,4,M-Exempt,--D,19504,135052,2,0001411282,"Common Stock, $.01 par value"
D,02/14/2023 00:00:00,Jermain Patrick John,4,M-Exempt,--D,4987,0,5,0001607273,Performance Stock Units
A,02/14/2023 00:00:00,Jermain Patrick John,4,A-Award,--D,2047,4987,4,0001607273,Performance Stock Units
D,02/14/2023 00:00:00,Jermain Patrick John,4,F-InKind,--D,2344,49494,3,0001607273,"Common Stock, $.01 par value"
A,02/14/2023 00:00:00,Jermain Patrick John,4,M-Exempt,--D,4987,51838,2,0001607273,"Common Stock, $.01 par value"
D,02/14/2023 00:00:00,Frisch Steven J.,4,M-Exempt,--D,7090,0,4,0001411278,Performance Stock Units
