MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,06/14/2019 00:00:00,Williams Catherine Lynne,4,A-Award,--D,602,44502,3,0001457641,Deferred Stock Units
A,06/14/2019 00:00:00,Williams Catherine Lynne,4,A-Award,--D,690,52721,1,0001457641,Common Shares
A,06/14/2019 00:00:00,Tutcher Dan C,4,A-Award,--D,1726,111682,1,0001315527,Deferred Stock Units
A,06/14/2019 00:00:00,MADDEN TERESA S,4,A-Award,--D,863,1359,1,0001083781,Deferred Stock Units
A,06/14/2019 00:00:00,KEMPSTON DARKES V MAUREEN,4,A-Award,--D,1792,39641,1,0001181756,Deferred Stock Units
A,06/14/2019 00:00:00,Fischer Charles W,4,A-Award,--D,913,37827,1,0001726087,Deferred Stock Units
A,06/14/2019 00:00:00,England James Herbert,4,A-Award,--D,682,72648,3,0001437823,Deferred Stock Units
A,06/14/2019 00:00:00,England James Herbert,4,A-Award,--D,1229,27327,1,0001437823,Common Shares
A,06/14/2019 00:00:00,EBEL GREGORY L,4,A-Award,--D,1726,17917,1,0001186942,Deferred Stock Units
A,06/14/2019 00:00:00,CUNNINGHAM SUSAN M,4,A-Award,--D,863,1359,2,0001197220,Deferred Stock Units
A,06/14/2019 00:00:00,CUNNINGHAM SUSAN M,4,A-Award,--D,258,404,1,0001197220,Common Shares
A,06/14/2019 00:00:00,Coutu Marcel Rosaire,4,A-Award,--D,1726,23744,1,0001725561,Deferred Stock Units
A,06/14/2019 00:00:00,Carter Pamela L,4,A-Award,--D,627,6384,1,0001396958,Deferred Stock Units
A,06/05/2019 00:00:00,Monaco Albert,4,P-Purchase,--D,7848,824530,1,0001425727,Common Shares
A,06/01/2019 00:00:00,Gruending Colin K,4,A-Award,--D,13176,13176,1,0001778451,Performance Stock Units
A,05/08/2019 00:00:00,Yardley William T.,4,A-Award,--D,40420,40420,1,0001494476,Restricted Stock Units
D,03/26/2019 00:00:00,Yardley William T.,4,S-Sale,--D,14900,94770,1,0001494476,Common Shares
A,03/22/2019 00:00:00,KEMPSTON DARKES V MAUREEN,4,A-Award,--D,1887,37301,1,0001181756,Deferred Stock Units
A,03/22/2019 00:00:00,Williams Catherine Lynne,4,A-Award,--D,636,43265,3,0001457641,Deferred Stock Units
A,03/22/2019 00:00:00,Williams Catherine Lynne,4,A-Award,--D,727,52031,1,0001457641,Common Shares
A,03/22/2019 00:00:00,Tutcher Dan C,4,A-Award,--D,1818,108365,1,0001315527,Deferred Stock Units
A,03/22/2019 00:00:00,PHELPS MICHAEL E J,4,A-Award,--D,636,3995,1,0001216408,Deferred Stock Units
A,03/22/2019 00:00:00,MADDEN TERESA S,4,A-Award,--D,489,489,1,0001083781,Deferred Stock Units
A,03/22/2019 00:00:00,Fischer Charles W,4,A-Award,--D,961,36380,1,0001726087,Deferred Stock Units
A,03/22/2019 00:00:00,England James Herbert,4,A-Award,--D,697,70924,3,0001437823,Deferred Stock Units
A,03/22/2019 00:00:00,England James Herbert,4,A-Award,--D,1295,26098,1,0001437823,Common Shares
A,03/22/2019 00:00:00,EBEL GREGORY L,4,A-Award,--D,1818,15957,1,0001186942,Deferred Stock Units
A,03/22/2019 00:00:00,CUNNINGHAM SUSAN M,4,A-Award,--D,489,489,2,0001197220,Deferred Stock Units
