MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/28/2023 00:00:00,ASBJORNSON NORMAN H,4,G-Gift,--I,21868,8962585,2,0000903063,"Common Stock, par value $.004"
D,06/15/2023 00:00:00,Fields Gary D,4,M-Exempt,--D,30000,18800,5,0001642826,Stock Option (Right to Buy)
D,06/15/2023 00:00:00,Fields Gary D,4,S-Sale,--D,30000,39729,2,0001642826,"Common Stock, par value $.004"
A,06/15/2023 00:00:00,Fields Gary D,4,M-Exempt,--D,30000,69729,1,0001642826,"Common Stock, par value $.004"
D,06/07/2023 00:00:00,Kidwell Casey,4,M-Exempt,--D,554,1108,11,0001929992,Stock Option (Right to Buy)
D,06/07/2023 00:00:00,Kidwell Casey,4,M-Exempt,--D,1036,2072,10,0001929992,Stock Option (Right to Buy)
D,06/07/2023 00:00:00,Kidwell Casey,4,M-Exempt,--D,1607,1607,9,0001929992,Stock Option (Right to Buy)
D,06/07/2023 00:00:00,Kidwell Casey,4,S-Sale,--D,554,2446,7,0001929992,"Common Stock, par value $.004"
A,06/07/2023 00:00:00,Kidwell Casey,4,M-Exempt,--D,554,3000,6,0001929992,"Common Stock, par value $.004"
D,06/07/2023 00:00:00,Kidwell Casey,4,S-Sale,--D,1036,2446,5,0001929992,"Common Stock, par value $.004"
A,06/07/2023 00:00:00,Kidwell Casey,4,M-Exempt,--D,1036,3482,4,0001929992,"Common Stock, par value $.004"
D,06/07/2023 00:00:00,Kidwell Casey,4,S-Sale,--D,1607,2446,3,0001929992,"Common Stock, par value $.004"
A,06/07/2023 00:00:00,Kidwell Casey,4,M-Exempt,--D,1607,4053,2,0001929992,"Common Stock, par value $.004"
D,06/07/2023 00:00:00,Kidwell Casey,4,F-InKind,--D,60,2446,1,0001929992,"Common Stock, par value $.004"
D,06/07/2023 00:00:00,Thompson Rebecca,4,M-Exempt,--D,6900,21900,4,0001565768,Stock Option (Right to Buy)
D,06/07/2023 00:00:00,Thompson Rebecca,4,S-Sale,--D,6900,10072,2,0001565768,"Common Stock, par value $.004"
