MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,06/28/2023 00:00:00,SPRINGER TIMOTHY A,4,J-Other,--I,429,2768893,2,0001055624,Common Stock
A,06/28/2023 00:00:00,SPRINGER TIMOTHY A,4,J-Other,--D,429,4608052,1,0001055624,Common Stock
D,06/28/2023 00:00:00,Nashat Amir,4,J-Other,--I,6538,130153,5,0001575843,Common Stock
A,06/28/2023 00:00:00,Nashat Amir,4,J-Other,--D,145,145,4,0001575843,Common Stock
D,06/28/2023 00:00:00,Nashat Amir,4,J-Other,--I,935,0,3,0001575843,Common Stock
A,06/28/2023 00:00:00,Nashat Amir,4,J-Other,--I,935,935,2,0001575843,Common Stock
D,06/28/2023 00:00:00,Nashat Amir,4,J-Other,--I,93462,1860498,1,0001575843,Common Stock
D,06/21/2023 00:00:00,Rogers Bruce,4,G-Gift,--D,5000,128055,1,0001780273,Common Stock
D,06/12/2023 00:00:00,Tipirneni Praveen P.,4,M-Exempt,--D,840,368337,3,0001779978,Stock Option (right to buy Common Stock)
D,06/12/2023 00:00:00,Tipirneni Praveen P.,4,S-Sale,--D,840,13936,2,0001779978,Common Stock
A,06/12/2023 00:00:00,Tipirneni Praveen P.,4,M-Exempt,--D,840,14776,1,0001779978,Common Stock
D,06/07/2023 00:00:00,DeVaul William,4,S-Sale,--D,7756,13338,1,0001780270,Common Stock
A,06/01/2023 00:00:00,Edwards Martin,4,A-Award,--D,12535,12535,1,0001640073,Director Stock Option (Right to Buy)
A,06/01/2023 00:00:00,BISCHOFBERGER NORBERT W,4,A-Award,--D,12535,12535,1,0001190273,Director Stock Option (Right to Buy)
A,06/01/2023 00:00:00,Christensen Gustav,4,A-Award,--D,12535,12535,1,0001397709,Director Stock Option (Right to Buy)
A,06/01/2023 00:00:00,GRAY SUSANNAH,4,A-Award,--D,12535,12535,1,0001833453,Director Stock Option (Right to Buy)
A,06/01/2023 00:00:00,Nanda Nisha,4,A-Award,--D,12535,12535,1,0001762683,Director Stock Option (Right to Buy)
A,06/01/2023 00:00:00,Nashat Amir,4,A-Award,--D,12535,12535,1,0001575843,Director Stock Option (Right to Buy)
A,06/01/2023 00:00:00,SLATTERY JOSEPH P,4,A-Award,--D,12535,12535,1,0001246530,Director Stock Option (Right to Buy)
A,06/01/2023 00:00:00,SPRINGER TIMOTHY A,4,A-Award,--D,12535,12535,1,0001055624,Director Stock Option (Right to Buy)
D,06/01/2023 00:00:00,Tipirneni Praveen P.,4,M-Exempt,--D,3597,369177,4,0001779978,Stock Option (right to buy Common Stock)
D,06/01/2023 00:00:00,Tipirneni Praveen P.,4,S-Sale,--D,1609,13936,3,0001779978,Common Stock
D,06/01/2023 00:00:00,Tipirneni Praveen P.,4,S-Sale,--D,1988,15545,2,0001779978,Common Stock
A,06/01/2023 00:00:00,Tipirneni Praveen P.,4,M-Exempt,--D,3597,17533,1,0001779978,Common Stock
D,05/24/2023 00:00:00,DeVaul William,4,S-Sale,--D,100,21094,2,0001780270,Common Stock
D,05/23/2023 00:00:00,Farrell Robert E Jr,4,M-Exempt,--D,10000,8786,3,0001592280,Stock Option (right to buy Common Stock)
D,05/23/2023 00:00:00,Farrell Robert E Jr,4,S-Sale,--D,10000,23708,2,0001592280,Common Stock
A,05/23/2023 00:00:00,Farrell Robert E Jr,4,M-Exempt,--D,10000,33708,1,0001592280,Common Stock
D,05/23/2023 00:00:00,DeVaul William,4,S-Sale,--D,3802,21194,1,0001780270,Common Stock
D,05/08/2023 00:00:00,Farrell Robert E Jr,4,M-Exempt,--D,11486,18786,2,0001592280,Stock Option (right to buy Common Stock)
A,05/08/2023 00:00:00,Farrell Robert E Jr,4,M-Exempt,--D,11486,23708,1,0001592280,Common Stock
D,05/05/2023 00:00:00,Rogers Bruce,4,M-Exempt,--D,16000,82114,2,0001780273,Stock Option (right to buy Common Stock
A,05/05/2023 00:00:00,Rogers Bruce,4,M-Exempt,--D,16000,133055,1,0001780273,Common Stock
D,05/03/2023 00:00:00,Tipirneni Praveen P.,4,M-Exempt,--D,3597,372774,3,0001779978,Stock Option (right to buy Common Stock)
D,05/03/2023 00:00:00,Tipirneni Praveen P.,4,S-Sale,--D,3597,13936,2,0001779978,Common Stock
A,05/03/2023 00:00:00,Tipirneni Praveen P.,4,M-Exempt,--D,3597,17533,1,0001779978,Common Stock
A,05/03/2023 00:00:00,SPRINGER TIMOTHY A,4,P-Purchase,--I,1050000,2768464,1,0001055624,Common Stock
D,04/25/2023 00:00:00,Farrell Robert E Jr,4,M-Exempt,--D,10000,30272,3,0001592280,Stock Option (right to buy Common Stock)
D,04/25/2023 00:00:00,Farrell Robert E Jr,4,S-Sale,--D,10000,12222,2,0001592280,Common Stock
A,04/25/2023 00:00:00,Farrell Robert E Jr,4,M-Exempt,--D,10000,22222,1,0001592280,Common Stock
D,04/25/2023 00:00:00,Tipirneni Praveen P.,4,M-Exempt,--D,25179,376371,3,0001779978,Stock Option (right to buy Common Stock)
D,04/25/2023 00:00:00,Tipirneni Praveen P.,4,S-Sale,--D,25179,13936,2,0001779978,Common Stock
A,04/25/2023 00:00:00,Tipirneni Praveen P.,4,M-Exempt,--D,25179,39115,1,0001779978,Common Stock
D,04/25/2023 00:00:00,SCHEGERIN MARC,4,M-Exempt,--D,50000,77268,3,0001773184,Stock Option (right to buy Common Stock)
D,04/25/2023 00:00:00,SCHEGERIN MARC,4,S-Sale,--D,50000,24136,2,0001773184,Common Stock
A,04/25/2023 00:00:00,SCHEGERIN MARC,4,M-Exempt,--D,50000,74136,1,0001773184,Common Stock
D,04/25/2023 00:00:00,Rogers Bruce,4,M-Exempt,--D,30000,98114,3,0001780273,Stock Option (right to buy Common Stock)
D,04/25/2023 00:00:00,Rogers Bruce,4,S-Sale,--D,30000,117055,2,0001780273,Common Stock
A,04/25/2023 00:00:00,Rogers Bruce,4,M-Exempt,--D,30000,147055,1,0001780273,Common Stock
D,04/20/2023 00:00:00,Farrell Robert E Jr,4,M-Exempt,--D,10000,40272,3,0001592280,Stock Option (right to buy Common Stock)
D,04/20/2023 00:00:00,Farrell Robert E Jr,4,S-Sale,--D,10000,12222,2,0001592280,Common Stock
A,04/20/2023 00:00:00,Farrell Robert E Jr,4,M-Exempt,--D,10000,22222,1,0001592280,Common Stock
D,04/19/2023 00:00:00,Farrell Robert E Jr,4,M-Exempt,--D,10000,50270,4,0001592280,Stock Option (right to buy Common Stock)
A,04/19/2023 00:00:00,Farrell Robert E Jr,4,M-Exempt,--D,10000,12222,3,0001592280,Common Stock
D,04/17/2023 00:00:00,Farrell Robert E Jr,4,S-Sale,--D,10000,2222,2,0001592280,Common Stock
D,04/17/2023 00:00:00,Farrell Robert E Jr,4,S-Sale,--D,10000,12222,1,0001592280,Common Stock
D,04/17/2023 00:00:00,Rogers Bruce,4,M-Exempt,--D,10000,128114,3,0001780273,Stock Option (right to buy Common Stock)
D,04/17/2023 00:00:00,Rogers Bruce,4,S-Sale,--D,10000,117055,2,0001780273,Common Stock
A,04/17/2023 00:00:00,Rogers Bruce,4,M-Exempt,--D,10000,127055,1,0001780273,Common Stock
D,03/09/2023 00:00:00,SCHEGERIN MARC,4,M-Exempt,--D,6666,127268,5,0001773184,Stock Option (right to buy Common Stock)
A,03/09/2023 00:00:00,SCHEGERIN MARC,4,M-Exempt,--D,6666,23740,3,0001773184,Common Stock
D,03/07/2023 00:00:00,SCHEGERIN MARC,4,M-Exempt,--D,50000,133934,4,0001773184,Stock Option (right to buy Common Stock)
D,03/07/2023 00:00:00,SCHEGERIN MARC,4,S-Sale,--D,50000,17074,2,0001773184,Common Stock
A,03/07/2023 00:00:00,SCHEGERIN MARC,4,M-Exempt,--D,50000,67074,1,0001773184,Common Stock
D,02/14/2023 00:00:00,Rogers Bruce,4,M-Exempt,--D,10000,138114,3,0001780273,Stock Option (right to buy Common Stock)
D,02/14/2023 00:00:00,Rogers Bruce,4,S-Sale,--D,10000,116192,2,0001780273,Common Stock
A,02/14/2023 00:00:00,Rogers Bruce,4,M-Exempt,--D,10000,126192,1,0001780273,Common Stock
A,02/13/2023 00:00:00,SPRINGER TIMOTHY A,4,A-Award,--I,806223,1718464,2,0001055624,Common Stock
A,02/13/2023 00:00:00,SPRINGER TIMOTHY A,4,A-Award,--D,42432,4607623,1,0001055624,Common Stock
A,01/14/2023 00:00:00,DeVaul William,4,M-Exempt,--D,3250,9750,5,0001780270,Restricted Stock Unit
D,01/14/2023 00:00:00,DeVaul William,4,S-Sale,--D,1169,23739,2,0001780270,Common Stock
A,01/14/2023 00:00:00,DeVaul William,4,M-Exempt,--D,3250,24908,1,0001780270,Common Stock
A,01/14/2023 00:00:00,Farrell Robert E Jr,4,M-Exempt,--D,3470,10410,5,0001592280,Restricted Stock Unit
D,01/14/2023 00:00:00,Farrell Robert E Jr,4,S-Sale,--D,1248,22222,2,0001592280,Common Stock
A,01/14/2023 00:00:00,Farrell Robert E Jr,4,M-Exempt,--D,3470,23470,1,0001592280,Common Stock
A,01/14/2023 00:00:00,Rogers Bruce,4,M-Exempt,--D,5070,15210,5,0001780273,Restricted Stock Unit
D,01/14/2023 00:00:00,Rogers Bruce,4,S-Sale,--D,1778,116192,2,0001780273,Common Stock
A,01/14/2023 00:00:00,Rogers Bruce,4,M-Exempt,--D,5070,117970,1,0001780273,Common Stock
A,01/14/2023 00:00:00,SCHEGERIN MARC,4,M-Exempt,--D,4690,14070,5,0001773184,Restricted Stock Unit
D,01/14/2023 00:00:00,SCHEGERIN MARC,4,S-Sale,--D,1670,16212,2,0001773184,Common Stock
A,01/14/2023 00:00:00,SCHEGERIN MARC,4,M-Exempt,--D,4690,17882,1,0001773184,Common Stock
A,01/14/2023 00:00:00,Tipirneni Praveen P.,4,M-Exempt,--D,12500,37500,5,0001779978,Restricted Stock Unit
D,01/14/2023 00:00:00,Tipirneni Praveen P.,4,S-Sale,--D,4027,12679,2,0001779978,Common Stock
A,01/14/2023 00:00:00,Tipirneni Praveen P.,4,M-Exempt,--D,12500,16706,1,0001779978,Common Stock
A,01/13/2023 00:00:00,DeVaul William,4,A-Award,--D,43800,43800,4,0001780270,Restricted Stock Unit
A,01/13/2023 00:00:00,DeVaul William,4,A-Award,--D,62160,62160,3,0001780270,Stock Option (right to buy Common Stock)
A,01/13/2023 00:00:00,Farrell Robert E Jr,4,A-Award,--D,50700,50700,4,0001592280,Restricted Stock Unit
A,01/13/2023 00:00:00,Farrell Robert E Jr,4,A-Award,--D,76320,76320,3,0001592280,Stock Option (right to buy Common Stock)
A,01/13/2023 00:00:00,Rogers Bruce,4,A-Award,--D,60900,60900,4,0001780273,Restricted Stock Unit
A,01/13/2023 00:00:00,Rogers Bruce,4,A-Award,--D,89760,89760,3,0001780273,Stock Option (right to buy Common Stock)
