MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/08/2023 00:00:00,Stefano Caroti,4,M-Exempt,--D,7408,0,3,0001657833,Option (right to buy)
D,06/08/2023 00:00:00,Stefano Caroti,4,S-Sale,--D,7408,45142,2,0001657833,Common Stock
A,06/08/2023 00:00:00,Stefano Caroti,4,M-Exempt,--D,7408,52550,1,0001657833,Common Stock
D,06/06/2023 00:00:00,Fasching Steven J.,4,S-Sale,--D,3000,24948,1,0001745370,Common Stock
D,06/02/2023 00:00:00,Powers David,4,S-Sale,--D,6400,80100,1,0001556488,Common Stock
A,06/01/2023 00:00:00,Stewart Bonita C.,4,A-Award,--D,161,12606,1,0001619944,Common Stock
A,06/01/2023 00:00:00,Shanahan Lauri M,4,A-Award,--D,92,8039,1,0001325277,Common Stock
A,06/01/2023 00:00:00,Burwick David A,4,A-Award,--D,140,1452,1,0001318320,Common Stock
A,06/01/2023 00:00:00,Ibrahim Maha Saleh,4,A-Award,--D,140,1504,1,0001323963,Common Stock
A,06/01/2023 00:00:00,Figuereo Juan R,4,A-Award,--D,92,1632,1,0001393697,Common Stock
A,06/01/2023 00:00:00,CHAN NELSON C,4,A-Award,--D,92,9833,1,0001242653,Common Stock
A,06/01/2023 00:00:00,Luis Victor,4,A-Award,--I,140,2193,1,0001562223,Common Stock
A,06/01/2023 00:00:00,Davis Cindy L,4,A-Award,--D,92,3177,1,0001562549,Common Stock
A,06/01/2023 00:00:00,DEVINE MICHAEL F III,4,A-Award,--D,92,12008,1,0001238533,Common Stock
D,05/31/2023 00:00:00,Ogbechie Angela,4,S-Sale,--D,374,2799,1,0001934894,Common Stock
D,05/25/2023 00:00:00,Ogbechie Angela,4,F-InKind,--D,138,3173,1,0001934894,Common Stock
D,05/25/2023 00:00:00,Stefano Caroti,4,F-InKind,--D,1003,45142,1,0001657833,Common Stock
D,05/25/2023 00:00:00,Powers David,4,F-InKind,--D,6292,86500,1,0001556488,Common Stock
D,05/25/2023 00:00:00,Fasching Steven J.,4,F-InKind,--D,845,27948,1,0001745370,Common Stock
D,05/25/2023 00:00:00,Garcia Thomas,4,F-InKind,--D,657,14303,1,0001816735,Common Stock
D,04/19/2023 00:00:00,Ogbechie Angela,4,F-InKind,--D,51,2973,1,0001934894,Common Stock
A,03/01/2023 00:00:00,Luis Victor,4,A-Award,--I,159,2053,1,0001562223,Common Stock
A,03/01/2023 00:00:00,Ibrahim Maha Saleh,4,A-Award,--D,159,1364,1,0001323963,Common Stock
A,03/01/2023 00:00:00,Burwick David A,4,A-Award,--D,159,1312,1,0001318320,Common Stock
A,03/01/2023 00:00:00,Stewart Bonita C.,4,A-Award,--D,177,12445,1,0001619944,Common Stock
A,03/01/2023 00:00:00,Figuereo Juan R,4,A-Award,--D,104,1540,1,0001393697,Common Stock
A,03/01/2023 00:00:00,Shanahan Lauri M,4,A-Award,--D,104,7947,1,0001325277,Common Stock
A,03/01/2023 00:00:00,CHAN NELSON C,4,A-Award,--D,104,9741,1,0001242653,Common Stock
A,03/01/2023 00:00:00,DEVINE MICHAEL F III,4,A-Award,--D,104,11916,1,0001238533,Common Stock
A,03/01/2023 00:00:00,Davis Cindy L,4,A-Award,--D,104,3085,1,0001562549,Common Stock
