MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,05/31/2023 00:00:00,MCGARVIE BLYTHE J,4,A-Award,--D,1979,15935,1,0001013947,Common Shares
A,05/31/2023 00:00:00,Bunting Glenn W Jr,4,A-Award,--D,1979,46811,1,0001242985,Common Shares
A,05/31/2023 00:00:00,Fosheim Jon A,4,J-Other,--D,442,27213,2,0001628418,Deferred Stock Units
A,05/31/2023 00:00:00,Fosheim Jon A,4,A-Award,--D,1979,41334,1,0001628418,Common Shares
A,05/31/2023 00:00:00,GATHRIGHT KRISTIAN M,4,A-Award,--D,1979,979509,1,0001274832,Common Shares
A,05/31/2023 00:00:00,Hugh Redd,4,J-Other,--D,451,29743,3,0001361945,Deferred Stock Units
A,05/31/2023 00:00:00,Hugh Redd,4,A-Award,--D,1979,29292,2,0001361945,Deferred Stock Units
A,05/31/2023 00:00:00,Hugh Redd,4,P-Purchase,--D,1000,110997,1,0001361945,Common Shares
A,05/31/2023 00:00:00,Woolley Howard E.,4,J-Other,--D,300,18438,2,0001849229,Deferred Stock Units
A,05/31/2023 00:00:00,Woolley Howard E.,4,A-Award,--D,1979,8113.727,1,0001849229,Common Shares
A,05/31/2023 00:00:00,Handlon Carolyn B,4,A-Award,--D,1979,1979,1,0001705809,Common Shares
A,05/25/2023 00:00:00,GATHRIGHT KRISTIAN M,4,P-Purchase,--I,70,70,1,0001274832,Common Shares
A,05/05/2023 00:00:00,Rash Matthew,4,P-Purchase,--D,648,166131,1,0001807371,Common Shares
A,05/05/2023 00:00:00,KNIGHT GLADE M,4,P-Purchase,--D,2500,568109,2,0001113158,Common Shares
A,05/05/2023 00:00:00,KNIGHT GLADE M,4,P-Purchase,--D,2500,565609,1,0001113158,Common Shares
D,03/31/2023 00:00:00,Gallagher Karen Catherine,4,F-InKind,--D,17631,240458,1,0001807721,Common Shares
D,03/31/2023 00:00:00,Perkins Elizabeth,4,F-InKind,--D,17631,224294,1,0001807979,Common Shares
D,03/31/2023 00:00:00,Labrecque Rachel,4,F-InKind,--D,16926,167730.69,1,0001807485,Common Shares
D,03/31/2023 00:00:00,Rash Matthew,4,F-InKind,--D,16926,165483,1,0001807371,Common Shares
D,03/31/2023 00:00:00,Clarke Jeanette,4,F-InKind,--D,14104,129087,1,0001807353,Common Shares
A,03/14/2023 00:00:00,Woolley Howard E.,4,P-Purchase,--D,1000,6134.727,1,0001849229,Common Shares
A,03/01/2023 00:00:00,KNIGHT GLADE M,4,A-Award,--D,20022,563109,2,0001113158,Common Shares
A,03/01/2023 00:00:00,KNIGHT GLADE M,4,A-Award,--D,39994,543087,1,0001113158,Common Shares
D,03/01/2023 00:00:00,KNIGHT  JUSTIN G,4,F-InKind,--D,93856,1711841,3,0001274833,Common Shares
A,03/01/2023 00:00:00,KNIGHT  JUSTIN G,4,A-Award,--D,104183,1805697,2,0001274833,Common Shares
A,03/01/2023 00:00:00,KNIGHT  JUSTIN G,4,A-Award,--D,208106,1701514,1,0001274833,Common Shares
D,03/01/2023 00:00:00,Knight Nelson,4,F-InKind,--D,36777,831282,3,0001609130,Common Shares
