MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,05/05/2023 00:00:00,Hawkes Laurie A.,4,A-Award,--I,6254,117550,1,0001575253,Common Stock
A,05/05/2023 00:00:00,COKE MICHAEL A,4,A-Award,--D,6254,24817,1,0001213051,Common Stock
A,05/05/2023 00:00:00,JACOBSTEIN DAVID M,4,A-Award,--D,6254,50987,1,0001191856,Common Stock
A,05/05/2023 00:00:00,NARASIMHAN SHEKAR,4,A-Award,--I,6254,89203,1,0001078954,Common Stock
A,05/05/2023 00:00:00,Watters James H,4,A-Award,--D,6254,105216,1,0001709565,Common Stock
A,05/05/2023 00:00:00,Felice Laura L.,4,A-Award,--D,6254,6254,1,0001743504,Common Stock
A,05/05/2023 00:00:00,Brooks-Williams Denise,4,A-Award,--D,6254,17679,1,0001864886,Common Stock
A,05/05/2023 00:00:00,Duran Jessica,4,A-Award,--D,6254,6254,1,0001963661,Common Stock
A,03/17/2023 00:00:00,Moragne John David,4,P-Purchase,--D,5982,152256,1,0001709742,Common Stock
A,03/17/2023 00:00:00,Albano Ryan M,4,P-Purchase,--D,6200,157297,1,0001709629,Common Stock
A,03/10/2023 00:00:00,Caruso Michael B.,4,P-Purchase,--D,1000,28825,1,0001848398,Common Stock
A,03/10/2023 00:00:00,Fennell Kevin,4,P-Purchase,--D,3250,59556,1,0001803287,Common Stock
A,02/28/2023 00:00:00,Lessard Laurier J Jr,4,A-Award,--D,8375,60822,2,0001803283,Common Stock
D,02/28/2023 00:00:00,Lessard Laurier J Jr,4,F-InKind,--D,1815,52447,1,0001803283,Common Stock
D,02/28/2023 00:00:00,Pickney Roderick,4,S-Sale,--D,8404.388,58007.612,3,0001803281,Common Stock
A,02/28/2023 00:00:00,Pickney Roderick,4,A-Award,--D,10887,66412,2,0001803281,Common Stock
D,02/28/2023 00:00:00,Pickney Roderick,4,F-InKind,--D,1646,55525,1,0001803281,Common Stock
A,02/28/2023 00:00:00,Dieffenbacher Timothy,4,A-Award,--D,8375,37741,2,0001713793,Common Stock
D,02/28/2023 00:00:00,Dieffenbacher Timothy,4,F-InKind,--D,1771,29366,1,0001713793,Common Stock
A,02/28/2023 00:00:00,Wiegel Molly,4,A-Award,--D,9492,34610,2,0001803280,Common Stock
D,02/28/2023 00:00:00,Wiegel Molly,4,F-InKind,--D,1381,25118,1,0001803280,Common Stock
A,02/28/2023 00:00:00,Wright Andrea T.,4,A-Award,--D,8375,26784,2,0001848329,Common Stock
D,02/28/2023 00:00:00,Wright Andrea T.,4,F-InKind,--D,2330,18409,1,0001848329,Common Stock
A,02/28/2023 00:00:00,Callan John,4,A-Award,--D,22333,39245,2,0001803290,Common Stock
D,02/28/2023 00:00:00,Callan John,4,F-InKind,--D,1815,16912,1,0001803290,Common Stock
A,02/28/2023 00:00:00,Moragne John David,4,A-Award,--D,44665,146274,2,0001709742,Common Stock
D,02/28/2023 00:00:00,Moragne John David,4,F-InKind,--D,6754,101609,1,0001709742,Common Stock
D,02/28/2023 00:00:00,Czarnecki Christopher J,4,F-InKind,--D,25523,303019,1,0001709616,Common Stock
A,02/28/2023 00:00:00,O'Brien Jennie,4,A-Award,--D,17867,24055,2,0001966537,Common Stock
D,02/28/2023 00:00:00,O'Brien Jennie,4,F-InKind,--D,657,6188,1,0001966537,Common Stock
A,02/28/2023 00:00:00,Caruso Michael B.,4,A-Award,--D,8375,27825,2,0001848398,Common Stock
D,02/28/2023 00:00:00,Caruso Michael B.,4,F-InKind,--D,2138,19450,1,0001848398,Common Stock
A,02/28/2023 00:00:00,Fennell Kevin,4,A-Award,--D,33500,56306,2,0001803287,Common Stock
D,02/28/2023 00:00:00,Fennell Kevin,4,F-InKind,--D,1404,22806,1,0001803287,Common Stock
A,02/28/2023 00:00:00,Albano Ryan M,4,A-Award,--D,33499,151097,2,0001709629,Common Stock
D,02/28/2023 00:00:00,Albano Ryan M,4,F-InKind,--D,6754,117598,1,0001709629,Common Stock
A,02/27/2023 00:00:00,COKE MICHAEL A,4,P-Purchase,--D,10000,18563,1,0001213051,Common Stock
A,07/29/2022 00:00:00,Pickney Roderick,4,A-Award,--D,4995,57171,1,0001803281,Common Stock
A,07/01/2022 00:00:00,Watters James H,4,A-Award,--D,533,98962,1,0001709565,Common Stock
A,07/01/2022 00:00:00,COKE MICHAEL A,4,A-Award,--D,703,8563,1,0001213051,Common Stock
A,07/01/2022 00:00:00,Brooks-Williams Denise,4,A-Award,--D,691,11425,1,0001864886,Common Stock
A,07/01/2022 00:00:00,JACOBSTEIN DAVID M,4,A-Award,--D,561,44733,1,0001191856,Common Stock
A,07/01/2022 00:00:00,Rosenberger Geoffrey,4,A-Award,--D,703,112241,1,0001670437,Common Stock
A,07/01/2022 00:00:00,NARASIMHAN SHEKAR,4,A-Award,--I,504,82949,1,0001078954,Common Stock
A,07/01/2022 00:00:00,Hawkes Laurie A.,4,A-Award,--I,925,111296,1,0001575253,Common Stock
A,05/18/2022 00:00:00,Hawkes Laurie A.,4,A-Award,--I,4629,110371,1,0001575253,Common Stock
A,05/18/2022 00:00:00,Rosenberger Geoffrey,4,A-Award,--D,4629,111538,1,0001670437,Common Stock
A,05/18/2022 00:00:00,Watters James H,4,A-Award,--D,4629,98429,1,0001709565,Common Stock
A,05/18/2022 00:00:00,JACOBSTEIN DAVID M,4,A-Award,--D,4629,44172,1,0001191856,Common Stock
A,05/18/2022 00:00:00,Brooks-Williams Denise,4,A-Award,--D,4629,10734,1,0001864886,Common Stock
A,05/18/2022 00:00:00,NARASIMHAN SHEKAR,4,A-Award,--I,4629,82445,1,0001078954,Common Stock
A,05/18/2022 00:00:00,COKE MICHAEL A,4,A-Award,--D,4629,7860,1,0001213051,Common Stock
A,04/01/2022 00:00:00,NARASIMHAN SHEKAR,4,A-Award,--I,1235,77816,1,0001078954,Common Stock
A,04/01/2022 00:00:00,Rosenberger Geoffrey,4,A-Award,--D,1721,106909,1,0001670437,Common Stock
A,04/01/2022 00:00:00,Watters James H,4,A-Award,--D,1305,93800,1,0001709565,Common Stock
A,04/01/2022 00:00:00,JACOBSTEIN DAVID M,4,A-Award,--D,1375,39543,1,0001191856,Common Stock
A,04/01/2022 00:00:00,COKE MICHAEL A,4,A-Award,--D,1721,3231,1,0001213051,Common Stock
A,04/01/2022 00:00:00,Brooks-Williams Denise,4,A-Award,--D,1693,6105,1,0001864886,Common Stock
A,04/01/2022 00:00:00,Hawkes Laurie A.,4,A-Award,--I,2266,105742,1,0001575253,Common Stock
D,03/10/2022 00:00:00,Lessard Laurier J Jr,4,S-Sale,--D,2500,54262,1,0001803283,Common Stock
D,03/01/2022 00:00:00,Pickney Roderick,4,S-Sale,--D,4000,52176,3,0001803281,Common Stock
A,02/28/2022 00:00:00,Moragne John David,4,A-Award,--D,16332,108363,2,0001709742,Common Stock
D,02/28/2022 00:00:00,Moragne John David,4,F-InKind,--D,5049,92031,1,0001709742,Common Stock
A,02/28/2022 00:00:00,Wright Andrea T.,4,A-Award,--D,3494,20739,2,0001848329,Common Stock
D,02/28/2022 00:00:00,Wright Andrea T.,4,F-InKind,--D,2181,17245,1,0001848329,Common Stock
A,02/28/2022 00:00:00,Wiegel Molly,4,A-Award,--D,1588,26499,2,0001803280,Common Stock
D,02/28/2022 00:00:00,Wiegel Molly,4,F-InKind,--D,1631,24911,1,0001803280,Common Stock
A,02/28/2022 00:00:00,Callan John,4,A-Award,--D,3494,18727,2,0001803290,Common Stock
D,02/28/2022 00:00:00,Callan John,4,F-InKind,--D,1984,15233,1,0001803290,Common Stock
A,02/28/2022 00:00:00,Dieffenbacher Timothy,4,A-Award,--D,3970,31137,2,0001713793,Common Stock
D,02/28/2022 00:00:00,Dieffenbacher Timothy,4,F-InKind,--D,1852,27167,1,0001713793,Common Stock
A,02/28/2022 00:00:00,Fennell Kevin,4,A-Award,--D,3494,24210,2,0001803287,Common Stock
D,02/28/2022 00:00:00,Fennell Kevin,4,F-InKind,--D,1505,20716,1,0001803287,Common Stock
A,02/28/2022 00:00:00,Caruso Michael B.,4,A-Award,--D,3811,21588,2,0001848398,Common Stock
D,02/28/2022 00:00:00,Caruso Michael B.,4,F-InKind,--D,2102,17777,1,0001848398,Common Stock
A,02/28/2022 00:00:00,Lessard Laurier J Jr,4,A-Award,--D,3494,56762,2,0001803283,Common Stock
D,02/28/2022 00:00:00,Lessard Laurier J Jr,4,F-InKind,--D,1984,53268,1,0001803283,Common Stock
A,02/28/2022 00:00:00,Albano Ryan M,4,A-Award,--D,16332,124352,2,0001709629,Common Stock
D,02/28/2022 00:00:00,Albano Ryan M,4,F-InKind,--D,5049,108020,1,0001709629,Common Stock
A,02/28/2022 00:00:00,Czarnecki Christopher J,4,A-Award,--D,39922,328542,2,0001709616,Common Stock
D,02/28/2022 00:00:00,Czarnecki Christopher J,4,F-InKind,--D,20428,288620,1,0001709616,Common Stock
A,02/28/2022 00:00:00,Pickney Roderick,4,A-Award,--D,5399,56176,2,0001803281,Common Stock
D,02/28/2022 00:00:00,Pickney Roderick,4,F-InKind,--D,1340,50777,1,0001803281,Common Stock
A,02/28/2022 00:00:00,Duckles Kristen,4,A-Award,--D,1588,39066,2,0001803289,Common Stock
D,02/28/2022 00:00:00,Duckles Kristen,4,F-InKind,--D,1613,37478,1,0001803289,Common Stock
A,01/03/2022 00:00:00,JACOBSTEIN DAVID M,4,A-Award,--D,1207,38168,1,0001191856,Common Stock
A,01/03/2022 00:00:00,COKE MICHAEL A,4,A-Award,--D,1510,1510,3,0001213051,Common Stock
A,01/03/2022 00:00:00,Watters James H,4,A-Award,--D,1145,92495,1,0001709565,Common Stock
A,01/03/2022 00:00:00,NARASIMHAN SHEKAR,4,A-Award,--I,1084,76581,1,0001078954,Common Stock
A,01/03/2022 00:00:00,Rosenberger Geoffrey,4,A-Award,--D,1510,105188,1,0001670437,Common Stock
A,01/03/2022 00:00:00,Hawkes Laurie A.,4,A-Award,--I,1989,103476,1,0001575253,Common Stock
A,01/03/2022 00:00:00,Brooks-Williams Denise,4,A-Award,--D,1485,4412,1,0001864886,Common Stock
A,10/13/2021 00:00:00,COKE MICHAEL A,4,G-Gift,-EI,2952,22952,2,0001213051,Common Stock
D,10/13/2021 00:00:00,COKE MICHAEL A,4,G-Gift,-ED,2952,0,1,0001213051,Common Stock
A,10/01/2021 00:00:00,Rosenberger Geoffrey,4,A-Award,--D,1511,103678,1,0001670437,Common Stock
A,10/01/2021 00:00:00,JACOBSTEIN DAVID M,4,A-Award,--D,1207,36961,1,0001191856,Common Stock
A,10/01/2021 00:00:00,Watters James H,4,A-Award,--D,1146,91350,1,0001709565,Common Stock
A,10/01/2021 00:00:00,COKE MICHAEL A,4,A-Award,--D,1511,22952,1,0001213051,Common Stock
A,10/01/2021 00:00:00,Brooks-Williams Denise,4,A-Award,--D,1486,2927,1,0001864886,Common Stock
