MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,06/15/2023 00:00:00,PHILLIPPY ROBERT J,4,A-Award,--D,1,1149,3,0001213190,Restricted Stock Unit
A,06/15/2023 00:00:00,PHILLIPPY ROBERT J,4,A-Award,--I,13.971,11864.009,1,0001213190,Common Stock
A,06/15/2023 00:00:00,REDDY N MOHAN,4,A-Award,--D,1,1149,2,0001209386,Restricted Stock Units
A,06/15/2023 00:00:00,REDDY N MOHAN,4,A-Award,--I,51.157,43442.817,1,0001209386,Common Stock
A,06/15/2023 00:00:00,LIGGETT EMILY M,4,A-Award,--D,1,1149,1,0001231898,Restricted Stock Units
A,06/15/2023 00:00:00,Prevost Patrick M.,4,A-Award,--D,1,1149,2,0001422978,Restricted Stock Units
A,06/15/2023 00:00:00,Prevost Patrick M.,4,A-Award,--I,13.577,11530.077,1,0001422978,Common Stock
A,06/15/2023 00:00:00,Toth Robert B,4,A-Award,--D,1,1149,1,0001392923,Restricted Stock Units
A,06/15/2023 00:00:00,Chadwick Shelly Marie,4,A-Award,--D,21,18956,1,0001688289,Restricted Stock Units
A,06/15/2023 00:00:00,Vijayvargiya Jugal K.,4,A-Award,--D,24,20312,1,0001541300,Restricted Stock Units
A,06/15/2023 00:00:00,Chemnitz Gregory R.,4,A-Award,--D,9,6929,1,0001519910,Restricted Stock Units
A,06/15/2023 00:00:00,KHILNANI VINOD M,4,A-Award,--D,1,1149,3,0001204034,Restricted Stock Units
A,06/15/2023 00:00:00,KHILNANI VINOD M,4,A-Award,--I,21.897,18595.107,1,0001204034,Common Stock
A,06/15/2023 00:00:00,Zaranec John M,4,A-Award,--D,5,5230,1,0001964242,Restricted Stock Units
A,06/15/2023 00:00:00,Solomon Darlene J. S.,4,A-Award,--D,1,1149,1,0001526849,Restricted Stock Units
A,06/15/2023 00:00:00,SHULAR CRAIG S,4,A-Award,--D,1,1149,3,0001078942,Restricted Stock Units
A,06/15/2023 00:00:00,SHULAR CRAIG S,4,A-Award,--I,55.57,47190.132,1,0001078942,Common Stock
A,05/18/2023 00:00:00,LIGGETT EMILY M,4,A-Award,--D,1148,1148,1,0001231898,Restricted Stock Units
A,05/18/2023 00:00:00,PHILLIPPY ROBERT J,4,A-Award,--D,1148,1148,1,0001213190,Restricted Stock Unit
A,05/18/2023 00:00:00,Prevost Patrick M.,4,A-Award,--D,1148,1148,1,0001422978,Restricted Stock Units
A,05/18/2023 00:00:00,KHILNANI VINOD M,4,A-Award,--D,1148,1148,1,0001204034,Restricted Stock Units
A,05/18/2023 00:00:00,Solomon Darlene J. S.,4,A-Award,--D,1148,1148,1,0001526849,Restricted Stock Units
A,05/18/2023 00:00:00,REDDY N MOHAN,4,A-Award,--D,1148,1148,1,0001209386,Restricted Stock Units
A,05/18/2023 00:00:00,Toth Robert B,4,A-Award,--D,1148,1148,1,0001392923,Restricted Stock Units
A,05/18/2023 00:00:00,SHULAR CRAIG S,4,A-Award,--D,1148,1148,1,0001078942,Restricted Stock Units
D,05/17/2023 00:00:00,Chemnitz Gregory R.,4,S-Sale,--D,2378,19310,1,0001519910,Common Stock
D,05/12/2023 00:00:00,Vijayvargiya Jugal K.,4,M-Exempt,--D,31822,0,3,0001541300,Stock Appreciation Rights
D,05/12/2023 00:00:00,Vijayvargiya Jugal K.,4,F-InKind,--D,20239,92605,2,0001541300,Common Stock
A,05/12/2023 00:00:00,Vijayvargiya Jugal K.,4,M-Exempt,--D,31822,112844,1,0001541300,Common Stock
D,05/08/2023 00:00:00,LIGGETT EMILY M,4,S-Sale,--D,642,2621,4,0001231898,Common Stock
D,05/08/2023 00:00:00,LIGGETT EMILY M,4,S-Sale,--D,756,3263,3,0001231898,Common Stock
D,05/08/2023 00:00:00,LIGGETT EMILY M,4,S-Sale,--D,1000,4019,2,0001231898,Common Stock
D,05/05/2023 00:00:00,KHILNANI VINOD M,4,M-Exempt,--D,1398,0,3,0001204034,Restricted Stock Units
A,05/05/2023 00:00:00,KHILNANI VINOD M,4,M-Exempt,--D,1398,16513,1,0001204034,Common Stock
D,05/05/2023 00:00:00,Chemnitz Gregory R.,4,M-Exempt,--D,1127,2254,8,0001519910,Stock Appreciation Rights
D,05/05/2023 00:00:00,Chemnitz Gregory R.,4,M-Exempt,--D,2920,1459,7,0001519910,Stock Appreciation Rights
D,05/05/2023 00:00:00,Chemnitz Gregory R.,4,M-Exempt,--D,5522,0,6,0001519910,Stock Appreciation Rights
D,05/05/2023 00:00:00,Chemnitz Gregory R.,4,F-InKind,--D,7191,21688,4,0001519910,Common Stock
A,05/05/2023 00:00:00,Chemnitz Gregory R.,4,M-Exempt,--D,1127,28879,3,0001519910,Common Stock
A,05/05/2023 00:00:00,Chemnitz Gregory R.,4,M-Exempt,--D,2920,27752,2,0001519910,Common Stock
A,05/05/2023 00:00:00,Chemnitz Gregory R.,4,M-Exempt,--D,5522,24832,1,0001519910,Common Stock
D,05/05/2023 00:00:00,Solomon Darlene J. S.,4,M-Exempt,--D,1398,0,2,0001526849,Restricted Stock Units
A,05/05/2023 00:00:00,Solomon Darlene J. S.,4,M-Exempt,--D,1398,26110,1,0001526849,Common Stock
D,05/05/2023 00:00:00,LIGGETT EMILY M,4,M-Exempt,--D,1398,0,6,0001231898,Restricted Stock Units
A,05/05/2023 00:00:00,LIGGETT EMILY M,4,M-Exempt,--D,1398,5019,1,0001231898,Common Stock
D,05/05/2023 00:00:00,PHILLIPPY ROBERT J,4,M-Exempt,--D,1398,0,3,0001213190,Restricted Stock Units
A,05/05/2023 00:00:00,PHILLIPPY ROBERT J,4,M-Exempt,--D,1398,2851,1,0001213190,Common Stock
D,05/05/2023 00:00:00,Prevost Patrick M.,4,M-Exempt,--D,1398,0,2,0001422978,Restricted Stock Units
A,05/05/2023 00:00:00,Prevost Patrick M.,4,M-Exempt,--I,1398,11516.5,1,0001422978,Common Stock
D,05/05/2023 00:00:00,Toth Robert B,4,M-Exempt,--D,1398,0,2,0001392923,Restricted Stock Units
A,05/05/2023 00:00:00,Toth Robert B,4,M-Exempt,--D,1398,24519,1,0001392923,Common Stock
D,05/05/2023 00:00:00,REDDY N MOHAN,4,M-Exempt,--D,1398,0,2,0001209386,Restricted Stock Units
A,05/05/2023 00:00:00,REDDY N MOHAN,4,M-Exempt,--I,1398,43391.66,1,0001209386,Common Stock
D,05/05/2023 00:00:00,SHULAR CRAIG S,4,M-Exempt,--D,1398,0,3,0001078942,Restricted Stock Units
A,05/05/2023 00:00:00,SHULAR CRAIG S,4,M-Exempt,--I,1398,47134.562,1,0001078942,Common Stock
A,04/12/2023 00:00:00,SHULAR CRAIG S,4,A-Award,--I,199,45736.562,1,0001078942,Common Stock
A,04/12/2023 00:00:00,Prevost Patrick M.,4,A-Award,--I,165,10118.5,1,0001422978,Common Stock
A,03/10/2023 00:00:00,Toth Robert B,4,A-Award,--D,2,1398,1,0001392923,Restricted Stock Units
A,03/10/2023 00:00:00,LIGGETT EMILY M,4,A-Award,--D,2,1398,3,0001231898,Restricted Stock Units
A,03/10/2023 00:00:00,LIGGETT EMILY M,4,A-Award,--I,1.426,1253.296,1,0001231898,Common Stock
A,03/10/2023 00:00:00,Zaranec John M,4,A-Award,--D,4,5225,1,0001964242,Restricted Stock Units
A,03/10/2023 00:00:00,REDDY N MOHAN,4,A-Award,--D,2,1398,2,0001209386,Restricted Stock Units
A,03/10/2023 00:00:00,REDDY N MOHAN,4,A-Award,--I,47.779,41993.66,1,0001209386,Common Stock
A,03/10/2023 00:00:00,Prevost Patrick M.,4,A-Award,--D,2,1398,2,0001422978,Restricted Stock Units
A,03/10/2023 00:00:00,Prevost Patrick M.,4,A-Award,--I,11.325,9953.5,1,0001422978,Common Stock
A,03/10/2023 00:00:00,PHILLIPPY ROBERT J,4,A-Award,--D,2,1398,3,0001213190,Restricted Stock Units
A,03/10/2023 00:00:00,PHILLIPPY ROBERT J,4,A-Award,--I,13.483,11850.038,1,0001213190,Common Stock
A,03/10/2023 00:00:00,Chadwick Shelly Marie,4,A-Award,--D,17,18935,3,0001688289,Restricted Stock Units
D,03/10/2023 00:00:00,Chadwick Shelly Marie,4,F-InKind,--D,1,6341,2,0001688289,Common Stock
A,03/10/2023 00:00:00,Chadwick Shelly Marie,4,M-Exempt,--D,1,6342,1,0001688289,Common Stock
A,03/10/2023 00:00:00,Chemnitz Gregory R.,4,A-Award,--D,7,6920,3,0001519910,Restricted Stock Units
D,03/10/2023 00:00:00,Chemnitz Gregory R.,4,F-InKind,--D,3,19310,2,0001519910,Common Stock
A,03/10/2023 00:00:00,Chemnitz Gregory R.,4,A-Award,--D,5,19313,1,0001519910,Common Stock
A,03/10/2023 00:00:00,Vijayvargiya Jugal K.,4,A-Award,--D,17,20288,3,0001541300,Restricted Stock Units
D,03/10/2023 00:00:00,Vijayvargiya Jugal K.,4,F-InKind,--D,10,81022,2,0001541300,Common Stock
A,03/10/2023 00:00:00,Vijayvargiya Jugal K.,4,A-Award,--D,21,81032,1,0001541300,Common Stock
A,03/10/2023 00:00:00,KHILNANI VINOD M,4,A-Award,--D,2,1398,3,0001204034,Restricted Stock Units
A,03/10/2023 00:00:00,KHILNANI VINOD M,4,A-Award,--I,21.132,18573.21,1,0001204034,Common Stock
A,03/10/2023 00:00:00,Solomon Darlene J. S.,4,A-Award,--D,2,1398,1,0001526849,Restricted Stock Units
A,03/10/2023 00:00:00,SHULAR CRAIG S,4,A-Award,--D,2,1398,3,0001078942,Restricted Stock Units
A,03/10/2023 00:00:00,SHULAR CRAIG S,4,A-Award,--I,51.812,45537.562,1,0001078942,Common Stock
A,03/01/2023 00:00:00,Zaranec John M,4,A-Award,--D,1151,5221,1,0001964242,Restricted Stock Units
A,03/01/2023 00:00:00,Chadwick Shelly Marie,4,A-Award,--D,1766,18918,3,0001688289,Restricted Stock Units
A,03/01/2023 00:00:00,Chadwick Shelly Marie,4,A-Award,--D,3507,17152,2,0001688289,Restricted Stock Units
A,03/01/2023 00:00:00,Chadwick Shelly Marie,4,A-Award,--D,4912,4912,1,0001688289,Stock Appreciation Rights
A,03/01/2023 00:00:00,Chemnitz Gregory R.,4,A-Award,--D,2170,6913,2,0001519910,Restricted Stock Units
A,03/01/2023 00:00:00,Chemnitz Gregory R.,4,A-Award,--D,3040,3040,1,0001519910,Stock Appreciation Rights
A,03/01/2023 00:00:00,Vijayvargiya Jugal K.,4,A-Award,--D,8219,20271,2,0001541300,Restricted Stock Units
A,03/01/2023 00:00:00,Vijayvargiya Jugal K.,4,A-Award,--D,23027,23027,1,0001541300,Stock Appreciation Rights
D,03/01/2023 00:00:00,Zaranec John M,4,M-Exempt,--D,348,4070,3,0001964242,Restricted Stock Units
D,03/01/2023 00:00:00,Zaranec John M,4,F-InKind,--D,119,229,2,0001964242,Common Stock
A,03/01/2023 00:00:00,Zaranec John M,4,M-Exempt,--D,348,348,1,0001964242,Common Stock
D,03/01/2023 00:00:00,Chadwick Shelly Marie,4,M-Exempt,--D,1074,13645,3,0001688289,Restricted Stock Units
D,03/01/2023 00:00:00,Chadwick Shelly Marie,4,F-InKind,--D,350,6341,2,0001688289,Common Stock
