MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,06/01/2023 00:00:00,Verdecanna Pebbie L,4/A,A-Award,--D,2396,15539,1,0001927104,Class A Common Stock
D,06/01/2023 00:00:00,Rowe Zane,4,F-InKind,--D,2624,213726,1,0001444158,Class A Common Stock
D,06/01/2023 00:00:00,Verdecanna Pebbie L,4,F-InKind,--D,238,13143,1,0001927104,Class A Common Stock
D,06/01/2023 00:00:00,Olli Amy Fliegelman,4,F-InKind,--D,1871,105700,1,0001375103,Class A Common Stock
D,06/01/2023 00:00:00,Dhawan Sumit,4,F-InKind,--D,2484,127459,1,0001862168,Class A Common Stock
D,06/01/2023 00:00:00,Brulard Jean Pierre,4,F-InKind,--D,1177,107505,1,0001801837,Class A Common Stock
D,06/01/2023 00:00:00,Raghuram Rangarajan (Raghu),4,F-InKind,--D,3866,387501,1,0001567874,Class A Common Stock
D,05/01/2023 00:00:00,Brulard Jean Pierre,4,F-InKind,--D,1731,108682,1,0001801837,Class A Common Stock
D,05/01/2023 00:00:00,Verdecanna Pebbie L,4,F-InKind,--D,148,13381,1,0001927104,Class A Common Stock
D,05/01/2023 00:00:00,Olli Amy Fliegelman,4,F-InKind,--D,1263,107571,1,0001375103,Class A Common Stock
D,05/01/2023 00:00:00,Dhawan Sumit,4,F-InKind,--D,630,129943,1,0001862168,Class A Common Stock
A,04/26/2023 00:00:00,Raghuram Rangarajan (Raghu),4,A-Award,--D,80158,391367,1,0001567874,Class A Common Stock
A,04/26/2023 00:00:00,Rowe Zane,4,A-Award,--D,42188,216350,1,0001444158,Class A Common Stock
A,04/26/2023 00:00:00,Olli Amy Fliegelman,4,A-Award,--D,29531,108834,1,0001375103,Class A Common Stock
A,04/26/2023 00:00:00,Brulard Jean Pierre,4,A-Award,--D,29531,110413,1,0001801837,Class A Common Stock
A,04/26/2023 00:00:00,Dhawan Sumit,4,A-Award,--D,42188,130573,1,0001862168,Class A Common Stock
D,04/03/2023 00:00:00,Rowe Zane,4,S-Sale,--D,16873,174162,3,0001444158,Class A Common Stock
D,04/03/2023 00:00:00,Rowe Zane,4,S-Sale,--D,18842,191035,2,0001444158,Class A Common Stock
D,04/01/2023 00:00:00,Dhawan Sumit,4,F-InKind,--D,3294,88385,1,0001862168,Class A Common Stock
D,04/01/2023 00:00:00,Olli Amy Fliegelman,4,F-InKind,--D,14703,79303,1,0001375103,Class A Common Stock
D,04/01/2023 00:00:00,Brulard Jean Pierre,4,F-InKind,--D,20887,80882,1,0001801837,Class A Common Stock
D,04/01/2023 00:00:00,Raghuram Rangarajan (Raghu),4,F-InKind,--D,66682,311209,1,0001567874,Class A Common Stock
D,04/01/2023 00:00:00,Rowe Zane,4,F-InKind,--D,68219,209877,1,0001444158,Class A Common Stock
A,03/17/2023 00:00:00,Brulard Jean Pierre,4,A-Award,--D,32206,101769,1,0001801837,Class A Common Stock
A,03/17/2023 00:00:00,Rowe Zane,4,A-Award,--D,117115,278096,1,0001444158,Class A Common Stock
A,03/17/2023 00:00:00,Olli Amy Fliegelman,4,A-Award,--D,26351,94006,1,0001375103,Class A Common Stock
A,03/17/2023 00:00:00,Raghuram Rangarajan (Raghu),4,A-Award,--D,117115,377891,1,0001567874,Class A Common Stock
D,03/01/2023 00:00:00,Verdecanna Pebbie L,4,F-InKind,--D,1092,13529,1,0001927104,Class A Common Stock
D,03/01/2023 00:00:00,Dhawan Sumit,4,F-InKind,--D,2088,91679,1,0001862168,Class A Common Stock
D,02/01/2023 00:00:00,Verdecanna Pebbie L,4,F-InKind,--D,51,14621,1,0001927104,Class A Common Stock
D,12/22/2022 00:00:00,Brulard Jean Pierre,4,S-Sale,--D,6651,69563,1,0001801837,Class A Common Stock
D,12/02/2022 00:00:00,Rowe Zane,4,S-Sale,--D,100,160981,3,0001444158,Class A Common Stock
D,12/02/2022 00:00:00,Rowe Zane,4,S-Sale,--D,17760,161081,2,0001444158,Class A Common Stock
D,12/01/2022 00:00:00,Brulard Jean Pierre,4,F-InKind,--D,1179,76214,1,0001801837,Class A Common Stock
D,12/01/2022 00:00:00,Dhawan Sumit,4,F-InKind,--D,2483,93767,1,0001862168,Class A Common Stock
D,12/01/2022 00:00:00,Olli Amy Fliegelman,4,F-InKind,--D,1882,67655,1,0001375103,Class A Common Stock
D,12/01/2022 00:00:00,Verdecanna Pebbie L,4,F-InKind,--D,63,14672,1,0001927104,Class A Common Stock
D,12/01/2022 00:00:00,Raghuram Rangarajan (Raghu),4,F-InKind,--D,3866,260776,1,0001567874,Class A Common Stock
D,12/01/2022 00:00:00,Rowe Zane,4,F-InKind,--D,2624,178841,1,0001444158,Class A Common Stock
D,11/01/2022 00:00:00,Brulard Jean Pierre,4,F-InKind,--D,1731,77393,1,0001801837,Class A Common Stock
D,11/01/2022 00:00:00,Verdecanna Pebbie L,4,F-InKind,--D,148,14735,1,0001927104,Class A Common Stock
D,11/01/2022 00:00:00,Olli Amy Fliegelman,4,F-InKind,--D,1270,69537,1,0001375103,Class A Common Stock
D,11/01/2022 00:00:00,Dhawan Sumit,4,F-InKind,--D,630,96250,1,0001862168,Class A Common Stock
D,10/01/2022 00:00:00,Rowe Zane,4,F-InKind,--D,7652,181465,1,0001444158,Class A Common Stock
D,10/01/2022 00:00:00,Olli Amy Fliegelman,4,F-InKind,--D,2070,70807,1,0001375103,Class A Common Stock
D,10/01/2022 00:00:00,Brulard Jean Pierre,4,F-InKind,--D,3653,79124,1,0001801837,Class A Common Stock
D,10/01/2022 00:00:00,Raghuram Rangarajan (Raghu),4,F-InKind,--D,3649,264642,1,0001567874,Class A Common Stock
D,09/22/2022 00:00:00,Brulard Jean Pierre,4,S-Sale,--D,359,82777,1,0001801837,Class A Common Stock
D,09/06/2022 00:00:00,Dhawan Sumit,4,S-Sale,--D,1600,96880,2,0001862168,Class A Common Stock
D,09/01/2022 00:00:00,Dhawan Sumit,4,F-InKind,--D,2984,98480,1,0001862168,Class A Common Stock
D,08/01/2022 00:00:00,Verdecanna Pebbie L,4,F-InKind,--D,44,14807,1,0001927104,Class A Common Stock
A,07/12/2022 00:00:00,ANASENES NICOLE,4,A-Award,--D,2275,2712,1,0001748987,Class A Common Stock
A,07/12/2022 00:00:00,Bates Anthony John,4,A-Award,--D,2275,18542,1,0001580378,Class A Common Stock
A,07/12/2022 00:00:00,Brown Marianne Catherine,4,A-Award,--D,2275,7904,1,0001804183,Class A Common Stock
A,07/12/2022 00:00:00,BROWN MICHAEL W,4,A-Award,--D,2275,24544,1,0001205542,Class A Common Stock
A,07/12/2022 00:00:00,DENMAN KENNETH D,4,A-Award,--D,2275,5439,1,0001254779,Class A Common Stock
A,07/12/2022 00:00:00,DYKSTRA KAREN E,4,A-Award,--D,2275,19589,1,0001198848,Class A Common Stock
A,07/12/2022 00:00:00,SAGAN PAUL,4,A-Award,--D,2275,22417,1,0001035440,Class A Common Stock
A,06/29/2022 00:00:00,Verdecanna Pebbie L,4,A-Award,--D,9099,14851,1,0001927104,Class A Common Stock
D,06/07/2022 00:00:00,Brulard Jean Pierre,4,S-Sale,--D,12532,83060,1,0001801837,Class A Common Stock
D,06/02/2022 00:00:00,Rowe Zane,4,S-Sale,--D,9148,189117,2,0001444158,Class A Common Stock
D,06/02/2022 00:00:00,Olli Amy Fliegelman,4,S-Sale,--D,2351,72801,2,0001375103,Class A Common Stock
D,06/01/2022 00:00:00,Rowe Zane,4,F-InKind,--D,2624,198265,1,0001444158,Class A Common Stock
D,06/01/2022 00:00:00,Verdecanna Pebbie L,4,F-InKind,--D,172,5752,1,0001927104,Class A Common Stock
D,06/01/2022 00:00:00,Dhawan Sumit,4,F-InKind,--D,4966,101388,1,0001862168,Class A Common Stock
