MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/20/2023 00:00:00,Mandapaty Sai Krishna,4/A,G-Gift,--D,0,210637,2,0001882281,Common Stock
A,06/20/2023 00:00:00,Mandapaty Sai Krishna,4/A,G-Gift,--I,0,250000,1,0001882281,Common Stock
A,06/20/2023 00:00:00,Mandapaty Sai Krishna,4,G-Gift,--D,250000,460637,2,0001882281,Common Stock
D,06/20/2023 00:00:00,Mandapaty Sai Krishna,4,G-Gift,--I,250000,0,1,0001882281,Common Stock
A,06/05/2023 00:00:00,Chwick Jane,4,A-Award,--D,19699,97372,1,0001589706,Common Stock
A,06/05/2023 00:00:00,Taylor Roxanne,4,A-Award,--D,19699,32029,1,0001768759,Common Stock
A,06/05/2023 00:00:00,LOFTEN GINA,4,A-Award,--D,19699,32029,1,0001849272,Common Stock
A,06/05/2023 00:00:00,Davis Ian,4,A-Award,--D,28892,72055,1,0001494009,Common Stock
A,06/05/2023 00:00:00,Brennan Robert T,4,A-Award,--D,22326,35982,1,0001317446,Common Stock
A,06/05/2023 00:00:00,Parrett William G,4,A-Award,--D,22326,40344,1,0001418280,Common Stock
A,03/07/2023 00:00:00,Cummins Erin,4,P-Purchase,--D,14500,332009,1,0001882339,Common Stock
A,03/02/2023 00:00:00,Xiao Guo,4,P-Purchase,--D,35000,1389647,1,0001882331,Common Stock
A,11/23/2022 00:00:00,Davis Ian,4,P-Purchase,--D,25000,43163,1,0001494009,Common Stock
D,11/22/2022 00:00:00,Murphy Christopher Gerard,4,S-Sale,--D,4124,469401,3,0001882279,Common Stock
D,11/22/2022 00:00:00,Mandapaty Sai Krishna,4,S-Sale,--D,5139,210637,3,0001882281,Common Stock
D,11/22/2022 00:00:00,Woods-Moss Julie,4,S-Sale,--D,5000,77814,2,0001882323,Common Stock
D,11/18/2022 00:00:00,Murphy Christopher Gerard,4,F-InKind,--I,111,6042,2,0001882279,Common Stock
D,11/18/2022 00:00:00,Murphy Christopher Gerard,4,F-InKind,--D,5103,473525,1,0001882279,Common Stock
D,11/18/2022 00:00:00,Mandapaty Sai Krishna,4,F-InKind,--D,4088,215776,2,0001882281,Common Stock
D,11/18/2022 00:00:00,Parke Joanna,4,F-InKind,--D,1657,321695,1,0001882364,Common Stock
D,11/18/2022 00:00:00,Xiao Guo,4,F-InKind,--D,9370,1354647,1,0001882331,Common Stock
D,11/18/2022 00:00:00,Mateiu Ramona,4,F-InKind,--D,1657,87273,1,0001882280,Common Stock
D,11/18/2022 00:00:00,Woods-Moss Julie,4,F-InKind,--D,1868,82814,1,0001882323,Common Stock
D,11/18/2022 00:00:00,Cummins Erin,4,F-InKind,--D,4453,317509,1,0001882339,Common Stock
D,11/18/2022 00:00:00,Parsons Rebecca J,4,F-InKind,--D,3631,832999,1,0001882295,Common Stock
D,11/18/2022 00:00:00,Wathington Chad-Affonso,4,F-InKind,--D,1919,95123,1,0001882300,Common Stock
A,11/15/2022 00:00:00,Woods-Moss Julie,4,A-Award,--D,54348,84682,1,0001882323,Common Stock
A,11/15/2022 00:00:00,Mandapaty Sai Krishna,4,A-Award,--D,81522,469864,1,0001882281,Common Stock
