MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,06/15/2023 00:00:00,BAKER BROS. ADVISORS LP,4,A-Award,--I,4792,1401084,2,0001263508,Common Stock
A,06/15/2023 00:00:00,BAKER BROS. ADVISORS LP,4,A-Award,--I,4792,153613,1,0001263508,Common Stock
A,06/15/2023 00:00:00,Levy Richard S,4,A-Award,--D,1198,10298,1,0001454983,Common Stock
A,06/15/2023 00:00:00,CRAVES FRED B,4,A-Award,--D,1198,362556,1,0001014095,Common Stock
A,06/15/2023 00:00:00,Daly James M,4,A-Award,--D,1198,1198,1,0001560782,Common Stock
A,06/15/2023 00:00:00,BATE KENNETH,4,A-Award,--D,1198,1198,1,0001210238,Common Stock
D,03/01/2023 00:00:00,Waltermire Robert E.,4,M-Exempt,--D,5000,25000,10,0001876996,Stock Option (Right to Buy)
D,03/01/2023 00:00:00,Waltermire Robert E.,4,S-Sale,--D,100,5667,8,0001876996,Common Stock
D,03/01/2023 00:00:00,Waltermire Robert E.,4,S-Sale,--D,1300,5767,7,0001876996,Common Stock
D,03/01/2023 00:00:00,Waltermire Robert E.,4,S-Sale,--D,1672,7067,6,0001876996,Common Stock
D,03/01/2023 00:00:00,Waltermire Robert E.,4,S-Sale,--D,1928,8739,5,0001876996,Common Stock
A,03/01/2023 00:00:00,Waltermire Robert E.,4,M-Exempt,--D,5000,10667,4,0001876996,Common Stock
D,02/28/2023 00:00:00,Waltermire Robert E.,4,M-Exempt,--D,5000,30000,9,0001876996,Stock Option (Right to Buy)
D,02/28/2023 00:00:00,Waltermire Robert E.,4,S-Sale,--D,4100,5667,3,0001876996,Common Stock
D,02/28/2023 00:00:00,Waltermire Robert E.,4,S-Sale,--D,900,9767,2,0001876996,Common Stock
A,02/28/2023 00:00:00,Waltermire Robert E.,4,M-Exempt,--D,5000,10667,1,0001876996,Common Stock
D,01/17/2023 00:00:00,Levy Richard S,4,M-Exempt,--D,10000,0,14,0001454983,Stock Option (Right to Buy)
D,01/17/2023 00:00:00,Levy Richard S,4,M-Exempt,--D,12489,0,13,0001454983,Stock Option (Right to buy)
D,01/17/2023 00:00:00,Levy Richard S,4,S-Sale,--D,500,9100,12,0001454983,Common Stock
D,01/17/2023 00:00:00,Levy Richard S,4,S-Sale,--D,2325,9600,11,0001454983,Common Stock
D,01/17/2023 00:00:00,Levy Richard S,4,S-Sale,--D,5164,11925,10,0001454983,Common Stock
D,01/17/2023 00:00:00,Levy Richard S,4,S-Sale,--D,3548,17089,9,0001454983,Common Stock
D,01/17/2023 00:00:00,Levy Richard S,4,S-Sale,--D,5227,20637,8,0001454983,Common Stock
D,01/17/2023 00:00:00,Levy Richard S,4,S-Sale,--D,3325,25864,7,0001454983,Common Stock
D,01/17/2023 00:00:00,Levy Richard S,4,S-Sale,--D,1600,29189,6,0001454983,Common Stock
D,01/17/2023 00:00:00,Levy Richard S,4,S-Sale,--D,300,30789,5,0001454983,Common Stock
D,01/17/2023 00:00:00,Levy Richard S,4,S-Sale,--D,400,31089,4,0001454983,Common Stock
D,01/17/2023 00:00:00,Levy Richard S,4,S-Sale,--D,100,31489,3,0001454983,Common Stock
A,01/17/2023 00:00:00,Levy Richard S,4,M-Exempt,--D,10000,31589,2,0001454983,Common Stock
A,01/17/2023 00:00:00,Levy Richard S,4,M-Exempt,--D,12489,21589,1,0001454983,Common Stock
