MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/20/2023 00:00:00,MURPHY MATTHEW J,4,S-Sale,--I,30000,961125,1,0001381430,Common Stock
A,06/16/2023 00:00:00,Knight Marachel,4,A-Award,--D,4570,4570,3,0001819836,Restricted Stock Units
D,06/16/2023 00:00:00,Knight Marachel,4,M-Exempt,--D,4320,0,2,0001819836,Restricted Stock Units
A,06/16/2023 00:00:00,Knight Marachel,4,M-Exempt,--I,4320,15105,1,0001819836,Common Stock
A,06/16/2023 00:00:00,Brown Tudor,4,A-Award,--D,4570,4570,4,0001577816,Restricted Stock Units
D,06/16/2023 00:00:00,Brown Tudor,4,M-Exempt,--D,4320,0,3,0001577816,Restricted Stock Units
D,06/16/2023 00:00:00,Brown Tudor,4,F-InKind,--D,22,34542,2,0001577816,Common Stock
A,06/16/2023 00:00:00,Brown Tudor,4,M-Exempt,--D,4320,34564,1,0001577816,Common Stock
A,06/16/2023 00:00:00,House Rebecca W,4,A-Award,--D,4570,4570,3,0001693217,Restricted Stock Units
D,06/16/2023 00:00:00,House Rebecca W,4,M-Exempt,--D,3751,0,2,0001693217,Restricted Stock Units
A,06/16/2023 00:00:00,House Rebecca W,4,M-Exempt,--D,3751,3751,1,0001693217,Common Stock
A,06/16/2023 00:00:00,Tamer Ford,4,A-Award,--D,4570,4570,4,0001541375,Restricted Stock Units
D,06/16/2023 00:00:00,Tamer Ford,4,M-Exempt,--D,4320,0,3,0001541375,Restricted Stock Units
A,06/16/2023 00:00:00,Tamer Ford,4,M-Exempt,--D,4320,130403,1,0001541375,Common Stock
A,06/16/2023 00:00:00,SWITZ ROBERT E,4,A-Award,--D,4570,4570,3,0001183792,Restricted Stock Units
D,06/16/2023 00:00:00,SWITZ ROBERT E,4,M-Exempt,--D,4320,0,2,0001183792,Restricted Stock Units
A,06/16/2023 00:00:00,SWITZ ROBERT E,4,M-Exempt,--I,4320,70350,1,0001183792,Common Stock
A,06/16/2023 00:00:00,STRACHAN MICHAEL G,4,A-Award,--D,4570,4570,1,0001455727,Restricted Stock Units
D,06/16/2023 00:00:00,HILL RICHARD,4,M-Exempt,--D,4320,0,2,0001185713,Restricted Stock Units
A,06/16/2023 00:00:00,HILL RICHARD,4,M-Exempt,--D,4320,65325,1,0001185713,Common Stock
D,06/16/2023 00:00:00,Frank Edward H.,4,M-Exempt,--D,4320,0,4,0001589827,Restricted Stock Units
