MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/07/2047 00:00:00,KRA DOUGLAS I,4,M-Exempt,--D,502,3520,5,0001237268,Restricted Stock Units
D,06/13/2023 00:00:00,Trefler Leon,4,S-Sale,--D,3244,28130,1,0001480560,Common stock
D,06/13/2023 00:00:00,KOUNINIS EFSTATHIOS A,4,S-Sale,--D,500,107,2,0001353196,Common stock
D,06/13/2023 00:00:00,KOUNINIS EFSTATHIOS A,4,S-Sale,--D,500,607,1,0001353196,Common stock
D,06/06/2023 00:00:00,Trefler Leon,4,M-Exempt,--D,390,1171,6,0001480560,Restricted Stock Units
D,06/06/2023 00:00:00,Trefler Leon,4,F-InKind,--D,95,31374,4,0001480560,Common stock
A,06/06/2023 00:00:00,Trefler Leon,4,M-Exempt,--D,390,31469,3,0001480560,Common stock
D,06/06/2023 00:00:00,TREFLER ALAN,4,M-Exempt,--D,1951,5854,7,0001032235,Restricted Stock Units
D,06/06/2023 00:00:00,TREFLER ALAN,4,F-InKind,--D,573,32271592,5,0001032235,Common stock
A,06/06/2023 00:00:00,TREFLER ALAN,4,M-Exempt,--D,1951,32272165,4,0001032235,Common stock
D,06/06/2023 00:00:00,STILLWELL KENNETH,4,M-Exempt,--D,429,1288,6,0001680115,Restricted Stock Units
D,06/06/2023 00:00:00,STILLWELL KENNETH,4,F-InKind,--D,105,24784,4,0001680115,Common stock
A,06/06/2023 00:00:00,STILLWELL KENNETH,4,M-Exempt,--D,429,24889,3,0001680115,Common stock
D,06/06/2023 00:00:00,KOUNINIS EFSTATHIOS A,4,M-Exempt,--D,97,293,6,0001353196,Restricted Stock Units
D,06/06/2023 00:00:00,KOUNINIS EFSTATHIOS A,4,F-InKind,--D,24,1107,4,0001353196,Common stock
A,06/06/2023 00:00:00,KOUNINIS EFSTATHIOS A,4,M-Exempt,--D,97,1131,3,0001353196,Common stock
D,06/06/2023 00:00:00,Akgonul Rifat Kerim,4,M-Exempt,--D,332,995,6,0001855325,Restricted Stock Units
D,06/06/2023 00:00:00,Akgonul Rifat Kerim,4,F-InKind,--D,98,53766,4,0001855325,Common stock
A,06/06/2023 00:00:00,Akgonul Rifat Kerim,4,M-Exempt,--D,332,53864,3,0001855325,Common stock
D,06/05/2023 00:00:00,Trefler Leon,4,M-Exempt,--D,335,2340,5,0001480560,Restricted Stock Units
D,06/05/2023 00:00:00,Trefler Leon,4,F-InKind,--D,82,31079,2,0001480560,Common stock
A,06/05/2023 00:00:00,Trefler Leon,4,M-Exempt,--D,335,31161,1,0001480560,Common stock
D,06/05/2023 00:00:00,TREFLER ALAN,4,M-Exempt,--D,1393,9752,6,0001032235,Restricted Stock Units
D,06/05/2023 00:00:00,TREFLER ALAN,4,F-InKind,--D,409,32270214,3,0001032235,Common stock
A,06/05/2023 00:00:00,TREFLER ALAN,4,M-Exempt,--D,1393,32270623,2,0001032235,Common stock
D,06/05/2023 00:00:00,STILLWELL KENNETH,4,M-Exempt,--D,696,4876,5,0001680115,Restricted Stock Units
D,06/05/2023 00:00:00,STILLWELL KENNETH,4,F-InKind,--D,170,24460,2,0001680115,Common stock
A,06/05/2023 00:00:00,STILLWELL KENNETH,4,M-Exempt,--D,696,24630,1,0001680115,Common stock
D,06/05/2023 00:00:00,KOUNINIS EFSTATHIOS A,4,M-Exempt,--D,76,537,5,0001353196,Restricted Stock Units
