MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,06/06/2023 00:00:00,BENNETT ALAN M,4,A-Award,--D,868.89,58188.77,4,0001185166,Deferred Stock Units
A,06/06/2023 00:00:00,BENNETT ALAN M,4,A-Award,--D,1175.8,57319.88,3,0001185166,Deferred Stock Units
A,06/06/2023 00:00:00,BENNETT ALAN M,4,A-Award,--D,868.89,58188.77,2,0001185166,Deferred Stock Units
A,06/06/2023 00:00:00,BENNETT ALAN M,4,A-Award,--D,1175.8,57319.88,1,0001185166,Deferred Stock Units
D,06/06/2023 00:00:00,HINES MICHAEL F,4,M-Exempt,--D,56597,0,6,0001198914,Deferred Stock Units
A,06/06/2023 00:00:00,HINES MICHAEL F,4,A-Award,--D,862.54,56596.5,5,0001198914,Deferred Stock Units
D,06/06/2023 00:00:00,HINES MICHAEL F,4,M-Exempt,--D,59508,0,4,0001198914,Deferred Stock Units
A,06/06/2023 00:00:00,HINES MICHAEL F,4,A-Award,--D,906.91,59507.71,3,0001198914,Deferred Stock Units
A,06/06/2023 00:00:00,HINES MICHAEL F,4,M-Exempt,--D,56597,118945,2,0001198914,Common Stock
A,06/06/2023 00:00:00,HINES MICHAEL F,4,M-Exempt,--D,59508,62348,1,0001198914,Common Stock
D,06/06/2023 00:00:00,Nemerov Jackwyn,4,M-Exempt,--D,770,11842.08,6,0001303267,Deferred Stock Units
A,06/06/2023 00:00:00,Nemerov Jackwyn,4,A-Award,--D,174.29,12612.08,5,0001303267,Deferred Stock Units
A,06/06/2023 00:00:00,Nemerov Jackwyn,4,A-Award,--D,1175.8,12437.79,4,0001303267,Deferred Stock Units
A,06/06/2023 00:00:00,Nemerov Jackwyn,4,A-Award,--D,174.29,12612.08,3,0001303267,Deferred Stock Units
A,06/06/2023 00:00:00,Nemerov Jackwyn,4,A-Award,--D,1175.8,12437.79,2,0001303267,Deferred Stock Units
A,06/06/2023 00:00:00,Nemerov Jackwyn,4,M-Exempt,--D,770,1183,1,0001303267,Common Stock
D,06/06/2023 00:00:00,GOODWIN C KIM,4,M-Exempt,--D,1539,1174,6,0001278731,Deferred Stock Units
A,06/06/2023 00:00:00,GOODWIN C KIM,4,A-Award,--D,23.43,2713,5,0001278731,Deferred Stock Units
A,06/06/2023 00:00:00,GOODWIN C KIM,4,A-Award,--D,1175.8,2689.57,4,0001278731,Deferred Stock Units
A,06/06/2023 00:00:00,GOODWIN C KIM,4,A-Award,--D,58.94,5043.45,3,0001278731,Deferred Stock Units
A,06/06/2023 00:00:00,GOODWIN C KIM,4,A-Award,--D,1175.8,4984.51,2,0001278731,Deferred Stock Units
A,06/06/2023 00:00:00,GOODWIN C KIM,4,M-Exempt,--D,1539,6988,1,0001278731,Common Stock
D,06/06/2023 00:00:00,CHING DAVID T,4,M-Exempt,--D,1539,9759.72,6,0001209835,Deferred Stock Units
A,06/06/2023 00:00:00,CHING DAVID T,4,A-Award,--D,154.28,11298.72,5,0001209835,Deferred Stock Units
A,06/06/2023 00:00:00,CHING DAVID T,4,A-Award,--D,1175.8,11144.44,4,0001209835,Deferred Stock Units
A,06/06/2023 00:00:00,CHING DAVID T,4,A-Award,--D,906.91,60683.51,3,0001209835,Deferred Stock Units
A,06/06/2023 00:00:00,CHING DAVID T,4,A-Award,--D,1175.8,59776.6,2,0001209835,Deferred Stock Units
A,06/06/2023 00:00:00,CHING DAVID T,4,M-Exempt,--D,1539,21174,1,0001209835,Common Stock
D,06/06/2023 00:00:00,LANE AMY B,4,M-Exempt,--D,1539,19446.05,6,0001208529,Deferred Stock Units
A,06/06/2023 00:00:00,LANE AMY B,4,A-Award,--D,301.9,20985.05,5,0001208529,Deferred Stock Units
A,06/06/2023 00:00:00,LANE AMY B,4,A-Award,--D,1175.8,20683.15,4,0001208529,Deferred Stock Units
A,06/06/2023 00:00:00,LANE AMY B,4,A-Award,--D,1139.75,75961.64,3,0001208529,Deferred Stock Units
A,06/06/2023 00:00:00,LANE AMY B,4,A-Award,--D,1175.8,74821.89,2,0001208529,Deferred Stock Units
A,06/06/2023 00:00:00,LANE AMY B,4,M-Exempt,--D,1539,28070,1,0001208529,Common Stock
D,06/06/2023 00:00:00,BERKERY ROSEMARY T,4,M-Exempt,--D,1539,1173.05,6,0001182323,Deferred Stock Units
A,06/06/2023 00:00:00,BERKERY ROSEMARY T,4,A-Award,--D,23.41,2712.05,5,0001182323,Deferred Stock Units
A,06/06/2023 00:00:00,BERKERY ROSEMARY T,4,A-Award,--D,1175.8,2688.64,4,0001182323,Deferred Stock Units
A,06/06/2023 00:00:00,BERKERY ROSEMARY T,4,A-Award,--D,110.34,8415.74,3,0001182323,Deferred Stock Units
A,06/06/2023 00:00:00,BERKERY ROSEMARY T,4,A-Award,--D,1175.8,8305.4,2,0001182323,Deferred Stock Units
A,06/06/2023 00:00:00,BERKERY ROSEMARY T,4,M-Exempt,--D,1539,10447,1,0001182323,Common Stock
A,06/06/2023 00:00:00,Alvarez Jose B,4,A-Award,--D,60.92,5173.15,4,0001411764,Deferred Stock Units
A,06/06/2023 00:00:00,Alvarez Jose B,4,A-Award,--D,1175.8,5112.23,3,0001411764,Deferred Stock Units
A,06/06/2023 00:00:00,Alvarez Jose B,4,A-Award,--D,60.92,5173.15,2,0001411764,Deferred Stock Units
A,06/06/2023 00:00:00,Alvarez Jose B,4,A-Award,--D,1175.8,5112.23,1,0001411764,Deferred Stock Units
D,06/02/2023 00:00:00,Herrman Ernie,4,M-Exempt,--D,43220,43220,3,0001388774,Option
D,06/02/2023 00:00:00,Herrman Ernie,4,D-Return,--D,43220,687098,2,0001388774,Common Stock
A,06/02/2023 00:00:00,Herrman Ernie,4,A-Award,--D,43220,730318,1,0001388774,Common Stock
D,05/18/2023 00:00:00,Goldenberg Scott,4,S-Sale,--D,26271,72580,1,0001540795,Common Stock
D,04/10/2023 00:00:00,Greenlees Louise,4,F-InKind,--D,11257,52967,1,0001930788,Common Stock
D,04/10/2023 00:00:00,MEYROWITZ CAROL,4,F-InKind,--D,34237,199867,1,0001216135,Common Stock
D,04/10/2023 00:00:00,Goldenberg Scott,4,F-InKind,--D,23142,98851,1,0001540795,Common Stock
D,04/10/2023 00:00:00,Klinger John,4,F-InKind,--D,6040,39102,1,0001957019,Common Stock
D,04/10/2023 00:00:00,Canestrari Kenneth,4,F-InKind,--D,17890,119420,1,0001620874,Common Stock
D,04/10/2023 00:00:00,Mizzi Douglas W.,4,F-InKind,--D,15882,210600,1,0001730529,Common Stock
D,04/10/2023 00:00:00,Herrman Ernie,4,F-InKind,--D,63672,687098,1,0001388774,Common Stock
A,03/28/2023 00:00:00,Greenlees Louise,4,A-Award,--D,12597,64224,1,0001930788,Common Stock
A,03/28/2023 00:00:00,Canestrari Kenneth,4,A-Award,--D,15222,137310,1,0001620874,Common Stock
A,03/28/2023 00:00:00,Klinger John,4,A-Award,--D,7873,45142,1,0001957019,Common Stock
A,03/28/2023 00:00:00,Herrman Ernie,4,A-Award,--D,57211,750770,1,0001388774,Common Stock
A,03/28/2023 00:00:00,MEYROWITZ CAROL,4,A-Award,--D,26244,234104,1,0001216135,Common Stock
A,03/28/2023 00:00:00,Mizzi Douglas W.,4,A-Award,--D,15746,226482,1,0001730529,Common Stock
A,03/28/2023 00:00:00,Goldenberg Scott,4,A-Award,--D,20470,121993,1,0001540795,Common Stock
D,02/23/2023 00:00:00,Canestrari Kenneth,4,G-Gift,-ED,3920,122088,1,0001620874,Common Stock
D,12/06/2022 00:00:00,Mizzi Douglas W.,4,F-InKind,--D,247,210736,2,0001730529,Common Stock
D,12/06/2022 00:00:00,Mizzi Douglas W.,4,F-InKind,--D,470,210983,1,0001730529,Common Stock
D,12/06/2022 00:00:00,Canestrari Kenneth,4,F-InKind,--D,284,126008,2,0001620874,Common Stock
D,12/06/2022 00:00:00,Canestrari Kenneth,4,F-InKind,--D,530,126292,1,0001620874,Common Stock
D,12/06/2022 00:00:00,MEYROWITZ CAROL,4,F-InKind,--D,515,207860,2,0001216135,Common Stock
D,12/06/2022 00:00:00,MEYROWITZ CAROL,4,F-InKind,--D,1015,208375,1,0001216135,Common Stock
D,12/06/2022 00:00:00,Herrman Ernie,4,F-InKind,--D,992,693559,2,0001388774,Common Stock
D,12/06/2022 00:00:00,Herrman Ernie,4,F-InKind,--D,1888,694551,1,0001388774,Common Stock
D,12/06/2022 00:00:00,Sherr Richard,4,F-InKind,--D,373,103028,2,0001540781,Common Stock
D,12/06/2022 00:00:00,Sherr Richard,4,F-InKind,--D,726,103401,1,0001540781,Common Stock
D,12/06/2022 00:00:00,Goldenberg Scott,4,F-InKind,--D,368,101523,2,0001540795,Common Stock
D,12/06/2022 00:00:00,Goldenberg Scott,4,F-InKind,--D,685,101891,1,0001540795,Common Stock
D,11/22/2022 00:00:00,Greenlees Louise,4,S-Sale,--D,6708,51627,1,0001930788,Common Stock
D,11/22/2022 00:00:00,Herrman Ernie,4,M-Exempt,--D,84340,0,3,0001388774,Option
D,11/22/2022 00:00:00,Herrman Ernie,4,D-Return,--D,84340,696439,2,0001388774,Common Stock
A,11/22/2022 00:00:00,Herrman Ernie,4,A-Award,--D,84340,780779,1,0001388774,Common Stock
D,11/22/2022 00:00:00,MEYROWITZ CAROL,4,S-Sale,--D,16223,209390,1,0001216135,Common Stock
D,11/21/2022 00:00:00,LANE AMY B,4,S-Sale,--D,3200,26531,1,0001208529,Common Stock
D,11/18/2022 00:00:00,Canestrari Kenneth,4,S-Sale,--D,4100,126822,1,0001620874,Common Stock
D,11/18/2022 00:00:00,Herrman Ernie,4,M-Exempt,--D,72800,0,3,0001388774,Option
D,11/18/2022 00:00:00,Herrman Ernie,4,D-Return,--D,72800,696439,2,0001388774,Common Stock
A,11/18/2022 00:00:00,Herrman Ernie,4,A-Award,--D,72800,769239,1,0001388774,Common Stock
D,11/17/2022 00:00:00,Mizzi Douglas W.,4,M-Exempt,--D,25800,0,3,0001730529,Option
D,11/17/2022 00:00:00,Mizzi Douglas W.,4,D-Return,--D,25800,211453,2,0001730529,Common Stock
A,11/17/2022 00:00:00,Mizzi Douglas W.,4,A-Award,--D,25800,237253,1,0001730529,Common Stock
D,11/17/2022 00:00:00,MEYROWITZ CAROL,4,S-Sale,--D,39354,225613,1,0001216135,Common Stock
D,09/08/2022 00:00:00,Herrman Ernie,4,S-Sale,--D,50282,696439,1,0001388774,Common Stock
