MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/28/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,27155,0,8,0001443340,Stock Option (Right to Buy)
D,06/28/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,366,5411946,6,0001443340,Common Stock
D,06/28/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,13094,5412312,5,0001443340,Common Stock
D,06/28/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,11417,5425406,4,0001443340,Common Stock
D,06/28/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,2278,5436823,3,0001443340,Common Stock
A,06/28/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,27155,5439101,2,0001443340,Common Stock
D,06/28/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,2096,2112209,4,0001222012,Common Stock
D,06/28/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,8073,2114305,3,0001222012,Common Stock
D,06/28/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,3131,2122378,2,0001222012,Common Stock
D,06/28/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,1700,2125509,1,0001222012,Common Stock
D,06/22/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,27155,10,0001443340,Stock Option (Right to Buy)
D,06/22/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,15171,5411946,8,0001443340,Common Stock
D,06/22/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,24829,5427117,7,0001443340,Common Stock
A,06/22/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,5451946,6,0001443340,Common Stock
D,06/21/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,67155,9,0001443340,Stock Option (Right to Buy)
D,06/21/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,19289,5411946,5,0001443340,Common Stock
D,06/21/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,20711,5431235,4,0001443340,Common Stock
A,06/21/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,5451946,3,0001443340,Common Stock
D,06/21/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,400,2127209,3,0001222012,Common Stock
D,06/21/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,6790,2127609,2,0001222012,Common Stock
D,06/21/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,7810,2134399,1,0001222012,Common Stock
D,06/15/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,107155,14,0001443340,Stock Option (Right to Buy)
D,06/15/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,14277,5411946,12,0001443340,Common Stock
D,06/15/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,7115,5426223,11,0001443340,Common Stock
D,06/15/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,8443,5433338,10,0001443340,Common Stock
D,06/15/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,5377,5441781,9,0001443340,Common Stock
D,06/15/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,4788,5447158,8,0001443340,Common Stock
A,06/15/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,5451946,7,0001443340,Common Stock
D,06/15/2023 00:00:00,Hoge Stephen,4,S-Sale,--D,15000,1617303,1,0001760669,Common Stock
D,06/14/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,147155,13,0001443340,Stock Option (Right to Buy)
D,06/14/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,8510,5411946,6,0001443340,Common Stock
D,06/14/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,20848,5420456,5,0001443340,Common Stock
D,06/14/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,10642,5441304,4,0001443340,Common Stock
A,06/14/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,5451946,3,0001443340,Common Stock
D,06/14/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,530,2142209,4,0001222012,Common Stock
D,06/14/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,3002,2142739,3,0001222012,Common Stock
D,06/14/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,5997,2145741,2,0001222012,Common Stock
D,06/14/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,5471,2151738,1,0001222012,Common Stock
D,06/08/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,187155,11,0001443340,Stock Option (Right to Buy)
D,06/08/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,389,5411946,9,0001443340,Common Stock
D,06/08/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,17396,5412335,8,0001443340,Common Stock
D,06/08/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,22215,5429731,7,0001443340,Common Stock
A,06/08/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,5451946,6,0001443340,Common Stock
D,06/08/2023 00:00:00,Klinger Shannon Thyme,4,S-Sale,--D,565,6516,2,0001866132,Common Stock
D,06/07/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,227155,10,0001443340,Stock Option (Right to Buy)
D,06/07/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,4128,5411946,5,0001443340,Common Stock
D,06/07/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,35872,5416074,4,0001443340,Common Stock
A,06/07/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,5451946,3,0001443340,Common Stock
D,06/07/2023 00:00:00,Klinger Shannon Thyme,4,M-Exempt,--D,1139,9109,3,0001866132,Restricted Stock Units
A,06/07/2023 00:00:00,Klinger Shannon Thyme,4,M-Exempt,--D,1139,7081,1,0001866132,Common Stock
D,06/07/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,2702,2157209,2,0001222012,Common Stock
D,06/07/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,12298,2159911,1,0001222012,Common Stock
D,06/06/2023 00:00:00,Garay Arpa,4,S-Sale,--D,2290,2547,2,0001916360,Common Stock
D,06/05/2023 00:00:00,Garay Arpa,4,M-Exempt,--D,4562,13686,3,0001916360,Restricted Stock Units
A,06/05/2023 00:00:00,Garay Arpa,4,M-Exempt,--D,4562,4837,1,0001916360,Common Stock
D,06/02/2023 00:00:00,Klinger Shannon Thyme,4,S-Sale,--D,110,5942,2,0001866132,Common Stock
D,06/02/2023 00:00:00,Hoge Stephen,4,S-Sale,--D,309,1632303,4,0001760669,Common Stock
D,06/01/2023 00:00:00,Klinger Shannon Thyme,4,M-Exempt,--D,232,2559,3,0001866132,Restricted Stock Units
A,06/01/2023 00:00:00,Klinger Shannon Thyme,4,M-Exempt,--D,232,6052,1,0001866132,Common Stock
D,06/01/2023 00:00:00,Hoge Stephen,4,M-Exempt,--D,651,7168,5,0001760669,Restricted Stock Units
A,06/01/2023 00:00:00,Hoge Stephen,4,M-Exempt,--D,651,1632612,3,0001760669,Common Stock
D,06/01/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,267155,13,0001443340,Stock Option (Right to Buy)
D,06/01/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,29979,5411946,11,0001443340,Common Stock
D,06/01/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,8611,5441925,10,0001443340,Common Stock
D,06/01/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,1410,5450536,9,0001443340,Common Stock
A,06/01/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,5451946,8,0001443340,Common Stock
D,05/31/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,307155,12,0001443340,Stock Option (Right to Buy)
D,05/31/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,4850,5411946,7,0001443340,Common Stock
D,05/31/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,11036,5416796,6,0001443340,Common Stock
D,05/31/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,14636,5427832,5,0001443340,Common Stock
D,05/31/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,9478,5442468,4,0001443340,Common Stock
A,05/31/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,5451946,3,0001443340,Common Stock
D,05/31/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,600,2172209,5,0001222012,Common Stock
D,05/31/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,2441,2172809,4,0001222012,Common Stock
D,05/31/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,5637,2175250,3,0001222012,Common Stock
D,05/31/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,3373,2180887,2,0001222012,Common Stock
D,05/31/2023 00:00:00,AFEYAN NOUBAR,4,S-Sale,--D,2949,2184260,1,0001222012,Common Stock
D,05/30/2023 00:00:00,Hoge Stephen,4,S-Sale,--D,1181,1631961,4,0001760669,Common Stock
D,05/26/2023 00:00:00,Hoge Stephen,4,M-Exempt,--D,2410,7233,5,0001760669,Restricted Stock Units
A,05/26/2023 00:00:00,Hoge Stephen,4,M-Exempt,--D,2410,1633142,3,0001760669,Common Stock
D,05/25/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,347155,13,0001443340,Stock Option (Right to Buy)
D,05/25/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,338,5411946,11,0001443340,Common Stock
D,05/25/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,8654,5412284,10,0001443340,Common Stock
D,05/25/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,20641,5420938,9,0001443340,Common Stock
D,05/25/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,10367,5441579,8,0001443340,Common Stock
A,05/25/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,5451946,7,0001443340,Common Stock
D,05/24/2023 00:00:00,Bancel Stephane,4,M-Exempt,--D,40000,387155,12,0001443340,Stock Option (Right to Buy)
D,05/24/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,2036,5411946,6,0001443340,Common Stock
D,05/24/2023 00:00:00,Bancel Stephane,4,S-Sale,--D,9820,5413982,5,0001443340,Common Stock
