MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/27/2023 00:00:00,Kessler Jon,4,S-Sale,--I,4809,18430,9,0001615062,Common Stock
D,06/27/2023 00:00:00,Kessler Jon,4,S-Sale,--I,5910,23239,8,0001615062,Common Stock
D,06/27/2023 00:00:00,Kessler Jon,4,S-Sale,--I,6276,24513,7,0001615062,Common Stock
D,06/27/2023 00:00:00,Kessler Jon,4,S-Sale,--I,7981,30789,6,0001615062,Common Stock
D,06/27/2023 00:00:00,Kessler Jon,4,S-Sale,--I,938,3875,5,0001615062,Common Stock
D,06/27/2023 00:00:00,Kessler Jon,4,S-Sale,--I,1316,4813,4,0001615062,Common Stock
D,06/26/2023 00:00:00,Kessler Jon,4,S-Sale,--I,7711,29149,3,0001615062,Common Stock
D,06/26/2023 00:00:00,Kessler Jon,4,S-Sale,--I,10256,38770,2,0001615062,Common Stock
D,06/26/2023 00:00:00,Kessler Jon,4,S-Sale,--I,1621,6129,1,0001615062,Common Stock
A,06/22/2023 00:00:00,DILLON ADRIAN T,4,A-Award,--D,3164,53517,1,0001163402,Common Stock
A,06/22/2023 00:00:00,Corvino Frank,4,A-Award,--D,3164,8748,1,0001614878,Common Stock
A,06/22/2023 00:00:00,Dilsaver Evelyn S,4,A-Award,--D,3164,32123,1,0001391387,Common Stock
A,06/22/2023 00:00:00,Wellborn Gayle Furgurson,4,A-Award,--D,3164,15187,1,0001712960,Common Stock
A,06/22/2023 00:00:00,McCowan Debra Charlotte,4,A-Award,--D,3164,10236,1,0001735093,Common Stock
A,06/22/2023 00:00:00,Parker Stuart B.,4,A-Award,--D,3164,40460,1,0001831511,Common Stock
A,06/22/2023 00:00:00,Natarajan Rajesh,4,A-Award,--D,3164,7836,1,0001812674,Common Stock
A,06/22/2023 00:00:00,SELANDER ROBERT W,4,A-Award,--D,3164,45426,1,0001160228,Common Stock
A,06/22/2023 00:00:00,Black Paul,4,A-Award,--D,3164,6851,1,0001511354,Common Stock
D,06/12/2023 00:00:00,Rosner Elimelech,4,S-Sale,--D,10156,70334,1,0001916312,Common Stock
D,04/04/2023 00:00:00,Ladd Delano,4,F-InKind,--D,1189,55773,2,0001683056,Common Stock
D,04/04/2023 00:00:00,Trittschuh Larry L,4,F-InKind,--D,1512,46589,2,0001761050,Common Stock
D,04/04/2023 00:00:00,Rosner Elimelech,4,F-InKind,--D,4715,80490,1,0001916312,Common Stock
D,04/04/2023 00:00:00,Neeleman Stephen,4,F-InKind,--D,1886,73516,2,0001614838,Common Stock
