MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,04/03/2023 00:00:00,HARTZBAND MERYL D,4,A-Award,--D,86,8681,1,0001072504,Common shares
D,03/15/2023 00:00:00,Mukherjee Sanjoy,4,F-InKind,--D,384,43871,2,0001514361,Common shares
A,03/15/2023 00:00:00,Mukherjee Sanjoy,4,A-Award,--D,1161,44255,1,0001514361,Common shares
D,03/15/2023 00:00:00,KARMILOWICZ MIKE,4,F-InKind,--D,403,10551,2,0001851941,Common shares
A,03/15/2023 00:00:00,KARMILOWICZ MIKE,4,A-Award,--D,788,10954,1,0001851941,Common shares
D,03/15/2023 00:00:00,Andrade Juan C,4,F-InKind,--D,3494,54427,2,0001457231,Common shares
A,03/15/2023 00:00:00,Andrade Juan C,4,A-Award,--D,6830,57921,1,0001457231,Common shares
D,02/27/2023 00:00:00,Mukherjee Sanjoy,4,F-InKind,--D,110,43094,2,0001514361,Common shares
D,02/27/2023 00:00:00,KARMILOWICZ MIKE,4,F-InKind,--D,130,10166,2,0001851941,Common shares
D,02/26/2023 00:00:00,TARANTO JOSEPH V,4,F-InKind,--D,96,292401,1,0001182528,Common shares
D,02/26/2023 00:00:00,Mukherjee Sanjoy,4,F-InKind,--D,99,43204,1,0001514361,Common shares
D,02/26/2023 00:00:00,KARMILOWICZ MIKE,4,F-InKind,--D,113,10296,1,0001851941,Common shares
D,02/26/2023 00:00:00,Andrade Juan C,4,F-InKind,--D,693,51091,1,0001457231,Common shares
D,02/24/2023 00:00:00,TARANTO JOSEPH V,4,F-InKind,--D,213,292497,2,0001182528,Common shares
A,02/23/2023 00:00:00,Mukherjee Sanjoy,4,A-Award,--D,1530,43303,1,0001514361,Common shares
A,02/23/2023 00:00:00,WILLIAMSON JAMES ALLAN,4,A-Award,--D,2460,11695,1,0001851417,Common shares
A,02/23/2023 00:00:00,KOCIANCIC MARK,4,A-Award,--D,3090,26882,1,0001835214,Common shares
A,02/23/2023 00:00:00,KARMILOWICZ MIKE,4,A-Award,--D,2290,10409,1,0001851941,Common shares
A,02/23/2023 00:00:00,Andrade Juan C,4,A-Award,--D,6215,51784,1,0001457231,Common shares
D,02/23/2023 00:00:00,WILLIAMSON JAMES ALLAN,4,F-InKind,--D,629,9235,1,0001851417,Common shares
D,02/23/2023 00:00:00,Mukherjee Sanjoy,4,F-InKind,--D,254,41773,1,0001514361,Common shares
D,02/23/2023 00:00:00,KOCIANCIC MARK,4,F-InKind,--D,525,23792,1,0001835214,Common shares
D,02/23/2023 00:00:00,KARMILOWICZ MIKE,4,F-InKind,--D,393,8119,1,0001851941,Common shares
D,02/23/2023 00:00:00,Andrade Juan C,4,F-InKind,--D,1176,45569,1,0001457231,Common shares
