MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/27/2023 00:00:00,Newstead Jennifer,4,S-Sale,--D,722,34478,1,0001780525,Class A Common Stock
D,06/20/2023 00:00:00,Newstead Jennifer,4,S-Sale,--D,722,35200,1,0001780525,Class A Common Stock
A,06/15/2023 00:00:00,KIMMITT ROBERT M,4,A-Award,--D,1541,1541,1,0001181218,Restricted Stock Units (RSU) (Class A)
A,06/15/2023 00:00:00,Sandberg Sheryl,4,A-Award,--D,1541,1541,1,0001366010,Restricted Stock Units (RSU) (Class A)
A,06/15/2023 00:00:00,TRAVIS TRACEY THOMAS,4,A-Award,--D,1541,1541,1,0001258930,Restricted Stock Units (RSU) (Class A)
A,06/15/2023 00:00:00,Xu Tony,4,A-Award,--D,1541,1541,1,0001832617,Restricted Stock Units (RSU) (Class A)
A,06/15/2023 00:00:00,Killefer Nancy,4,A-Award,--D,1541,1541,1,0001584637,Restricted Stock Units (RSU) (Class A)
A,06/15/2023 00:00:00,Alford Peggy,4,A-Award,--D,1541,1541,1,0001736236,Restricted Stock Units (RSU) (Class A)
A,06/15/2023 00:00:00,Andreessen Marc L,4,A-Award,--D,1233,1233,1,0001160077,Restricted Stock Units (RSU) (Class A)
A,06/15/2023 00:00:00,Houston Andrew,4,A-Award,--D,1541,1541,1,0001734563,Restricted Stock Units (RSU) (Class A)
D,06/13/2023 00:00:00,Newstead Jennifer,4,S-Sale,--D,722,35922,1,0001780525,Class A Common Stock
D,06/06/2023 00:00:00,Newstead Jennifer,4,S-Sale,--D,722,36644,1,0001780525,Class A Common Stock
D,05/30/2023 00:00:00,Newstead Jennifer,4,S-Sale,--D,722,37366,1,0001780525,Class A Common Stock
D,05/23/2023 00:00:00,Newstead Jennifer,4,S-Sale,--D,722,38088,1,0001780525,Class A Common Stock
A,05/22/2023 00:00:00,Anderson Aaron,4,A-Award,--D,23204,23204,1,0001645073,Restricted Stock Units (RSU) (Class A)
D,05/17/2023 00:00:00,Olivan Javier,4,S-Sale,--D,50,74983,3,0001564475,Class A Common Stock
D,05/17/2023 00:00:00,Olivan Javier,4,S-Sale,--D,2259,75033,2,0001564475,Class A Common Stock
D,05/17/2023 00:00:00,Olivan Javier,4,S-Sale,--D,1965,77292,1,0001564475,Class A Common Stock
D,05/16/2023 00:00:00,Clegg Nicholas,4,S-Sale,--D,4575,10227,7,0001915704,Class A Common Stock
D,05/16/2023 00:00:00,Newstead Jennifer,4,S-Sale,--D,722,38810,7,0001780525,Class A Common Stock
D,05/16/2023 00:00:00,Bosworth Andrew,4,S-Sale,--D,10923,3423,8,0001917373,Class A Common Stock
D,05/15/2023 00:00:00,Clegg Nicholas,4,M-Exempt,--D,5093,76398,11,0001915704,Restricted Stock Units (RSU) (Class A)
D,05/15/2023 00:00:00,Clegg Nicholas,4,M-Exempt,--D,4103,45130,10,0001915704,Restricted Stock Units (RSU) (Class A)
D,05/15/2023 00:00:00,Clegg Nicholas,4,C-Conversion,--D,2360,16522,9,0001915704,Restricted Stock Units (RSU) (Class A)
