MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/23/2023 00:00:00,HUDSON CASSANDRA,4,M-Exempt,--D,40000,635000,2,0001623950,Stock Option
A,06/23/2023 00:00:00,HUDSON CASSANDRA,4,M-Exempt,--D,40000,56923,1,0001623950,Common Stock
D,06/16/2023 00:00:00,O'Brien Kevin William,4,S-Sale,--D,9000,27601,1,0001906605,Common Stock
D,06/15/2023 00:00:00,Seltzer Jonathan Cole,4,M-Exempt,--D,3500,234530,6,0001881898,Stock Option
D,06/15/2023 00:00:00,Seltzer Jonathan Cole,4,S-Sale,--D,3500,5610,4,0001881898,Common Stock
A,06/15/2023 00:00:00,Seltzer Jonathan Cole,4,M-Exempt,--D,3500,9110,3,0001881898,Common Stock
D,06/14/2023 00:00:00,Seltzer Jonathan Cole,4,M-Exempt,--D,20000,238030,5,0001881898,Stock Option
D,06/14/2023 00:00:00,Seltzer Jonathan Cole,4,S-Sale,--D,20000,5610,2,0001881898,Common Stock
A,06/14/2023 00:00:00,Seltzer Jonathan Cole,4,M-Exempt,--D,20000,25610,1,0001881898,Common Stock
D,06/02/2023 00:00:00,Donovan Patrick F,4,S-Sale,--D,949,2529,1,0001971710,Common Stock
A,05/17/2023 00:00:00,MANGUM DAVID E,4,A-Award,--D,9550,9550,3,0001185573,Restricted Stock Units
A,05/17/2023 00:00:00,Rodriguez Diego A,4,A-Award,--D,9550,9550,1,0001906767,Restricted Stock Units
A,05/17/2023 00:00:00,Dunnam Deborah A.,4,A-Award,--D,9550,9550,3,0001758809,Restricted Stock Units
D,05/16/2023 00:00:00,MANGUM DAVID E,4,M-Exempt,--D,8500,0,2,0001185573,Restricted Stock Units
A,05/16/2023 00:00:00,MANGUM DAVID E,4,M-Exempt,--D,8500,8500,1,0001185573,Common Stock
D,05/16/2023 00:00:00,Dunnam Deborah A.,4,M-Exempt,--D,8500,0,2,0001758809,Restricted Stock Units
A,05/16/2023 00:00:00,Dunnam Deborah A.,4,M-Exempt,--D,8500,14845,1,0001758809,Common Stock
D,05/16/2023 00:00:00,HUDSON CASSANDRA,4,S-Sale,--D,2355,16923,1,0001623950,Common Stock
D,05/01/2023 00:00:00,O'Brien Kevin William,4,M-Exempt,--D,10566,116235,3,0001906605,Restricted Stock Units
D,05/01/2023 00:00:00,O'Brien Kevin William,4,F-InKind,--D,4687,36601,2,0001906605,Common Stock
A,05/01/2023 00:00:00,O'Brien Kevin William,4,M-Exempt,--D,10566,41288,1,0001906605,Common Stock
D,04/05/2023 00:00:00,Bennett Robert Paul,4,S-Sale,--I,166,1374000,9,0001881869,Common Stock
D,04/05/2023 00:00:00,Bennett Robert Paul,4,S-Sale,--I,13834,1374166,8,0001881869,Common Stock
D,04/05/2023 00:00:00,Bennett Robert Paul,4,S-Sale,--I,167,851877,7,0001881869,Common Stock
D,04/05/2023 00:00:00,Bennett Robert Paul,4,S-Sale,--I,13833,852044,6,0001881869,Common Stock
D,04/05/2023 00:00:00,Bennett Robert Paul,4,S-Sale,--D,167,838925,5,0001881869,Common Stock
D,04/05/2023 00:00:00,Bennett Robert Paul,4,S-Sale,--D,13833,839092,4,0001881869,Common Stock
D,04/04/2023 00:00:00,Bennett Robert Paul,4,S-Sale,--I,14000,1388000,3,0001881869,Common Stock
