MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/23/2023 00:00:00,WARNOCK JOHN E,4,S-Sale,--I,3000,372965,1,0001032856,Common Stock
D,06/23/2023 00:00:00,Rao Dana,4,S-Sale,--D,2600,17466.0204,1,0001744048,Common Stock
D,06/22/2023 00:00:00,NARAYEN SHANTANU,4,S-Sale,--I,1909,403352,6,0001224154,Common Stock
D,06/22/2023 00:00:00,NARAYEN SHANTANU,4,S-Sale,--I,5462,405261,5,0001224154,Common Stock
D,06/22/2023 00:00:00,NARAYEN SHANTANU,4,S-Sale,--I,13624,410723,4,0001224154,Common Stock
D,06/22/2023 00:00:00,NARAYEN SHANTANU,4,S-Sale,--I,4832,424347,3,0001224154,Common Stock
D,06/22/2023 00:00:00,NARAYEN SHANTANU,4,S-Sale,--I,3147,429179,2,0001224154,Common Stock
D,06/22/2023 00:00:00,NARAYEN SHANTANU,4,S-Sale,--I,6026,432326,1,0001224154,Common Stock
A,06/21/2023 00:00:00,Banse Amy,4,P-Purchase,--I,40,40,1,0001550029,Common Stock
D,06/15/2023 00:00:00,Garfield Mark S.,4,M-Exempt,--D,458,3209,6,0001602315,Restricted Stock Units
D,06/15/2023 00:00:00,Garfield Mark S.,4,M-Exempt,--D,62,434,5,0001602315,Restricted Stock Units
D,06/15/2023 00:00:00,Garfield Mark S.,4,F-InKind,--D,227,4085.0204,4,0001602315,Common Stock
A,06/15/2023 00:00:00,Garfield Mark S.,4,M-Exempt,--D,458,4312.0204,3,0001602315,Common Stock
D,06/15/2023 00:00:00,Garfield Mark S.,4,F-InKind,--D,30,3854.0204,2,0001602315,Common Stock
A,06/15/2023 00:00:00,Garfield Mark S.,4,M-Exempt,--D,62,3884.0204,1,0001602315,Common Stock
D,06/14/2023 00:00:00,Wadhwani David,4,M-Exempt,--D,1933,15462,4,0001494665,Restricted Stock Units
D,06/14/2023 00:00:00,Wadhwani David,4,F-InKind,--D,958,10309,2,0001494665,Common Stock
A,06/14/2023 00:00:00,Wadhwani David,4,M-Exempt,--D,1933,11267,1,0001494665,Common Stock
D,05/30/2023 00:00:00,Chen Gloria,4,M-Exempt,--D,224,448,4,0001795424,Restricted Stock Units
D,05/30/2023 00:00:00,Chen Gloria,4,F-InKind,--D,111,23283.0204,2,0001795424,Common Stock
A,05/30/2023 00:00:00,Chen Gloria,4,M-Exempt,--D,224,23394.0204,1,0001795424,Common Stock
D,05/15/2023 00:00:00,Durn Daniel,4,M-Exempt,--D,3837,23020,3,0001610062,Restricted Stock Unit
D,05/15/2023 00:00:00,Durn Daniel,4,F-InKind,--D,2008,16402,2,0001610062,Common Stock
A,05/15/2023 00:00:00,Durn Daniel,4,M-Exempt,--D,3837,18410,1,0001610062,Common Stock
D,05/02/2023 00:00:00,Belsky Scott,4,S-Sale,--D,3000,24683.0511,1,0001674730,Common Stock
D,04/26/2023 00:00:00,WARNOCK JOHN E,4,S-Sale,--I,3000,375965,1,0001032856,Common Stock
D,04/24/2023 00:00:00,Wadhwani David,4,M-Exempt,--D,605,6665,4,0001494665,Restricted Stock Units
D,04/24/2023 00:00:00,Wadhwani David,4,F-InKind,--D,299,9334,2,0001494665,Common Stock
A,04/24/2023 00:00:00,Wadhwani David,4,M-Exempt,--D,605,9633,1,0001494665,Common Stock
D,04/24/2023 00:00:00,Rao Dana,4,M-Exempt,--D,424,4665,9,0001744048,Restricted Stock Units
D,04/24/2023 00:00:00,Rao Dana,4,M-Exempt,--D,368,2581,8,0001744048,Restricted Stock Units
D,04/24/2023 00:00:00,Rao Dana,4,M-Exempt,--D,450,1352,7,0001744048,Restricted Stock Units
D,04/24/2023 00:00:00,Rao Dana,4,F-InKind,--D,210,20066.0204,6,0001744048,Common Stock
A,04/24/2023 00:00:00,Rao Dana,4,M-Exempt,--D,424,20276.0204,5,0001744048,Common Stock
D,04/24/2023 00:00:00,Rao Dana,4,F-InKind,--D,182,19852.0204,4,0001744048,Common Stock
A,04/24/2023 00:00:00,Rao Dana,4,M-Exempt,--D,368,20034.0204,3,0001744048,Common Stock
D,04/24/2023 00:00:00,Rao Dana,4,F-InKind,--D,223,19666.0204,2,0001744048,Common Stock
A,04/24/2023 00:00:00,Rao Dana,4,M-Exempt,--D,450,19889.0204,1,0001744048,Common Stock
D,04/24/2023 00:00:00,NARAYEN SHANTANU,4,M-Exempt,--D,1254,13796,10,0001224154,Restricted Stock Units
D,04/24/2023 00:00:00,NARAYEN SHANTANU,4,M-Exempt,--D,1307,9148,9,0001224154,Restricted Stock Units
D,04/24/2023 00:00:00,NARAYEN SHANTANU,4,M-Exempt,--D,1757,5270,8,0001224154,Restricted Stock Units
D,04/24/2023 00:00:00,NARAYEN SHANTANU,4,F-InKind,--I,621,438352,6,0001224154,Common Stock
A,04/24/2023 00:00:00,NARAYEN SHANTANU,4,M-Exempt,--I,1254,438973,5,0001224154,Common Stock
D,04/24/2023 00:00:00,NARAYEN SHANTANU,4,F-InKind,--I,648,437719,4,0001224154,Common Stock
A,04/24/2023 00:00:00,NARAYEN SHANTANU,4,M-Exempt,--I,1307,438367,3,0001224154,Common Stock
D,04/24/2023 00:00:00,NARAYEN SHANTANU,4,F-InKind,--I,871,437060,2,0001224154,Common Stock
A,04/24/2023 00:00:00,NARAYEN SHANTANU,4,M-Exempt,--I,1757,437931,1,0001224154,Common Stock
D,04/24/2023 00:00:00,Garfield Mark S.,4,M-Exempt,--D,90,1001,9,0001602315,Restricted Stock Units
D,04/24/2023 00:00:00,Garfield Mark S.,4,M-Exempt,--D,100,704,8,0001602315,Restricted Stock Units
D,04/24/2023 00:00:00,Garfield Mark S.,4,M-Exempt,--D,36,108,7,0001602315,Restricted Stock Units
D,04/24/2023 00:00:00,Garfield Mark S.,4,F-InKind,--D,44,3822.0204,6,0001602315,Common Stock
A,04/24/2023 00:00:00,Garfield Mark S.,4,M-Exempt,--D,90,3866.0204,5,0001602315,Common Stock
D,04/24/2023 00:00:00,Garfield Mark S.,4,F-InKind,--D,49,3776.0204,4,0001602315,Common Stock
A,04/24/2023 00:00:00,Garfield Mark S.,4,M-Exempt,--D,100,3825.0204,3,0001602315,Common Stock
D,04/24/2023 00:00:00,Garfield Mark S.,4,F-InKind,--D,17,3725.0204,2,0001602315,Common Stock
A,04/24/2023 00:00:00,Garfield Mark S.,4,M-Exempt,--D,36,3742.0204,1,0001602315,Common Stock
