MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,05/18/2023 00:00:00,Bainum Brian,4,J-Other,--I,1246,2890,3,0001766747,Common Stock
A,05/18/2023 00:00:00,VIEIRA DONNA F,4,A-Award,--D,1246,2482,1,0001761238,Common Stock
A,05/18/2023 00:00:00,TAGUE JOHN P,4,A-Award,--D,1246,28872,1,0001231908,Common Stock
A,05/18/2023 00:00:00,Maureen Sullivan,4,A-Award,--D,1246,7804.4,1,0001758625,Common Stock
A,05/18/2023 00:00:00,Smith Gordon,4,A-Award,--D,1246,2482,1,0001311487,Common Stock
A,05/18/2023 00:00:00,SHAMES ERVIN R,4,A-Award,--D,1246,50862.7,1,0001199206,Common Stock
A,05/18/2023 00:00:00,Landsman Liza,4,A-Award,--D,1246,13932.1,1,0001624108,Common Stock
A,05/18/2023 00:00:00,Koch Monte JM,4,A-Award,--D,1246,16873.5,1,0001603500,Common Stock
A,05/18/2023 00:00:00,JEWS WILLIAM L,4,A-Award,--D,1246,24649,1,0001107218,Common Stock
A,05/07/2023 00:00:00,Bainum Brian,4,J-Other,-ED,405,3575,6,0001766747,Common Stock
D,05/07/2023 00:00:00,Bainum Brian,4,J-Other,-EI,405,1644,2,0001766747,Common Stock
A,05/01/2023 00:00:00,Bainum Brian,4,J-Other,-ED,350,3170,5,0001766747,Common Stock
D,05/01/2023 00:00:00,Bainum Brian,4,J-Other,-EI,350,2049,1,0001766747,Common Stock
A,04/18/2023 00:00:00,TAGUE JOHN P,4,A-Award,--D,58.4,27626,1,0001231908,Common Stock
A,04/18/2023 00:00:00,Maureen Sullivan,4,A-Award,--D,9.61,6558.4,1,0001758625,Common Stock
A,04/18/2023 00:00:00,SHAMES ERVIN R,4,A-Award,--D,91.21,49616.7,1,0001199206,Common Stock
A,04/18/2023 00:00:00,Pepper David A,4,A-Award,--D,28.39,37163.56,1,0001312507,Common Stock
A,04/18/2023 00:00:00,Landsman Liza,4,A-Award,--D,11.96,12686.1,1,0001624108,Common Stock
A,04/18/2023 00:00:00,Koch Monte JM,4,A-Award,--D,18.52,15627.5,1,0001603500,Common Stock
A,04/18/2023 00:00:00,JEWS WILLIAM L,4,A-Award,--D,13.91,23403,1,0001107218,Common Stock
A,04/18/2023 00:00:00,Cimerola Patrick,4,A-Award,--D,37.71,30236.7,1,0001472078,Common Stock
D,03/23/2023 00:00:00,Bonds John,4,M-Exempt,--D,1232,0,3,0001717177,Employee Stock Option
D,03/23/2023 00:00:00,Bonds John,4,F-InKind,--D,884,34560,2,0001717177,Common Stock
