MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,05/10/2023 00:00:00,Norris Eric,4,P-Purchase,--D,1260,26596,1,0001624621,Common Stock
A,05/05/2023 00:00:00,Masters J Kent,4,P-Purchase,--D,5470,51466,1,0001396415,Common Stock
A,05/05/2023 00:00:00,Coleman Kristin M.,4,P-Purchase,--D,1373,1373,1,0001464051,Common Stock
D,04/19/2023 00:00:00,Masters J Kent,4,M-Exempt,--D,54475,0,3,0001396415,Restricted Stock Units
D,04/19/2023 00:00:00,Masters J Kent,4,F-InKind,--D,24351,45996,2,0001396415,Common Stock
A,04/19/2023 00:00:00,Masters J Kent,4,M-Exempt,--D,54475,70347,1,0001396415,Common Stock
D,03/03/2023 00:00:00,Tozier Scott,4,S-Sale,--D,5700,69503,2,0001511133,Common Stock
D,03/01/2023 00:00:00,Tozier Scott,4,S-Sale,--D,417,75203,10,0001511133,Common Stock
A,02/28/2023 00:00:00,Barichivich John Clarence III,4,A-Award,--D,536,536,10,0001792555,Performance Stock Units
A,02/28/2023 00:00:00,Barichivich John Clarence III,4,A-Award,--D,536,536,9,0001792555,Performance Stock Units
D,02/28/2023 00:00:00,Barichivich John Clarence III,4,M-Exempt,--D,535,535,8,0001792555,Restricted Stock Units
D,02/28/2023 00:00:00,Barichivich John Clarence III,4,F-InKind,--D,160,4743,7,0001792555,Common Stock
A,02/28/2023 00:00:00,Barichivich John Clarence III,4,A-Award,--D,536,4903,6,0001792555,Common Stock
D,02/28/2023 00:00:00,Barichivich John Clarence III,4,F-InKind,--D,160,4367,5,0001792555,Common Stock
A,02/28/2023 00:00:00,Barichivich John Clarence III,4,A-Award,--D,536,4527,4,0001792555,Common Stock
D,02/28/2023 00:00:00,Barichivich John Clarence III,4,F-InKind,--D,159,3991,3,0001792555,Common Stock
A,02/28/2023 00:00:00,Barichivich John Clarence III,4,M-Exempt,--D,535,4150,2,0001792555,Common Stock
A,02/28/2023 00:00:00,Tozier Scott,4,A-Award,--D,3360,3360,14,0001511133,Performance Stock Units
A,02/28/2023 00:00:00,Tozier Scott,4,A-Award,--D,3360,3360,13,0001511133,Performance Stock Units
D,02/28/2023 00:00:00,Tozier Scott,4,M-Exempt,--D,1680,1680,12,0001511133,Restricted Stock Unit
D,02/28/2023 00:00:00,Tozier Scott,4,M-Exempt,--D,12218,0,11,0001511133,Restricted Stock Unit
D,02/28/2023 00:00:00,Tozier Scott,4,F-InKind,--D,1502,75620,9,0001511133,Common Stock
A,02/28/2023 00:00:00,Tozier Scott,4,A-Award,--D,3360,77122,8,0001511133,Common Stock
D,02/28/2023 00:00:00,Tozier Scott,4,F-InKind,--D,1502,73762,7,0001511133,Common Stock
A,02/28/2023 00:00:00,Tozier Scott,4,A-Award,--D,3360,75264,6,0001511133,Common Stock
D,02/28/2023 00:00:00,Tozier Scott,4,F-InKind,--D,751,71904,5,0001511133,Common Stock
A,02/28/2023 00:00:00,Tozier Scott,4,M-Exempt,--D,1680,72655,4,0001511133,Common Stock
D,02/28/2023 00:00:00,Tozier Scott,4,F-InKind,--D,5462,70975,3,0001511133,Common Stock
A,02/28/2023 00:00:00,Tozier Scott,4,M-Exempt,--D,12218,76437,2,0001511133,Common Stock
A,02/28/2023 00:00:00,NARWOLD KAREN G,4,A-Award,--D,3360,3360,10,0001095670,Performance Stock Units
A,02/28/2023 00:00:00,NARWOLD KAREN G,4,A-Award,--D,3360,3360,9,0001095670,Performance Stock Units
D,02/28/2023 00:00:00,NARWOLD KAREN G,4,M-Exempt,--D,1680,1680,8,0001095670,Restricted Stock Units
D,02/28/2023 00:00:00,NARWOLD KAREN G,4,F-InKind,--D,1502,15013,7,0001095670,Common Stock
