MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,05/26/2023 00:00:00,Groothuis Leo Frans,4,A-Award,--D,21954,21954,1,0001978507,Restricted Stock Units
A,04/01/2023 00:00:00,Smith Scott Andrew,4,A-Award,--D,407485,407485,1,0001614975,Restricted Stock Units
D,03/06/2023 00:00:00,Ni Xiangyang (Sean),4,S-Sale,--D,3148,46416,6,0001848812,Common Stock
D,03/04/2023 00:00:00,KILTS JAMES M,4,M-Exempt,--D,704.8417,0,5,0001025094,Dividend Equivalent Units
D,03/04/2023 00:00:00,KILTS JAMES M,4,M-Exempt,--D,19608,0,4,0001025094,Restricted Stock Units
A,03/04/2023 00:00:00,KILTS JAMES M,4,M-Exempt,--D,705,98590,2,0001025094,Common Stock
A,03/04/2023 00:00:00,KILTS JAMES M,4,M-Exempt,--D,19608,97885,1,0001025094,Common Stock
D,03/04/2023 00:00:00,HIGGINS MELINA E,4,M-Exempt,--D,704.8417,0,6,0001162304,Dividend Equivalent Units
D,03/04/2023 00:00:00,HIGGINS MELINA E,4,M-Exempt,--D,19608,0,5,0001162304,Restricted Stock Units
A,03/04/2023 00:00:00,HIGGINS MELINA E,4,M-Exempt,--D,705,83381,2,0001162304,Common Stock
A,03/04/2023 00:00:00,HIGGINS MELINA E,4,M-Exempt,--D,19608,82676,1,0001162304,Common Stock
D,03/04/2023 00:00:00,COURY ROBERT J,4,M-Exempt,--D,4440.4284,8881,13,0001197543,Dividend Equivalent Units
D,03/04/2023 00:00:00,COURY ROBERT J,4,M-Exempt,--D,123529,247060,12,0001197543,Restricted Stock Units
D,03/04/2023 00:00:00,COURY ROBERT J,4,F-InKind,--D,2321,1174515,8,0001197543,Common Stock
A,03/04/2023 00:00:00,COURY ROBERT J,4,M-Exempt,--D,4441,1176836,7,0001197543,Common Stock
D,03/04/2023 00:00:00,COURY ROBERT J,4,F-InKind,--D,64557,1172395,6,0001197543,Common Stock
A,03/04/2023 00:00:00,COURY ROBERT J,4,M-Exempt,--D,123529,1236952,5,0001197543,Common Stock
D,03/04/2023 00:00:00,Lyons Dillon JoEllen,4,M-Exempt,--D,704.8417,0,6,0001570168,Dividend Equivalent Units
D,03/04/2023 00:00:00,Lyons Dillon JoEllen,4,M-Exempt,--D,19608,0,5,0001570168,Restricted Stock Units
A,03/04/2023 00:00:00,Lyons Dillon JoEllen,4,M-Exempt,--D,705,59859,2,0001570168,Common Stock
A,03/04/2023 00:00:00,Lyons Dillon JoEllen,4,M-Exempt,--D,19608,59154,1,0001570168,Common Stock
D,03/04/2023 00:00:00,Narula Sanjeev,4,M-Exempt,--D,1397.7864,2796,13,0001820590,Dividend Equivalent Units
D,03/04/2023 00:00:00,Narula Sanjeev,4,M-Exempt,--D,38889,77778,12,0001820590,Restricted Stock Units
