MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/08/2023 00:00:00,Wright Scott J,4,M-Exempt,--D,8307,0,3,0001675196,Option (Right to Buy)
D,06/08/2023 00:00:00,Wright Scott J,4,F-InKind,--D,7215,117498,2,0001675196,Common Stock
A,06/08/2023 00:00:00,Wright Scott J,4,M-Exempt,--D,8307,124713,1,0001675196,Common Stock
A,06/02/2023 00:00:00,STRYKER DAVID M,4,P-Purchase,--D,2500,385502,1,0001579042,Common Stock
D,02/24/2023 00:00:00,STRYKER DAVID M,4,M-Exempt,--D,10480,0,6,0001579042,Option (Right to Buy)
D,02/24/2023 00:00:00,STRYKER DAVID M,4,M-Exempt,--D,21450,0,5,0001579042,Option (Right to Buy)
D,02/24/2023 00:00:00,STRYKER DAVID M,4,F-InKind,--D,8886,383002,4,0001579042,Common Stock
A,02/24/2023 00:00:00,STRYKER DAVID M,4,M-Exempt,--D,10480,391888,3,0001579042,Common Stock
D,02/24/2023 00:00:00,STRYKER DAVID M,4,F-InKind,--D,18745,381408,2,0001579042,Common Stock
A,02/24/2023 00:00:00,STRYKER DAVID M,4,M-Exempt,--D,21450,400153,1,0001579042,Common Stock
D,02/17/2023 00:00:00,Jorgensen Steven C.,4,F-InKind,--D,181,22582,3,0001867516,Common Stock
D,02/17/2023 00:00:00,Jorgensen Steven C.,4,F-InKind,--D,277,22763,2,0001867516,Common Stock
D,02/17/2023 00:00:00,Benko Brittany,4,F-InKind,--D,320,27271,3,0001822144,Common Stock
D,02/17/2023 00:00:00,Benko Brittany,4,F-InKind,--D,912,27591,2,0001822144,Common Stock
D,02/17/2023 00:00:00,Aggarwal Rohit,4,M-Exempt,--D,1410,2822,5,0001678657,Phantom Stock
D,02/17/2023 00:00:00,Aggarwal Rohit,4,M-Exempt,--D,3376,3377,4,0001678657,Phantom Stock
D,02/17/2023 00:00:00,Aggarwal Rohit,4,M-Exempt,--D,1410,104361,3,0001678657,Common Stock
D,02/17/2023 00:00:00,Aggarwal Rohit,4,M-Exempt,--D,3376,105771,2,0001678657,Common Stock
D,02/17/2023 00:00:00,Hirsch Charlton R.,4,F-InKind,--D,311,36335,3,0001816179,Common Stock
D,02/17/2023 00:00:00,Hirsch Charlton R.,4,F-InKind,--D,858,36646,2,0001816179,Common Stock
D,02/17/2023 00:00:00,Wright Scott J,4,F-InKind,--D,438,116406,5,0001675196,Common Stock
D,02/17/2023 00:00:00,Wright Scott J,4,F-InKind,--D,1047,116844,4,0001675196,Common Stock
D,02/17/2023 00:00:00,Rogers Robert Wade,4,F-InKind,--D,1010,455909,5,0001470428,Common Stock
D,02/17/2023 00:00:00,Rogers Robert Wade,4,F-InKind,--D,2417,456919,4,0001470428,Common Stock
D,02/17/2023 00:00:00,STRYKER DAVID M,4,F-InKind,--D,1343,378703,5,0001579042,Common Stock
D,02/17/2023 00:00:00,STRYKER DAVID M,4,F-InKind,--D,3142,380046,4,0001579042,Common Stock
D,02/17/2023 00:00:00,Lister Philip M.,4,F-InKind,--D,770,53561,3,0001867599,Common Stock
D,02/17/2023 00:00:00,Lister Philip M.,4,F-InKind,--D,438,54331,2,0001867599,Common Stock
D,02/17/2023 00:00:00,Hankins Anthony P,4,F-InKind,--D,1918,690552,5,0001314488,Common Stock
D,02/17/2023 00:00:00,Hankins Anthony P,4,F-InKind,--D,4590,692470,4,0001314488,Common Stock
D,02/17/2023 00:00:00,Huntsman Peter R,4,F-InKind,--D,7959,6022081,5,0001314653,Common Stock
D,02/17/2023 00:00:00,Huntsman Peter R,4,F-InKind,--D,18358,6030040,4,0001314653,Common Stock
A,02/16/2023 00:00:00,Jorgensen Steven C.,4,A-Award,--D,3241,23040,1,0001867516,Common Stock
A,02/16/2023 00:00:00,Benko Brittany,4,A-Award,--D,6833,28503,1,0001822144,Common Stock
A,02/16/2023 00:00:00,Aggarwal Rohit,4,A-Award,--D,13928,109147,1,0001678657,Common Stock
A,02/16/2023 00:00:00,Hirsch Charlton R.,4,A-Award,--D,6833,37504,1,0001816179,Common Stock
A,02/16/2023 00:00:00,Wright Scott J,4,A-Award,--D,10373,117891,3,0001675196,Common Stock
D,02/16/2023 00:00:00,Wright Scott J,4,F-InKind,--D,3383,107518,2,0001675196,Common Stock
A,02/16/2023 00:00:00,Wright Scott J,4,A-Award,--D,13928,110901,1,0001675196,Common Stock
A,02/16/2023 00:00:00,Rogers Robert Wade,4,A-Award,--D,13653,459336,3,0001470428,Common Stock
D,02/16/2023 00:00:00,Rogers Robert Wade,4,F-InKind,--D,7109,445683,2,0001470428,Common Stock
A,02/16/2023 00:00:00,Rogers Robert Wade,4,A-Award,--D,27855,452792,1,0001470428,Common Stock
A,02/16/2023 00:00:00,Tighe Jan E,4,A-Award,--D,4700,4700,1,0001762375,Stock Units
A,02/16/2023 00:00:00,Munoz Barcelo Jose Antonio,4,A-Award,--D,4700,8233,1,0001904261,Common Stock
A,02/16/2023 00:00:00,Sewell David B,4,A-Award,--D,4700,8233,1,0001617514,Common Stock
A,02/16/2023 00:00:00,McGovern Jeanne,4,A-Award,--D,4700,12672,1,0001845293,Common Stock
A,02/16/2023 00:00:00,ESPELAND CURTIS E,4,A-Award,--D,4700,23233,1,0001240432,Common Stock
A,02/16/2023 00:00:00,Egan Cynthia,4,A-Award,--D,4700,8258,1,0001584240,Common Stock
A,02/16/2023 00:00:00,DULA SONIA,4,A-Award,--D,4700,17957,1,0001777573,Common Stock
A,02/16/2023 00:00:00,Beckerle Mary C,4,A-Award,--D,4700,13306,1,0001520181,Common Stock
A,02/16/2023 00:00:00,Ferrari Daniele,4,A-Award,--D,4700,4700,1,0001464763,Stock Units
A,02/16/2023 00:00:00,STRYKER DAVID M,4,A-Award,--D,18152,383188,3,0001579042,Common Stock
D,02/16/2023 00:00:00,STRYKER DAVID M,4,F-InKind,--D,10700,365036,2,0001579042,Common Stock
A,02/16/2023 00:00:00,STRYKER DAVID M,4,A-Award,--D,36212,375736,1,0001579042,Common Stock
A,02/16/2023 00:00:00,Lister Philip M.,4,A-Award,--D,19449,54769,1,0001867599,Common Stock
A,02/16/2023 00:00:00,Hankins Anthony P,4,A-Award,--D,25932,697060,3,0001314488,Common Stock
D,02/16/2023 00:00:00,Hankins Anthony P,4,F-InKind,--D,16177,671128,2,0001314488,Common Stock
A,02/16/2023 00:00:00,Hankins Anthony P,4,A-Award,--D,48747,687305,1,0001314488,Common Stock
A,02/16/2023 00:00:00,Huntsman Peter R,4,A-Award,--D,128104,6048398,3,0001314653,Common Stock
