MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,06/05/2023 00:00:00,LANSING WILLIAM J,4,A-Award,--D,52082,52082,1,0001074500,Non-Qualified Stock Options (right to buy)
D,06/02/2023 00:00:00,Rey David A,4,S-Sale,--D,1000,1303,1,0001532167,Common Stock
A,05/24/2023 00:00:00,MCMORRIS MARC F,4,M-Exempt,--D,1324,0,3,0001274127,Non-Qualified Stock Options (right to buy)
D,05/24/2023 00:00:00,MCMORRIS MARC F,4,S-Sale,--D,1324,242,2,0001274127,Common Stock
A,05/24/2023 00:00:00,MCMORRIS MARC F,4,M-Exempt,--D,1324,1566,1,0001274127,Common Stock
A,05/15/2023 00:00:00,Weber Steven P.,4/A,A-Award,--D,2824,2824,2,0001961736,Restricted Stock Units
D,05/02/2023 00:00:00,Covert Stephanie,4,S-Sale,--D,1335,8067,1,0001825657,Common Stock
A,03/01/2023 00:00:00,Rey David A,4,A-Award,--D,59,59,4,0001532167,Non-Qualified Stock Options (right to buy)
A,03/01/2023 00:00:00,Rey David A,4,A-Award,--D,344,344,3,0001532167,Restricted Stock Units
D,03/01/2023 00:00:00,Rey David A,4,M-Exempt,--D,238,0,2,0001532167,Restricted Stock Units
A,03/01/2023 00:00:00,Rey David A,4,M-Exempt,--D,238,2303,1,0001532167,Common Stock
A,03/01/2023 00:00:00,Rees Joanna,4,A-Award,--D,1023,1023,3,0001605071,Non-Qualified Stock Options (right to buy)
A,03/01/2023 00:00:00,Rees Joanna,4,A-Award,--D,394,394,2,0001605071,Non-Qualified Stock Options (right to buy)
A,03/01/2023 00:00:00,MCMORRIS MARC F,4,A-Award,--D,905,905,2,0001274127,Non-Qualified Stock Options (right to buy)
A,03/01/2023 00:00:00,MCMORRIS MARC F,4,A-Award,--D,295,295,1,0001274127,Non-Qualified Stock Options (right to buy)
A,03/01/2023 00:00:00,Manolis Eva,4,A-Award,--D,344,344,1,0001687748,Restricted Stock Units
A,03/01/2023 00:00:00,KIRSNER JAMES,4,A-Award,--D,389,389,3,0001203689,Restricted Stock Units
D,03/01/2023 00:00:00,KIRSNER JAMES,4,M-Exempt,--D,537,0,2,0001203689,Restricted Stock Units
A,03/01/2023 00:00:00,KIRSNER JAMES,4,M-Exempt,--I,537,15633,1,0001203689,Common Stock
A,03/01/2023 00:00:00,KELLY BRADEN R,4,A-Award,--D,389,389,3,0001175873,Restricted Stock Units
D,03/01/2023 00:00:00,KELLY BRADEN R,4,M-Exempt,--D,537,537,2,0001175873,Restricted Stock Units
A,03/01/2023 00:00:00,KELLY BRADEN R,4,M-Exempt,--D,537,10143,1,0001175873,Common Stock
A,03/01/2023 00:00:00,ARREDONDO FABIOLA R,4,A-Award,--D,344,344,6,0001554779,Restricted Stock Units
A,03/01/2023 00:00:00,ARREDONDO FABIOLA R,4,A-Award,--D,295,295,5,0001554779,Non-Qualified Stock Options (right to buy)
D,03/01/2023 00:00:00,ARREDONDO FABIOLA R,4,M-Exempt,--D,475,0,4,0001554779,Restricted Stock Units
D,03/01/2023 00:00:00,ARREDONDO FABIOLA R,4,M-Exempt,--D,369,0,3,0001554779,Restricted Stock Units
A,03/01/2023 00:00:00,ARREDONDO FABIOLA R,4,M-Exempt,--D,475,1584,2,0001554779,Common Stock
A,03/01/2023 00:00:00,ARREDONDO FABIOLA R,4,M-Exempt,--D,369,1109,1,0001554779,Common Stock
A,02/28/2023 00:00:00,Weber Steven P.,4/A,A-Award,--D,23.964,2014.0573,1,0001961736,Common Stock
A,02/15/2023 00:00:00,MCMORRIS MARC F,4,M-Exempt,--D,2030,0,5,0001274127,Non-Qualified Stock Options (right to buy)
D,02/15/2023 00:00:00,MCMORRIS MARC F,4,S-Sale,--D,1058,242,4,0001274127,Common Stock
D,02/15/2023 00:00:00,MCMORRIS MARC F,4,S-Sale,--D,837,1300,3,0001274127,Common Stock
D,02/15/2023 00:00:00,MCMORRIS MARC F,4,S-Sale,--D,135,2137,2,0001274127,Common Stock
A,02/15/2023 00:00:00,MCMORRIS MARC F,4,M-Exempt,--D,2030,2272,1,0001274127,Common Stock
D,02/15/2023 00:00:00,Leonard Michael S,4,S-Sale,--D,300,4937.48,1,0001540673,Common Stock
D,02/14/2023 00:00:00,KIRSNER JAMES,4,S-Sale,--I,5000,15096,1,0001203689,Common Stock
D,02/14/2023 00:00:00,Covert Stephanie,4,S-Sale,--D,1177,9402,1,0001825657,Common Stock
D,01/31/2023 00:00:00,Bowers Thomas A.,4,M-Exempt,--D,1606,4816,11,0001675736,Non-Qualified Stock Options (right to buy)
D,01/31/2023 00:00:00,Bowers Thomas A.,4,M-Exempt,--D,5362,5360,10,0001675736,Non-Qualified Stock Options (right to buy)
D,01/31/2023 00:00:00,Bowers Thomas A.,4,M-Exempt,--D,4193,1397,9,0001675736,Non-Qualified Stock Options (right to buy)
D,01/31/2023 00:00:00,Bowers Thomas A.,4,S-Sale,--D,2330,1815,7,0001675736,Common Stock
