MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/21/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3725,74515,6,0001924858,Stock Option (right to buy)
D,06/21/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3805,30460,5,0001924858,Stock Option (right to buy)
D,06/21/2023 00:00:00,Perche Patrice,4,S-Sale,--D,200,25730,4,0001924858,Common Stock
D,06/21/2023 00:00:00,Perche Patrice,4,S-Sale,--D,7330,25930,3,0001924858,Common Stock
A,06/21/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3725,33260,2,0001924858,Common Stock
A,06/21/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3805,29535,1,0001924858,Common Stock
D,06/15/2023 00:00:00,Hsieh Ming,4,M-Exempt,--D,1033,0,2,0001302110,Restricted Stock Units
A,06/15/2023 00:00:00,Hsieh Ming,4,M-Exempt,--D,1033,52261,1,0001302110,Common Stock
D,06/15/2023 00:00:00,STAVRIDIS JAMES G.,4,M-Exempt,--D,1033,0,2,0001661859,Restricted Stock Units
A,06/15/2023 00:00:00,STAVRIDIS JAMES G.,4,M-Exempt,--D,1033,6766,1,0001661859,Common Stock
D,06/15/2023 00:00:00,Sim Judith,4,M-Exempt,--D,1033,0,2,0001646293,Restricted Stock Units
A,06/15/2023 00:00:00,Sim Judith,4,M-Exempt,--D,1033,139756,1,0001646293,Common Stock
D,06/15/2023 00:00:00,NEUKOM WILLIAM H.,4,M-Exempt,--D,1033,0,2,0001567713,Restricted Stock Units
A,06/15/2023 00:00:00,NEUKOM WILLIAM H.,4,M-Exempt,--D,1033,290999,1,0001567713,Common Stock
D,06/15/2023 00:00:00,Hu Jean X.,4,M-Exempt,--D,1033,0,2,0001452385,Restricted Stock Units
A,06/15/2023 00:00:00,Hu Jean X.,4,M-Exempt,--D,1033,28626,1,0001452385,Common Stock
D,06/15/2023 00:00:00,GOLDMAN KENNETH A,4,M-Exempt,--D,1033,0,4,0001218470,Restricted Stock Units
A,06/15/2023 00:00:00,GOLDMAN KENNETH A,4,M-Exempt,--D,1033,16046,1,0001218470,Common Stock
D,05/23/2023 00:00:00,Jensen Keith,4,M-Exempt,--D,11980,83880,6,0001418649,Stock Option (right to buy)
D,05/23/2023 00:00:00,Jensen Keith,4,M-Exempt,--D,12730,38195,5,0001418649,Stock Option (right to buy)
D,05/23/2023 00:00:00,Jensen Keith,4,S-Sale,--D,4509,4572,4,0001418649,Common Stock
D,05/23/2023 00:00:00,Jensen Keith,4,S-Sale,--D,20201,9081,3,0001418649,Common Stock
A,05/23/2023 00:00:00,Jensen Keith,4,M-Exempt,--D,11980,29282,2,0001418649,Common Stock
A,05/23/2023 00:00:00,Jensen Keith,4,M-Exempt,--D,12730,17302,1,0001418649,Common Stock
D,05/22/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3725,78240,6,0001924858,Stock Option (right to buy)
D,05/22/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3810,34265,5,0001924858,Stock Option (right to buy)
D,05/22/2023 00:00:00,Perche Patrice,4,S-Sale,--D,1900,25730,4,0001924858,Common Stock
D,05/22/2023 00:00:00,Perche Patrice,4,S-Sale,--D,5635,27630,3,0001924858,Common Stock
A,05/22/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3725,33265,2,0001924858,Common Stock
A,05/22/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3810,29540,1,0001924858,Common Stock
D,05/18/2023 00:00:00,Jensen Keith,4,S-Sale,--D,5050,4572,1,0001418649,Common Stock
D,05/03/2023 00:00:00,Perche Patrice,4,S-Sale,--D,3879,25730,6,0001924858,Common Stock
D,05/03/2023 00:00:00,Perche Patrice,4,S-Sale,--D,5068,29609,5,0001924858,Common Stock
D,05/02/2023 00:00:00,Xie Michael,4,S-Sale,--D,700,29727018,6,0001475586,Common Stock
D,05/02/2023 00:00:00,Xie Michael,4,S-Sale,--D,5126,29727718,5,0001475586,Common Stock
D,05/01/2023 00:00:00,Xie Michael,4,M-Exempt,--D,2030,22330,11,0001475586,Restricted Stock Units
D,05/01/2023 00:00:00,Xie Michael,4,M-Exempt,--D,4555,31875,10,0001475586,Restricted Stock Units
D,05/01/2023 00:00:00,Xie Michael,4,M-Exempt,--D,5090,15280,9,0001475586,Restricted Stock Units
D,05/01/2023 00:00:00,Xie Michael,4,F-InKind,--D,5849,29732844,4,0001475586,Common Stock
A,05/01/2023 00:00:00,Xie Michael,4,M-Exempt,--D,2030,29738693,3,0001475586,Common Stock
A,05/01/2023 00:00:00,Xie Michael,4,M-Exempt,--D,4555,29736663,2,0001475586,Common Stock
A,05/01/2023 00:00:00,Xie Michael,4,M-Exempt,--D,5090,29732108,1,0001475586,Common Stock
D,05/01/2023 00:00:00,Xie Ken,4,M-Exempt,--D,6015,66185,9,0001475587,Restricted Stock Units
D,05/01/2023 00:00:00,Xie Ken,4,M-Exempt,--D,11335,79335,8,0001475587,Restricted Stock Units
D,05/01/2023 00:00:00,Xie Ken,4,M-Exempt,--D,12845,38530,7,0001475587,Restricted Stock Units
D,05/01/2023 00:00:00,Xie Ken,4,F-InKind,--D,15124,48318340,4,0001475587,Common Stock
A,05/01/2023 00:00:00,Xie Ken,4,M-Exempt,--D,6015,48333464,3,0001475587,Common Stock
A,05/01/2023 00:00:00,Xie Ken,4,M-Exempt,--D,11335,48327449,2,0001475587,Common Stock
A,05/01/2023 00:00:00,Xie Ken,4,M-Exempt,--D,12845,48316114,1,0001475587,Common Stock
D,05/01/2023 00:00:00,Whittle John,4,M-Exempt,--D,1180,12995,7,0001476336,Restricted Stock Units
D,05/01/2023 00:00:00,Whittle John,4,M-Exempt,--D,2545,17800,6,0001476336,Restricted Stock Units
D,05/01/2023 00:00:00,Whittle John,4,M-Exempt,--D,2475,7440,5,0001476336,Restricted Stock Units
D,05/01/2023 00:00:00,Whittle John,4,F-InKind,--D,2712,24891,4,0001476336,Common Stock
A,05/01/2023 00:00:00,Whittle John,4,M-Exempt,--D,1180,27603,3,0001476336,Common Stock
A,05/01/2023 00:00:00,Whittle John,4,M-Exempt,--D,2545,26423,2,0001476336,Common Stock
A,05/01/2023 00:00:00,Whittle John,4,M-Exempt,--D,2475,23878,1,0001476336,Common Stock
D,05/01/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,1890,20795,9,0001924858,Restricted Stock Units
D,05/01/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3725,26080,8,0001924858,Restricted Stock Units
D,05/01/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3805,11425,7,0001924858,Restricted Stock Units
D,05/01/2023 00:00:00,Perche Patrice,4,F-InKind,--D,473,34677,4,0001924858,Common Stock
A,05/01/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,1890,35150,3,0001924858,Common Stock
A,05/01/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3725,33260,2,0001924858,Common Stock
A,05/01/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3805,29535,1,0001924858,Common Stock
D,05/01/2023 00:00:00,Jensen Keith,4,M-Exempt,--D,1890,20795,7,0001418649,Restricted Stock Units
D,05/01/2023 00:00:00,Jensen Keith,4,M-Exempt,--D,3995,27960,6,0001418649,Restricted Stock Units
D,05/01/2023 00:00:00,Jensen Keith,4,M-Exempt,--D,4240,12735,5,0001418649,Restricted Stock Units
D,05/01/2023 00:00:00,Jensen Keith,4,F-InKind,--D,5072,9622,4,0001418649,Common Stock
A,05/01/2023 00:00:00,Jensen Keith,4,M-Exempt,--D,1890,14694,3,0001418649,Common Stock
A,05/01/2023 00:00:00,Jensen Keith,4,M-Exempt,--D,3995,12804,2,0001418649,Common Stock
A,05/01/2023 00:00:00,Jensen Keith,4,M-Exempt,--D,4240,8809,1,0001418649,Common Stock
D,04/21/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3725,81965,5,0001924858,Stock Option (right to buy)
D,04/21/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3805,38075,4,0001924858,Stock Option (right to buy)
D,04/21/2023 00:00:00,Perche Patrice,4,S-Sale,--D,7530,25730,3,0001924858,Common Stock
A,04/21/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3725,33260,2,0001924858,Common Stock
A,04/21/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3805,29535,1,0001924858,Common Stock
A,04/11/2023 00:00:00,NEUKOM WILLIAM H.,4/A,P-Purchase,--D,423,289966,1,0001567713,Common Stock
A,04/11/2023 00:00:00,NEUKOM WILLIAM H.,4,P-Purchase,--D,423,290716,1,0001567713,Common Stock
A,03/31/2023 00:00:00,NEUKOM WILLIAM H.,4/A,M-Exempt,--D,1033,289543,1,0001567713,Common Stock
D,03/31/2023 00:00:00,NEUKOM WILLIAM H.,4,M-Exempt,--D,1033,1033,2,0001567713,Restricted Stock Units
A,03/31/2023 00:00:00,NEUKOM WILLIAM H.,4,M-Exempt,--D,1033,285078,1,0001567713,Common Stock
D,03/31/2023 00:00:00,STAVRIDIS JAMES G.,4,M-Exempt,--D,1033,1033,2,0001661859,Restricted Stock Units
A,03/31/2023 00:00:00,STAVRIDIS JAMES G.,4,M-Exempt,--D,1033,5733,1,0001661859,Common Stock
D,03/31/2023 00:00:00,Sim Judith,4,M-Exempt,--D,1033,1033,2,0001646293,Restricted Stock Units
A,03/31/2023 00:00:00,Sim Judith,4,M-Exempt,--D,1033,138723,1,0001646293,Common Stock
D,03/31/2023 00:00:00,Hu Jean X.,4,M-Exempt,--D,1033,1033,2,0001452385,Restricted Stock Units
A,03/31/2023 00:00:00,Hu Jean X.,4,M-Exempt,--D,1033,27593,1,0001452385,Common Stock
D,03/31/2023 00:00:00,Hsieh Ming,4,M-Exempt,--D,1033,1033,2,0001302110,Restricted Stock Units
A,03/31/2023 00:00:00,Hsieh Ming,4,M-Exempt,--D,1033,51228,1,0001302110,Common Stock
D,03/31/2023 00:00:00,GOLDMAN KENNETH A,4,M-Exempt,--D,1033,1033,4,0001218470,Restricted Stock Units
A,03/31/2023 00:00:00,GOLDMAN KENNETH A,4,M-Exempt,--D,1033,15013,1,0001218470,Common Stock
D,03/21/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3725,85690,6,0001924858,Stock Option (right to buy)
D,03/21/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3810,41880,5,0001924858,Stock Option (right to buy)
D,03/21/2023 00:00:00,Perche Patrice,4,S-Sale,--D,2648,25730,4,0001924858,Common Stock
D,03/21/2023 00:00:00,Perche Patrice,4,S-Sale,--D,4887,28378,3,0001924858,Common Stock
A,03/21/2023 00:00:00,Perche Patrice,4,M-Exempt,--D,3725,33265,2,0001924858,Common Stock
