MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/29/2023 00:00:00,FARRELL NICHOLAS R,4,M-Exempt,--D,15019,30042,3,0001650440,Restricted Stock Units (Deferred Stock Award 6/29/22)
D,06/29/2023 00:00:00,FARRELL NICHOLAS R,4,F-InKind,--D,6436,32554,2,0001650440,Common Stock
A,06/29/2023 00:00:00,FARRELL NICHOLAS R,4,M-Exempt,--D,15019,38990,1,0001650440,Common Stock
D,06/18/2023 00:00:00,Whitted J Michael,4,M-Exempt,--D,17589,17524,4,0001462720,Restricted Stock Units (Deferred Stock Award 6/18/2021)
D,06/18/2023 00:00:00,Whitted J Michael,4,F-InKind,--D,5154,32744,3,0001462720,Common Stock
A,06/18/2023 00:00:00,Whitted J Michael,4,M-Exempt,--D,17589,37898,2,0001462720,Common Stock
D,06/15/2023 00:00:00,Whitted J Michael,4,S-Sale,--D,4000,20309,1,0001462720,Common Stock
D,06/14/2023 00:00:00,FARRELL NICHOLAS R,4,G-Gift,--D,100,23971,3,0001650440,COMMON STOCK
D,06/14/2023 00:00:00,FARRELL NICHOLAS R,4,G-Gift,--D,50,24071,2,0001650440,COMMON STOCK
D,06/13/2023 00:00:00,An-Heid Ling,4,M-Exempt,--D,36444,0,3,0001768405,Employee Stock Option (Right to Buy)
D,06/13/2023 00:00:00,An-Heid Ling,4,S-Sale,--D,46444,17311,2,0001768405,Common Stock
A,06/13/2023 00:00:00,An-Heid Ling,4,M-Exempt,--D,36444,63755,1,0001768405,Common Stock
D,06/08/2023 00:00:00,Whitted J Michael,4,S-Sale,--D,4000,24309,1,0001462720,Common Stock
D,06/07/2023 00:00:00,WALKE MEGAN A,4,M-Exempt,--D,705,0,12,0001736310,Employee Stock Option (Right to Buy)
D,06/07/2023 00:00:00,WALKE MEGAN A,4,M-Exempt,--D,645,0,11,0001736310,Employee Stock Option (Right to Buy)
