MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,06/08/2023 00:00:00,George Simeon,4,A-Award,--D,13000,13000,1,0001595117,Stock Option (Right to Buy)
A,06/08/2023 00:00:00,Behbahani Ali,4,A-Award,--D,13000,13000,1,0001613867,Stock Option (Right to Buy)
A,06/08/2023 00:00:00,Treco Douglas A,4,A-Award,--D,13000,13000,1,0001688192,Stock Option (Right to Buy)
A,06/08/2023 00:00:00,High Katherine A,4,A-Award,--D,13000,13000,1,0001631248,Stock Option (Right to Buy)
A,06/08/2023 00:00:00,Greene John,4,A-Award,--D,13000,13000,1,0001610732,Stock Option (Right to Buy)
A,06/08/2023 00:00:00,Fleming Harold Edward,4,A-Award,--D,13000,13000,1,0001857250,Stock Option (Right to Buy)
A,06/08/2023 00:00:00,Fardis Maria,4,A-Award,--D,13000,13000,1,0001559231,Stock Option (Right to Buy)
D,05/30/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,25000,79582,6,0001682019,Stock Option (Right to Buy)
D,05/30/2023 00:00:00,Kulkarni Samarth,4,S-Sale,--D,2400,387377,5,0001682019,Common Shares
D,05/30/2023 00:00:00,Kulkarni Samarth,4,S-Sale,--D,9300,389777,4,0001682019,Common Shares
D,05/30/2023 00:00:00,Kulkarni Samarth,4,S-Sale,--D,5999,399077,3,0001682019,Common Shares
D,05/30/2023 00:00:00,Kulkarni Samarth,4,S-Sale,--D,7301,405076,2,0001682019,Common Shares
A,05/30/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,25000,412377,1,0001682019,Common Shares
D,05/24/2023 00:00:00,Morrow Phuong Khanh,4,F-InKind,--D,2527,4411,2,0001928989,Common Shares
A,05/23/2023 00:00:00,Morrow Phuong Khanh,4,M-Exempt,--D,6938,20812,3,0001928989,Restricted Stock Units
A,05/23/2023 00:00:00,Morrow Phuong Khanh,4,M-Exempt,--D,6938,6938,1,0001928989,Common Shares
D,04/25/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,25000,104582,4,0001682019,Stock Option (Right to Buy)
D,04/25/2023 00:00:00,Kulkarni Samarth,4,S-Sale,--D,4393,387377,3,0001682019,Common Shares
D,04/25/2023 00:00:00,Kulkarni Samarth,4,S-Sale,--D,20607,391770,2,0001682019,Common Shares
A,04/25/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,25000,412377,1,0001682019,Common Shares
D,03/29/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,25000,129582,4,0001682019,Stock Option (Right to Buy)
D,03/29/2023 00:00:00,Kulkarni Samarth,4,S-Sale,--D,5281,387377,3,0001682019,Common Shares
D,03/29/2023 00:00:00,Kulkarni Samarth,4,S-Sale,--D,19719,392658,2,0001682019,Common Shares
A,03/29/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,25000,412377,1,0001682019,Common Shares
A,03/14/2023 00:00:00,Prasad Raju,4,A-Award,--D,100000,100000,2,0001968317,Stock Option (Right to Buy)
A,03/14/2023 00:00:00,Prasad Raju,4,A-Award,--D,40000,40000,1,0001968317,Restricted Stock Units
D,03/13/2023 00:00:00,Kulkarni Samarth,4,F-InKind,--D,4086,387377,4,0001682019,Common Shares
D,03/13/2023 00:00:00,Kulkarni Samarth,4,F-InKind,--D,5358,382463,2,0001682019,Common Shares
D,03/13/2023 00:00:00,KASINGER JAMES R.,4,F-InKind,--D,1022,54844,4,0001708172,Common Shares
D,03/13/2023 00:00:00,KASINGER JAMES R.,4,F-InKind,--D,1283,53616,2,0001708172,Common Shares
D,03/11/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,9000,18000,8,0001682019,Restricted Stock Units
A,03/11/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,9000,391463,3,0001682019,Common Shares
D,03/11/2023 00:00:00,KASINGER JAMES R.,4,M-Exempt,--D,2250,4500,8,0001708172,Restricted Stock Units
A,03/11/2023 00:00:00,KASINGER JAMES R.,4,M-Exempt,--D,2250,55866,3,0001708172,Common Shares
A,03/10/2023 00:00:00,Kulkarni Samarth,4,A-Award,--D,77000,77000,7,0001682019,Restricted Stock Units
A,03/10/2023 00:00:00,Kulkarni Samarth,4,A-Award,--D,188000,188000,6,0001682019,Stock Option (Right to Buy)
D,03/10/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,11833,0,5,0001682019,Restricted Stock Units
A,03/10/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,11833,387821,1,0001682019,Common Shares
A,03/10/2023 00:00:00,KASINGER JAMES R.,4,A-Award,--D,22000,22000,7,0001708172,Restricted Stock Units
A,03/10/2023 00:00:00,KASINGER JAMES R.,4,A-Award,--D,40000,40000,6,0001708172,Stock Option (Right to Buy)
D,03/10/2023 00:00:00,KASINGER JAMES R.,4,M-Exempt,--D,2833,0,5,0001708172,Restricted Stock Units
A,03/10/2023 00:00:00,KASINGER JAMES R.,4,M-Exempt,--D,2833,54899,1,0001708172,Common Shares
A,03/10/2023 00:00:00,Morrow Phuong Khanh,4,A-Award,--D,22000,22000,2,0001928989,Restricted Stock Units
A,03/10/2023 00:00:00,Morrow Phuong Khanh,4,A-Award,--D,44620,44620,1,0001928989,Stock Option (Right to Buy)
D,02/27/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,25000,154582,5,0001682019,Stock Option (Right to Buy)
D,02/27/2023 00:00:00,Kulkarni Samarth,4,S-Sale,--D,1100,375988,4,0001682019,Common Shares
D,02/27/2023 00:00:00,Kulkarni Samarth,4,S-Sale,--D,13720,377088,3,0001682019,Common Shares
D,02/27/2023 00:00:00,Kulkarni Samarth,4,S-Sale,--D,10180,390808,2,0001682019,Common Shares
A,02/27/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,25000,400988,1,0001682019,Common Shares
D,02/21/2023 00:00:00,Smith Brendan,4,F-InKind,--D,1392,5072,2,0001857492,Common Shares
D,02/21/2023 00:00:00,Kulkarni Samarth,4,F-InKind,--D,6373,375988,2,0001682019,Common Shares
D,02/21/2023 00:00:00,KASINGER JAMES R.,4,F-InKind,--D,1950,52066,2,0001708172,Common Shares
D,02/18/2023 00:00:00,Smith Brendan,4,M-Exempt,--D,3825,11475,3,0001857492,Restricted Stock Units
A,02/18/2023 00:00:00,Smith Brendan,4,M-Exempt,--D,3825,6464,1,0001857492,Common Shares
D,02/18/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,13250,39750,3,0001682019,Restricted Stock Units
A,02/18/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,13250,382361,1,0001682019,Common Shares
D,02/18/2023 00:00:00,KASINGER JAMES R.,4,M-Exempt,--D,3825,11475,3,0001708172,Restricted Stock Units
A,02/18/2023 00:00:00,KASINGER JAMES R.,4,M-Exempt,--D,3825,54016,1,0001708172,Common Shares
D,01/27/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,25000,179582,4,0001682019,Stock Option (Right to Buy)
D,01/27/2023 00:00:00,Kulkarni Samarth,4,S-Sale,--D,23200,369111,3,0001682019,Common Shares
D,01/27/2023 00:00:00,Kulkarni Samarth,4,S-Sale,--D,1800,392311,2,0001682019,Common Shares
A,01/27/2023 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,25000,394111,1,0001682019,Common Shares
D,12/28/2022 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,25000,204582,4,0001682019,Stock Option (Right to Buy)
D,12/28/2022 00:00:00,Kulkarni Samarth,4,S-Sale,--D,4634,369111,3,0001682019,Common Shares
D,12/28/2022 00:00:00,Kulkarni Samarth,4,S-Sale,--D,20366,373745,2,0001682019,Common Shares
A,12/28/2022 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,25000,394111,1,0001682019,Common Shares
D,12/06/2022 00:00:00,Kulkarni Samarth,4,M-Exempt,--D,58233,0,2,0001682019,Stock Option (Right to Buy)
