MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
D,06/01/2023 00:00:00,Herrington Matthew T,4,F-InKind,--D,71,6036,1,0001814592,Common Stock
A,05/24/2023 00:00:00,Woolley Kenneth M.,4,A-Award,--D,1093,402904,1,0001299642,Common Stock
A,05/24/2023 00:00:00,Vander Ploeg Julia,4,A-Award,--D,1093,3413,1,0001831418,Common Stock
A,05/24/2023 00:00:00,Shreve Jefferson Scott,4,A-Award,--D,1093,1664,1,0001946891,Common Stock
A,05/24/2023 00:00:00,PORTER ROGER B,4,A-Award,--D,1093,131886,1,0001184841,Common Stock
A,05/24/2023 00:00:00,Olmstead Diane,4,A-Award,--D,1093,7556,1,0001596300,Common Stock
A,05/24/2023 00:00:00,Kirk Spencer,4,A-Award,--D,1093,125114,1,0001300028,Common Stock
A,05/24/2023 00:00:00,CRITTENDEN GARY L,4,A-Award,--D,1093,4330,1,0001012683,Common Stock
A,05/24/2023 00:00:00,Bonner Joseph J,4,A-Award,--D,1093,5460,1,0001777664,Common Stock
A,05/24/2023 00:00:00,Blouin Jennifer,4,A-Award,--D,1093,1093,1,0001977114,Common Stock
D,04/04/2023 00:00:00,Margolis Joseph D,4,S-Sale,--I,5000,15144,1,0001330121,Common Stock
D,04/03/2023 00:00:00,KUNDE GRACE,4,F-InKind,--D,73,12587,5,0001537959,Common Stock
D,04/03/2023 00:00:00,KUNDE GRACE,4,F-InKind,--D,103,12660,4,0001537959,Common Stock
D,04/03/2023 00:00:00,KUNDE GRACE,4,F-InKind,--D,145,12763,3,0001537959,Common Stock
D,04/03/2023 00:00:00,KUNDE GRACE,4,F-InKind,--D,132,12908,2,0001537959,Common Stock
A,04/01/2023 00:00:00,KUNDE GRACE,4,A-Award,--D,964,13040,1,0001537959,Common Stock
D,04/01/2023 00:00:00,Dickens Zachary T,4,F-InKind,--D,107,14882,1,0001799962,Common Stock
D,04/01/2023 00:00:00,Springer William N,4,F-InKind,--D,97,9003,1,0001799963,Common Stock
