MoveType,Date,ReportingOwner,Form,TransactionType,DirectOrIndirect,NumberOfSecuritiesTransacted,NumberOfSecuritiesOwned,LineNumber,OwnerCIK,SecurityName
A,06/09/2023 00:00:00,MANGUM MYLLE H,4,P-Purchase,--D,45.8282,26229.84,1,0001175893,Common Stock
A,05/19/2023 00:00:00,Sohovich JoAnna,4,A-Award,--D,973,21261,1,0001604281,Common Stock
A,05/19/2023 00:00:00,Nicolosi Anthony V.,4,A-Award,--D,973,14083,1,0001705505,Common Stock
A,05/19/2023 00:00:00,Manner Hans-Peter,4,A-Award,--D,973,15984.56,1,0001686346,Common Stock
A,05/19/2023 00:00:00,MANGUM MYLLE H,4,A-Award,--D,973,26177.44,1,0001175893,Common Stock
A,05/19/2023 00:00:00,Keating Neal J,4,A-Award,--D,973,5845,1,0001319629,Common Stock
A,05/19/2023 00:00:00,Jones Daphne E,4,A-Award,--D,973,10262.7,1,0001475924,Common Stock
A,05/19/2023 00:00:00,Hipple Richard J,4,A-Award,--D,973,18445.85,1,0001311365,Common Stock
A,05/19/2023 00:00:00,Haussler Jakki L.,4,A-Award,--D,973,6884,1,0001432379,Common Stock
A,05/19/2023 00:00:00,BARNES THOMAS O,4,A-Award,--D,973,378777.69,1,0001007661,Common Stock
A,05/19/2023 00:00:00,Barnes Elijah Kent,4,A-Award,--D,973,49642.61,1,0001672756,Common Stock
D,05/17/2023 00:00:00,BARNES THOMAS O,4,G-Gift,--D,1000,377804.69,2,0001007661,Common Stock
A,05/16/2023 00:00:00,Barnes Elijah Kent,4,G-Gift,--I,200,2103.33,1,0001672756,Common Stock
D,05/16/2023 00:00:00,BARNES THOMAS O,4,G-Gift,--D,200,378804.69,1,0001007661,Common Stock
A,05/02/2023 00:00:00,Keating Neal J,4,P-Purchase,--D,2500,4872,1,0001319629,Common Stock
A,03/10/2023 00:00:00,MANGUM MYLLE H,4,P-Purchase,--D,48.2935,25204.44,1,0001175893,Common Stock
A,02/27/2023 00:00:00,Barnes Elijah Kent,4,G-Gift,-EI,89130,89130,1,0001672756,Common Stock
D,02/22/2023 00:00:00,BARNES THOMAS O,4,G-Gift,-EI,11043,33710,1,0001007661,Common Stock
A,02/10/2023 00:00:00,Sohovich JoAnna,4,A-Award,--D,2359,20288,1,0001604281,Common Stock
A,02/10/2023 00:00:00,Nicolosi Anthony V.,4,A-Award,--D,2359,13110,1,0001705505,Common Stock
A,02/10/2023 00:00:00,Manner Hans-Peter,4,A-Award,--D,2359,14968.06,1,0001686346,Common Stock
A,02/10/2023 00:00:00,MANGUM MYLLE H,4,A-Award,--D,2359,25149.43,1,0001175893,Common Stock
A,02/10/2023 00:00:00,Keating Neal J,4,A-Award,--D,2372,2372,1,0001319629,Common Stock
A,02/10/2023 00:00:00,Jones Daphne E,4,A-Award,--D,2359,9261.68,1,0001475924,Common Stock
A,02/10/2023 00:00:00,Hipple Richard J,4,A-Award,--D,2359,17451.52,1,0001311365,Common Stock
A,02/10/2023 00:00:00,Haussler Jakki L.,4,A-Award,--D,2359,5911,1,0001432379,Common Stock
A,02/10/2023 00:00:00,BARNES THOMAS O,4,A-Award,--D,2359,378964.47,1,0001007661,Common Stock
A,02/10/2023 00:00:00,Barnes Elijah Kent,4,A-Award,--D,2359,48513.15,1,0001672756,Common Stock
