Date,Description,Link,EarningRelated
02/03/2022 00:00:00,Keys Soulcare Lights the Way with New Skincare Offerings,,0
02/02/2022 00:00:00,e.l.f. Beauty Announces Third Quarter Fiscal 2022 Results,,1
26/01/2022 00:00:00,e.l.f. Cosmetics to Launch Search on TikTok for The Future X’s Makeup Artists With #elfitup Hashtag Challenge,,0
25/01/2022 00:00:00,e.l.f. Cosmetics Commits To 100% Clean Beauty,,0
19/01/2022 00:00:00,e.l.f. Beauty Announces Earnings Release Date for Third Quarter Fiscal 2022 Results,,1
18/01/2022 00:00:00,e.l.f. Cosmetics Screams for Ice Cream With Its New Cookies ‘N Dreams Collection,,0
15/12/2021 00:00:00,"BIG MOOD, BIG E.L.F.ING CITY: e.l.f. Cosmetics Drops Its First Crowdsourced Holiday Movie on TikTok",,0
15/11/2021 00:00:00,e.l.f. Beauty Reduces More Than One Million Pounds of Packaging Materials,,0
03/11/2021 00:00:00,e.l.f. Beauty Announces Second Quarter Fiscal 2022 Results,,1
20/10/2021 00:00:00,e.l.f. Beauty Announces Earnings Release Date for Second Quarter Fiscal 2022 Results,,1
14/10/2021 00:00:00,WƎLL PEOPLE Unveils Super Clean Skincare for All Skin,,0
05/08/2021 00:00:00,"Big Lashes, Big Attitude, Big Deal: e.l.f. Cosmetics Launches Big Mood Mascara With Tierra Whack",,0
04/08/2021 00:00:00,e.l.f. Beauty Announces First Quarter Fiscal 2022 Results,,1
21/07/2021 00:00:00,e.l.f. Beauty Announces Earnings Release Date for First Quarter Fiscal 2022 Results,,1
29/06/2021 00:00:00,Music Meets Makeup to Set the Mood: e.l.f. Cosmetics Presents Electric Mood,,0
22/06/2021 00:00:00,W3LL PEOPLE is Bringing More Plant-Powered Goodness to Clean Beauty Passionists,,0
17/06/2021 00:00:00,"Own a Piece of the e.l.f. Cosmetics Legacy, with its First-Ever #CryptoCosmetics Collection",,0
27/05/2021 00:00:00,Keys Soulcare Celebrates Every Body With New Restorative Body Care Offerings,,0
26/05/2021 00:00:00,e.l.f. Beauty Announces Fourth Quarter and Full Fiscal 2021 Results,,1
24/05/2021 00:00:00,e.l.f. Beauty to Participate in Upcoming Investor Conferences,,0
12/05/2021 00:00:00,e.l.f. Beauty Announces Earnings Release Date for Fourth Quarter Fiscal 2021 Results,,1
06/05/2021 00:00:00,e.l.f. Cosmetics Changing the Game and Empowering Others on Twitch,,0
27/04/2021 00:00:00,"TikTok, Enthusiast Gaming and e.l.f. Cosmetics Join Forces to Launch: TikTok Gamers Got Talent!",,0
01/04/2021 00:00:00,E.L.F. Cosmetics + Jen Atkin = E.L.F. xx Jen Atkin Beauty Collab,,0
04/03/2021 00:00:00,It’s the Collab of the Season: E.L.F. Cosmetics X Chipotle Launch a Limited Edition Makeup Collection,,0
16/02/2021 00:00:00,Join Alicia Keys for an Unforgettable Evening at the Keys Soulcare Lounge Ulta Beauty Edition,,0
03/02/2021 00:00:00,e.l.f. Beauty Announces Third Quarter Fiscal 2021 Results,,1
25/01/2021 00:00:00,Here’s the Scoop: e.l.f. Cosmetics Launches a Dreamy Mint Melt Collection,,0
21/01/2021 00:00:00,e.l.f. Beauty Announces Earnings Release Date for Third Quarter Fiscal 2021 Results,,1
12/01/2021 00:00:00,Keys Soulcare Shines at Full Wattage With Six New Offerings,,0
04/01/2021 00:00:00, e.l.f. Cosmetics’ Makes Beauty and Music History Topping Billboard’s Triller Top 10 U.S. and Global Lists,,0
08/12/2020 00:00:00,"e.l.f. Cosmetics Jingles into the Holidays with an e.l.f.ing Amazing Holiday Album, Debuting on Triller",,0
23/11/2020 00:00:00,"e.l.f. Cosmetics Teams Up with Loserfruit, One of the Biggest Female Gamers, to Connect with a New Generation of Fans",,0
13/11/2020 00:00:00,"e.l.f. Beauty Celebrates Sustainability Milestone, Eliminating 650,000 Pounds of Packaging Material",,0
04/11/2020 00:00:00,e.l.f. Beauty Announces Second Quarter Fiscal 2021 Results,,1
22/10/2020 00:00:00,e.l.f. Beauty Encourages Registered U.S. Voters to Go e.l.f.ing Vote. Speak Up. Take Action.,,0
21/10/2020 00:00:00,"e.l.f. Beauty Announces Earnings Release Date for Second Quarter Fiscal 2021 Ended September 30, 2020",,1
30/09/2020 00:00:00,e.l.f. Cosmetics Announces Tove Lo as the Latest Artist to Honor the Next Generation of Music and Beauty with ‘Beautyscape 5.0: The Remix’,,0
22/09/2020 00:00:00,Alicia Keys Unveils Keys Soulcare With the World,,0
14/08/2020 00:00:00,e.l.f. Cosmetics Makes TikTok History Again By Launching the First-Ever TikTok Reality Show,,0
05/08/2020 00:00:00, e.l.f. Beauty Announces First Quarter Fiscal 2021 Results,,1
05/08/2020 00:00:00,e.l.f. Beauty and Alicia Keys Announce the Creation of A Lifestyle Beauty Brand,,0
28/07/2020 00:00:00,e.l.f. Cosmetics’ New #elfMagicAct TikTok Challenge Surpasses One Billion Views in Just Three Days,,0
22/07/2020 00:00:00,"e.l.f. Beauty Announces Earnings Release Date for First Quarter Fiscal 2021 Ended June 30, 2020",,1
02/07/2020 00:00:00,e.l.f. Beauty Announces Agreement with Marathon Partners,,0
12/06/2020 00:00:00,e.l.f. Beauty CFO Honored with Prestigious Women Worth Watching® Award,,0
08/06/2020 00:00:00,"e.l.f. Beauty Fuels Its Innovative Skincare Offerings with New Full Spectrum CBD Product Line that Revives, Soothes and Calms Skin",,0
29/05/2020 00:00:00,e.l.f. Beauty Confirms Receipt of Notice of Marathon Partners’ Nomination of Director Candidates,,0
21/05/2020 00:00:00,e.l.f. Beauty Announces Fourth Quarter and Full Fiscal Year 2020 Results,,1
06/05/2020 00:00:00,e.l.f. Beauty Announces Earnings Release Webcast for Fourth Quarter and Full-year Fiscal 2020 Results,,1
30/03/2020 00:00:00,e.l.f. Beauty Provides Business Update,,0
24/02/2020 00:00:00,e.l.f. Acquires Clean Beauty Company W3LL PEOPLE to Expand Brand Portfolio,,0
05/02/2020 00:00:00,e.l.f. Beauty Announces Third Quarter Fiscal 2020 Results,,1
22/01/2020 00:00:00,"e.l.f. Beauty Announces Earnings Release Date for Third Quarter Fiscal 2020 Ended December 31, 2019",,1
16/12/2019 00:00:00,iLL Wayno Releases New Video “Eyes. Lips. Face. (e.l.f.)” Feat. Holla FyeSixWun in Partnership With e.l.f. Cosmetics    ,,0
06/11/2019 00:00:00,e.l.f. Beauty Announces Second Quarter Fiscal 2020 Results,,1
23/10/2019 00:00:00,"e.l.f. Beauty Announces Earnings Release Date for Second Quarter Fiscal 2020 Ended September 30, 2019",,1
11/10/2019 00:00:00,e.l.f. Turns Up the Volume on Beauty with Release of “Eyes. Lips. Face.” Song,,0
04/10/2019 00:00:00,"e.l.f. Cosmetics is First Brand to Create Original Music for a TikTok Hashtag Challenge, Launching Today",,0
07/08/2019 00:00:00,e.l.f. Beauty Announces First Quarter Fiscal 2020 Results,,1
24/07/2019 00:00:00,"e.l.f. Beauty Announces Earnings Release Date for First Quarter Fiscal 2020 Ended June 30, 2019",,1
29/05/2019 00:00:00,e.l.f. Beauty to Participate in Upcoming Conferences,,0
08/05/2019 00:00:00,"e.l.f. Beauty Announces Results for Transition Period Ended March 31, 2019",,0
23/04/2019 00:00:00,"e.l.f. Beauty Announces Earnings Release Date for Transition Quarter Ended March 31, 2019",,1
21/03/2019 00:00:00,e.l.f. Beauty Appoints Mandy Fields As Chief Financial Officer,,0
26/02/2019 00:00:00,e.l.f. Beauty Announces Fourth Quarter and Full Year 2018 Results,,1
07/02/2019 00:00:00,e.l.f. Beauty Appoints Kory Marchisotto As Chief Marketing Officer,,0
05/02/2019 00:00:00,e.l.f. Beauty Announces Fourth Quarter and Fiscal Year 2018 Earnings Release Date,,1
13/12/2018 00:00:00,e.l.f. Beauty Announces Change to Fiscal Year,,0
05/11/2018 00:00:00,e.l.f. Beauty Announces Third Quarter 2018 Results,,1
22/10/2018 00:00:00,e.l.f. Beauty Announces Third Quarter 2018 Earnings Release Date and Conference Call and Webcast,,1
26/09/2018 00:00:00,e.l.f. Debuts Influencer-Designed “Modern Metals” Collection,,0
20/09/2018 00:00:00,e.l.f. Beauty Announces Participation in the 2018 Wells Fargo Consumer Conference and Beauty Forum,,0
12/09/2018 00:00:00,e.l.f. Beauty Comments on Letter from Marathon Partners,,0
08/08/2018 00:00:00,e.l.f. Beauty Announces Second Quarter and First Half 2018 Results,,1
25/07/2018 00:00:00,e.l.f. Beauty Announces Second Quarter 2018 Earnings Release Date and Conference Call and Webcast,,1
06/06/2018 00:00:00,e.l.f. Beauty Announces Participation in June Investor Conferences,,0
09/05/2018 00:00:00,e.l.f. Beauty Announces First Quarter 2018 Results,,1
25/04/2018 00:00:00,e.l.f. Beauty Announces First Quarter 2018 Earnings Release Date and Conference Call and Webcast,,1
27/02/2018 00:00:00,CORRECTING and REPLACING e.l.f. Beauty Announces Fourth Quarter and Full Year 2017 Results,,1
13/02/2018 00:00:00,e.l.f. Beauty Announces Fourth Quarter and Fiscal Year 2017 Earnings Release Date and Conference Call and Webcast,,1
08/01/2018 00:00:00,e.l.f. Beauty Reconfirms Fiscal 2017 Outlook,,0
03/01/2018 00:00:00,e.l.f. Beauty Announces Participation in the 20th Annual ICR Conference,,0
08/11/2017 00:00:00,e.l.f. Beauty Announces Third Quarter 2017 Results,,1
25/10/2017 00:00:00,e.l.f. Beauty Announces Third Quarter 2017 Earnings Release Date and Conference Call and Webcast,,1
31/08/2017 00:00:00,e.l.f. Beauty Announces Participation in the Barclays Global Consumer Staples Conference,,0
09/08/2017 00:00:00,e.l.f. Beauty Announces Second Quarter and First Half 2017 Results,,1
26/07/2017 00:00:00,e.l.f. Beauty Announces Second Quarter 2017 Earnings Release Date and Conference Call and Webcast,,1
12/06/2017 00:00:00,e.l.f. Beauty Announces Participation in the William Blair & Company 37th Annual Growth Stock Conference,,0
10/05/2017 00:00:00,e.l.f. Beauty Announces First Quarter 2017 Results,,1
26/04/2017 00:00:00,e.l.f. Beauty Announces First Quarter 2017 Earnings Release Date and Conference Call and Webcast,,1
31/03/2017 00:00:00,"e.l.f. Beauty, Inc. Announces Pricing of Upsized Secondary Public Offering of Common Stock",,0
29/03/2017 00:00:00,"e.l.f. Beauty, Inc. Announces Proposed Secondary Public Offering of Common Stock",,0
10/03/2017 00:00:00,e.l.f. Beauty Gives SXSW a Makeover with Beautyscape Influencer Program and First-Ever Augmented Reality Live Stream on YouCam,,0
08/03/2017 00:00:00,"e.l.f. Beauty, Inc. Announces Fourth Quarter and Full Year 2016 Results",,1
22/02/2017 00:00:00,"e.l.f. Beauty, Inc. Announces Fourth Quarter and Fiscal Year 2016 Earnings Release Date and Conference Call and Webcast",,1
04/01/2017 00:00:00,"e.l.f. Beauty, Inc. Announces Participation in the 19th Annual ICR Conference",,0
14/11/2016 00:00:00,"e.l.f. Beauty, Inc. Announces New Store Opening in New York City",,0
14/11/2016 00:00:00,"e.l.f. Beauty, Inc. Announces Participation in the Morgan Stanley 2016 Global Consumer and Retail Conference",,0
10/11/2016 00:00:00,"e.l.f. Beauty, Inc. Announces Third Quarter 2016 Results",,1
27/10/2016 00:00:00,"e.l.f. Beauty, Inc. Announces Third Quarter 2016 Earnings Release Date and Conference Call and Webcast",,1
21/09/2016 00:00:00,e.l.f. Beauty Announces Pricing of Initial Public Offering,,0
