Date,Close/Last,Volume,Open,High,Low
04/22/2022,106.65,9554,108.64,108.73,105.53
04/21/2022,108.33,11502,107.01,109.79,106.78
04/20/2022,106.80,14432,107.72,108.98,104.67
04/19/2022,107.25,16856,112.65,114.05,106.77
04/18/2022,113.16,11607,111.89,114.82,110.72
04/14/2022,111.70,15831,108.37,112.39,106.64
04/13/2022,108.78,20320,104.98,109.00,104.07
04/12/2022,104.64,21239,99.25,105.60,98.98
04/11/2022,98.48,21586,103.07,103.09,97.62
04/08/2022,102.78,15565,101.69,103.25,99.71
04/07/2022,100.58,17331,102.15,103.50,98.45
04/06/2022,101.07,19208,105.79,108.66,100.54
04/05/2022,106.64,14527,108.24,109.85,104.56
04/04/2022,107.53,15925,104.25,108.55,102.91
04/01/2022,104.39,16219,105.99,106.20,102.37
03/31/2022,107.91,31,108.71,109.36,107.37
03/30/2022,113.45,1951,111.00,114.65,110.90
03/29/2022,110.23,5147,109.73,114.71,104.98
03/28/2022,112.48,13740,120.31,117.95,109.06
03/25/2022,120.65,12801,118.28,120.87,115.21
03/24/2022,119.03,11611,121.27,123.70,116.95
03/23/2022,121.60,11080,114.74,122.29,114.42
03/22/2022,115.48,11704,116.85,119.42,112.77
03/21/2022,115.62,10885,107.37,116.73,107.09
03/18/2022,107.93,9584,107.24,109.57,105.80
03/17/2022,106.64,14363,98.10,107.57,97.88
03/16/2022,98.02,17933,99.04,103.68,96.95
03/15/2022,99.91,24733,106.00,106.46,97.50
03/14/2022,106.90,18808,112.90,112.84,103.45
03/11/2022,112.67,18439,109.72,113.88,107.13
03/10/2022,109.33,30024,112.74,118.33,108.95
03/09/2022,111.14,41687,111.45,113.09,110.22
03/08/2022,127.98,36805,124.25,133.13,121.37
03/07/2022,123.21,26824,128.91,130.69,119.07
03/04/2022,118.11,34272,110.58,118.97,117.56
03/03/2022,110.46,35015,114.25,119.77,109.42
03/02/2022,112.93,56987,107.54,115.05,112.86
03/01/2022,104.97,54635,98.11,107.60,97.69
02/28/2022,100.99,348,104.48,104.48,99.90
02/25/2022,97.93,5225,99.65,98.76,96.00
02/24/2022,99.08,19553,97.56,104.33,97.61
02/23/2022,97.13,28985,96.63,98.70,95.80
02/22/2022,96.84,56706,96.80,97.03,96.01
02/18/2022,93.54,42157,92.98,94.15,90.26
02/17/2022,92.97,37258,92.09,94.51,91.82
02/16/2022,94.81,43788,93.59,96.07,91.14
02/15/2022,93.28,44266,95.76,96.24,92.06
02/14/2022,96.48,47299,95.31,96.53,95.55
02/11/2022,94.44,52473,91.26,95.51,94.24
02/10/2022,91.41,41470,91.72,93.09,90.90
02/09/2022,91.55,32141,91.27,92.06,90.06
02/08/2022,90.78,38001,93.01,93.01,89.93
02/07/2022,92.69,35627,92.73,93.99,92.15
02/04/2022,93.27,31707,91.04,93.70,90.89
02/03/2022,91.11,32203,89.06,91.29,88.01
02/02/2022,89.47,37431,89.29,90.51,88.28
02/01/2022,89.16,32211,89.38,89.96,87.72
01/31/2022,91.21,118,90.80,91.30,90.75
01/28/2022,90.03,6967,89.89,91.69,89.41
01/27/2022,89.34,12973,89.78,91.04,88.98
01/26/2022,89.96,27904,88.02,90.48,87.80
01/25/2022,88.20,27804,87.17,88.36,86.19
01/24/2022,86.27,31995,87.65,88.88,85.02
01/21/2022,87.89,28994,87.35,88.22,85.71
01/20/2022,88.38,29675,87.73,89.51,87.03
01/19/2022,88.44,35746,88.45,89.17,87.63
01/18/2022,87.51,43122,86.50,88.55,85.55
01/14/2022,86.06,29473,84.13,86.50,84.03
01/13/2022,84.47,26336,84.78,85.09,83.79
01/12/2022,84.67,31472,83.69,85.20,83.51
01/11/2022,83.72,36788,80.96,83.97,80.88
01/10/2022,80.87,28530,81.79,82.27,80.49
01/07/2022,81.75,28269,82.06,82.99,81.44
01/06/2022,81.99,39649,80.15,82.84,79.63
01/05/2022,80.80,34333,80.08,81.49,79.55
01/04/2022,80.00,30659,78.95,80.55,78.60
01/03/2022,78.98,25682,77.94,79.28,77.04
12/31/2021,77.78,20144,79.15,79.68,77.14
12/30/2021,79.32,476,79.25,79.62,78.66
12/29/2021,79.23,5516,79.00,80.16,78.14
12/28/2021,78.94,7543,78.87,79.85,78.47
12/27/2021,78.60,14007,76.30,79.06,75.76
12/23/2021,76.85,23616,75.67,76.98,74.79
12/22/2021,75.29,23779,74.04,75.69,73.59
12/21/2021,73.98,26549,72.10,74.26,71.24
12/20/2021,71.52,36111,73.06,73.07,69.26
12/17/2021,73.52,25575,74.51,74.96,72.62
12/16/2021,75.02,25386,74.57,75.59,74.00
12/15/2021,73.88,28932,73.26,74.57,72.48
12/14/2021,73.70,30769,74.30,75.15,72.57
12/13/2021,74.39,26063,75.54,76.39,74.19
12/10/2021,75.15,23916,74.10,75.70,73.80
12/09/2021,74.42,26537,76.02,76.70,73.83
12/08/2021,75.82,29824,75.27,76.37,75.02
12/07/2021,75.44,33623,73.54,76.26,73.23
12/06/2021,73.08,30083,70.30,73.78,70.29
12/03/2021,69.88,42891,70.50,72.60,69.23
12/02/2021,69.67,77520,68.81,70.60,69.80
12/01/2021,68.87,55882,70.14,72.86,68.15
11/30/2021,70.57,416,74.57,74.57,70.22
11/29/2021,73.44,7893,73.59,73.16,72.83
11/26/2021,72.72,28968,82.27,82.56,72.11
11/24/2021,82.25,27291,82.20,82.91,81.92
11/23/2021,82.31,40699,79.42,82.59,78.57
11/22/2021,79.70,30519,78.67,79.79,79.04
11/19/2021,78.89,43460,81.01,82.23,78.05
11/18/2021,81.24,30137,80.28,81.42,79.27
11/17/2021,80.28,37735,82.33,82.36,79.77
11/16/2021,82.43,24687,82.11,83.14,81.55
11/15/2021,82.05,31737,81.92,82.49,80.68
11/12/2021,82.17,25714,82.67,82.87,81.26
11/11/2021,82.87,30182,82.64,83.43,81.66
11/10/2021,82.64,35335,85.16,85.50,82.09
11/09/2021,84.78,34334,83.59,85.14,83.18
11/08/2021,83.43,26320,82.57,83.99,82.50
11/05/2021,82.74,42238,81.00,83.15,80.27
11/04/2021,80.54,70768,81.32,84.50,80.19
11/03/2021,81.99,49329,84.04,84.18,81.08
11/02/2021,84.72,39149,84.42,85.22,83.76
11/01/2021,84.71,35504,83.73,85.11,83.03
10/29/2021,84.38,362,84.19,84.56,84.06
10/28/2021,84.32,6486,84.18,84.57,82.31
10/27/2021,84.58,21981,86.13,86.27,84.05
10/26/2021,86.40,23874,86.03,86.53,85.28
10/25/2021,85.99,40752,85.71,86.72,85.44
10/22/2021,85.53,38765,84.65,85.94,83.83
10/21/2021,84.61,47081,85.88,86.12,83.36
10/20/2021,85.82,41281,85.10,85.89,83.63
10/19/2021,85.08,41887,84.11,85.40,83.71
10/18/2021,84.33,37176,85.05,86.03,83.96
10/15/2021,84.86,31221,84.20,85.10,84.17
10/14/2021,84.00,35502,83.35,84.28,83.23
10/13/2021,83.18,37792,83.16,83.69,82.21
10/12/2021,83.42,45327,83.61,84.23,82.72
10/11/2021,83.65,44115,82.59,84.60,82.56
10/08/2021,82.39,47270,82.39,83.43,81.96
10/07/2021,81.95,42903,80.80,82.50,79.08
10/06/2021,81.08,40519,82.66,83.44,80.59
10/05/2021,82.56,42825,81.28,83.11,81.20
10/04/2021,81.26,42015,79.36,82.00,78.76
10/01/2021,79.28,30835,78.41,79.41,77.57
09/30/2021,78.52,67,78.33,78.71,78.30
09/29/2021,78.64,3603,78.25,79.41,77.53
09/28/2021,79.09,20743,79.42,80.74,78.08
09/27/2021,79.53,19614,78.23,79.88,78.21
09/24/2021,78.09,18765,77.18,78.25,76.87
09/23/2021,77.25,25376,75.87,77.34,75.60
09/22/2021,76.19,25791,74.61,76.26,74.51
09/21/2021,74.36,24828,74.23,75.17,73.25
09/20/2021,73.92,27318,75.39,75.39,73.51
09/17/2021,75.34,26344,75.01,75.78,74.58
09/16/2021,75.67,27032,75.46,75.86,74.48
09/15/2021,75.46,34814,73.84,76.13,73.78
09/14/2021,73.60,26525,73.73,74.27,73.08
09/13/2021,73.51,26256,73.05,73.93,72.70
09/10/2021,72.92,25447,71.31,73.14,70.96
09/09/2021,71.45,34814,72.62,73.19,70.89
09/08/2021,72.60,30818,71.58,72.95,71.56
09/07/2021,71.69,34342,72.69,72.77,71.10
09/03/2021,72.61,26379,72.81,73.70,72.40
09/02/2021,73.03,29700,71.24,73.46,70.92
09/01/2021,71.59,30059,71.70,71.69,71.23
08/31/2021,72.99,553,73.03,73.49,72.91
08/30/2021,73.41,1934,73.59,73.70,71.99
08/27/2021,72.70,12552,71.42,72.74,71.16
08/26/2021,71.07,23452,71.84,72.13,70.68
08/25/2021,72.25,30582,71.13,72.41,70.51
08/24/2021,71.05,32357,68.68,71.30,68.52
08/23/2021,68.75,28021,65.18,68.91,64.83
08/20/2021,65.18,25633,66.60,66.92,64.80
08/19/2021,66.45,34966,67.42,67.65,65.56
08/18/2021,68.23,33755,69.01,70.04,67.22
08/17/2021,69.03,28503,69.65,70.01,68.82
08/16/2021,69.51,32891,70.06,70.46,68.14
08/13/2021,70.59,25349,71.12,71.39,70.00
08/12/2021,71.31,21983,71.58,71.89,70.68
08/11/2021,71.44,33670,70.91,71.63,69.07
08/10/2021,70.63,29988,69.29,71.23,68.97
08/09/2021,69.04,41792,70.06,70.06,67.61
08/06/2021,70.70,34982,71.26,72.43,70.28
08/05/2021,71.29,31664,70.25,71.50,69.75
08/04/2021,70.38,44003,72.33,72.82,70.12
08/03/2021,72.41,40922,73.23,73.53,71.04
08/02/2021,72.89,36957,75.18,75.33,72.31
07/30/2021,76.33,477,75.80,76.39,75.51
07/29/2021,76.05,7474,74.81,76.14,74.63
07/28/2021,74.74,19999,74.66,75.31,74.44
07/27/2021,74.48,25128,74.79,75.05,74.02
07/26/2021,74.50,30790,74.17,74.83,72.75
07/23/2021,74.10,22228,73.71,74.21,73.33
07/22/2021,73.79,30931,72.10,73.90,71.75
07/21/2021,72.23,40352,68.74,72.36,68.64
07/20/2021,69.35,41538,68.76,69.73,67.42
07/19/2021,68.62,57578,73.00,73.29,67.85
07/16/2021,73.59,32906,73.26,74.07,72.34
07/15/2021,73.47,40914,74.55,74.64,73.16
07/14/2021,74.76,48771,76.40,76.71,73.76
07/13/2021,76.49,30963,75.23,76.61,74.96
07/12/2021,75.16,31088,75.64,75.84,74.24
07/09/2021,75.55,31061,74.36,75.79,73.82
07/08/2021,74.12,40749,73.47,74.39,72.10
07/07/2021,73.43,50484,74.96,75.99,72.59
07/06/2021,74.53,57589,76.09,77.83,74.12
07/02/2021,76.17,30370,75.59,76.43,75.23
07/01/2021,75.84,51738,74.70,76.75,74.55
06/30/2021,75.13,412,75.14,75.60,74.54
06/29/2021,74.76,3790,74.60,75.51,73.91
06/28/2021,74.68,25868,76.16,76.59,74.52
06/25/2021,76.18,29727,75.61,76.21,74.95
06/24/2021,75.56,26269,75.37,75.77,74.52
06/23/2021,75.19,32229,74.76,76.00,74.73
06/22/2021,74.81,37451,74.81,75.29,74.34
06/21/2021,74.90,38104,73.33,74.95,72.98
06/18/2021,73.51,25713,73.07,73.75,72.18
06/17/2021,73.08,41097,73.98,74.49,72.00
06/16/2021,74.39,41544,74.30,74.96,73.89
06/15/2021,73.99,31045,73.10,74.33,72.78
06/14/2021,72.86,24995,72.49,73.64,72.49
06/11/2021,72.69,35490,72.39,73.08,71.88
06/10/2021,72.52,36625,72.09,72.64,70.95
06/09/2021,72.03,30605,72.14,72.88,71.82
06/08/2021,72.22,29385,71.39,72.41,70.72
06/07/2021,71.49,20580,71.70,72.26,71.10
06/04/2021,71.89,22970,71.35,71.93,71.58
06/03/2021,71.31,24333,71.27,71.45,70.95
06/02/2021,71.35,20880,70.56,71.49,70.81
06/01/2021,70.25,38662,70.56,70.59,70.48
05/28/2021,69.63,765,69.62,69.83,69.42
05/27/2021,69.46,5609,68.88,69.48,69.34
05/26/2021,68.87,20462,68.63,69.16,68.03
05/25/2021,68.65,19343,68.39,68.76,68.38
05/24/2021,68.46,28830,66.64,68.64,67.79
05/21/2021,66.44,31982,65.04,66.94,64.56
05/20/2021,65.11,33444,66.73,66.10,64.79
05/19/2021,66.66,41873,68.58,66.76,66.44
05/18/2021,68.71,42079,69.53,68.85,68.39
05/17/2021,69.46,24274,68.86,69.60,69.49
05/14/2021,68.71,30185,67.01,68.86,66.50
05/13/2021,67.05,37558,69.02,69.02,66.47
05/12/2021,69.32,30881,68.72,69.90,68.19
05/11/2021,68.55,38867,68.24,68.71,68.52
05/10/2021,68.32,31333,68.62,70.26,67.41
05/07/2021,68.28,28322,68.29,68.25,68.02
05/06/2021,68.09,24642,68.57,68.49,67.97
05/05/2021,68.96,31010,69.50,68.71,68.59
05/04/2021,68.88,25303,67.65,68.98,68.41
05/03/2021,67.56,17712,66.77,67.62,67.47
04/30/2021,67.25,1086,68.32,67.33,67.16
04/29/2021,68.56,7885,67.04,68.51,68.50
04/28/2021,67.27,23262,66.66,67.86,66.16
04/27/2021,66.42,29485,65.77,66.80,65.70
04/26/2021,65.65,26704,66.02,65.76,65.65
04/23/2021,66.11,20825,65.62,66.31,65.17
04/22/2021,65.40,26230,65.11,65.62,65.03
04/21/2021,65.32,31566,66.36,66.04,64.96
04/20/2021,66.57,38361,67.12,68.08,65.50
04/19/2021,67.05,19518,66.69,67.23,66.19
04/16/2021,66.77,23504,66.86,67.38,66.45
04/15/2021,66.94,23243,66.35,67.03,65.96
04/14/2021,66.58,35448,64.01,66.90,63.89
04/13/2021,63.67,26177,63.24,64.18,63.23
04/12/2021,63.28,35925,63.02,64.31,62.41
04/09/2021,62.95,28820,63.29,63.46,62.57
04/08/2021,63.20,31469,62.98,63.42,62.38
04/07/2021,63.16,41781,62.68,63.28,61.60
04/06/2021,62.74,43833,62.30,62.87,62.47
04/05/2021,62.15,37011,64.81,64.81,61.24
04/01/2021,64.86,65423,62.99,65.16,62.37
03/31/2021,63.54,257,64.48,64.69,63.59
03/30/2021,64.14,4029,65.31,65.65,63.64
