Date,TotalBuy,TotalSell
06/01/2023 00:00:00,131795,184590
05/01/2023 00:00:00,288276,2082239
04/01/2023 00:00:00,43428,351756
03/01/2023 00:00:00,3874043,2296562
02/01/2023 00:00:00,2497130,2833065
01/01/2023 00:00:00,34015,45870
12/01/2022 00:00:00,1197469,1198582
11/01/2022 00:00:00,164419,221735
10/01/2022 00:00:00,34019,49153
09/01/2022 00:00:00,3483,4450
08/01/2022 00:00:00,164023,220898
07/01/2022 00:00:00,34033,49174
06/01/2022 00:00:00,112749,133519
05/01/2022 00:00:00,45377945,396966
