Date,TotalBuy,TotalSell
06/01/2023 00:00:00,65714,75000
05/01/2023 00:00:00,54500,94720308
04/01/2023 00:00:00,544350,131512
03/01/2023 00:00:00,512376,944752
02/01/2023 00:00:00,160890,297416
01/01/2023 00:00:00,68029,136058
12/01/2022 00:00:00,64490,123582
11/01/2022 00:00:00,61984,118168
10/01/2022 00:00:00,85745,203960
09/01/2022 00:00:00,37772,75544
08/01/2022 00:00:00,40669,11391460
07/01/2022 00:00:00,511286,1072896
06/01/2022 00:00:00,127941,255882
05/01/2022 00:00:00,21584,189042
04/01/2022 00:00:00,866658,706407
03/01/2022 00:00:00,395440,821688
12/01/2021 00:00:00,90000,198740
11/01/2021 00:00:00,150000,328230
09/01/2021 00:00:00,701829,20168380
07/01/2021 00:00:00,11448,0
04/01/2021 00:00:00,710821,0
