Date,TotalBuy,TotalSell
06/01/2023 00:00:00,23535,35390
05/01/2023 00:00:00,54816,0
04/01/2023 00:00:00,240504,62748
03/01/2023 00:00:00,835666,432179
02/01/2023 00:00:00,26065,0
01/01/2023 00:00:00,9152,0
12/01/2022 00:00:00,1602,2401
11/01/2022 00:00:00,1221,1644
10/01/2022 00:00:00,80156,0
09/01/2022 00:00:00,94332,1043
08/01/2022 00:00:00,0,21791
07/01/2022 00:00:00,2169,3245
06/01/2022 00:00:00,53582,0
05/01/2022 00:00:00,8470,14767
04/01/2022 00:00:00,148334,95602
03/01/2022 00:00:00,1166053,702150
02/01/2022 00:00:00,37744,9761
01/01/2022 00:00:00,4673,0
12/01/2021 00:00:00,4372,12420
11/01/2021 00:00:00,12548,31317
10/01/2021 00:00:00,0,10000
09/01/2021 00:00:00,0,10000
08/01/2021 00:00:00,0,24114
07/01/2021 00:00:00,5118,26355
06/01/2021 00:00:00,852,10000
05/01/2021 00:00:00,10817,26042
04/01/2021 00:00:00,148336,118474
03/01/2021 00:00:00,1121050,999307
02/01/2021 00:00:00,126411,168023
01/01/2021 00:00:00,2560,0
12/01/2020 00:00:00,1602,52420
11/01/2020 00:00:00,1222,29785
10/01/2020 00:00:00,390,34525
09/01/2020 00:00:00,0,25000
08/01/2020 00:00:00,15155,93939
07/01/2020 00:00:00,2950,25649
06/01/2020 00:00:00,0,25000
05/01/2020 00:00:00,17041,115966
04/01/2020 00:00:00,21968,32860
03/01/2020 00:00:00,1464348,1181984
02/01/2020 00:00:00,81135,112060
01/01/2020 00:00:00,9249,0
12/01/2019 00:00:00,13122,37114
11/01/2019 00:00:00,15000,90276
10/01/2019 00:00:00,15000,50507
09/01/2019 00:00:00,50182,97626
08/01/2019 00:00:00,52439,127710
07/01/2019 00:00:00,21761,66590
06/01/2019 00:00:00,48122,94868
05/01/2019 00:00:00,112981,176704
04/01/2019 00:00:00,167114,339928
03/01/2019 00:00:00,1634086,1248224
02/01/2019 00:00:00,104062,206435
01/01/2019 00:00:00,9901,0
12/01/2018 00:00:00,44236,85892
11/01/2018 00:00:00,16009,70476
10/01/2018 00:00:00,279510,542620
09/01/2018 00:00:00,93877,158986
08/01/2018 00:00:00,15000,41000
07/01/2018 00:00:00,54647,162707
06/01/2018 00:00:00,48123,90869
05/01/2018 00:00:00,135785,204974
04/01/2018 00:00:00,548862,356272
03/01/2018 00:00:00,992304,972465
02/01/2018 00:00:00,301878,523750
01/01/2018 00:00:00,38400,43733
12/01/2017 00:00:00,44385,56733
11/01/2017 00:00:00,30434,46316
10/01/2017 00:00:00,64132,97587
09/01/2017 00:00:00,88099,129437
08/01/2017 00:00:00,201782,423315
07/01/2017 00:00:00,41093,152381
06/01/2017 00:00:00,45596,63334
