Date,TotalBuy,TotalSell
06/01/2023 00:00:00,194145,217913
05/01/2023 00:00:00,335000,683183
04/01/2023 00:00:00,15255,8000
03/01/2023 00:00:00,519959,159408
02/01/2023 00:00:00,0,2000
01/01/2023 00:00:00,0,2000
12/01/2022 00:00:00,802,2000
11/01/2022 00:00:00,11039,20130
10/01/2022 00:00:00,50139,102278
09/01/2022 00:00:00,67994,186654
08/01/2022 00:00:00,3130788,3656380
07/01/2022 00:00:00,109270,180900
06/01/2022 00:00:00,83111,414778
05/01/2022 00:00:00,280972,549844
04/01/2022 00:00:00,88122,178244
03/01/2022 00:00:00,210253,120752
02/01/2022 00:00:00,0,2000
01/01/2022 00:00:00,0,2000
12/01/2021 00:00:00,2351,2000
11/01/2021 00:00:00,100000,202000
10/01/2021 00:00:00,4513,2000
09/01/2021 00:00:00,7718,7000
08/01/2021 00:00:00,0,2000
07/01/2021 00:00:00,50000,77000
06/01/2021 00:00:00,51976,102000
05/01/2021 00:00:00,25000,52000
04/01/2021 00:00:00,193142,385572
03/01/2021 00:00:00,251596,224763
02/01/2021 00:00:00,110250,220500
01/01/2021 00:00:00,297600,595200
12/01/2020 00:00:00,680136,1218477
11/01/2020 00:00:00,65309,132618
10/01/2020 00:00:00,245593,493186
09/01/2020 00:00:00,401881,786842
08/01/2020 00:00:00,1728617,3460484
07/01/2020 00:00:00,125878,163564
06/01/2020 00:00:00,2000,6000
05/01/2020 00:00:00,294463,9856190
04/01/2020 00:00:00,2062549,18823128
03/01/2020 00:00:00,7600,17989
02/01/2020 00:00:00,3215648,16386156
01/01/2020 00:00:00,56460,112098
10/01/2019 00:00:00,615121,13667863
06/01/2019 00:00:00,1042433,663952
05/01/2019 00:00:00,0,14030
03/01/2019 00:00:00,31936,0
