Date,TotalBuy,TotalSell
06/01/2023 00:00:00,262672,659291
05/01/2023 00:00:00,2000,189008
03/01/2023 00:00:00,233449,250406
02/01/2023 00:00:00,19569,47069
01/01/2023 00:00:00,0,320014
12/01/2022 00:00:00,1134305,2070152
11/01/2022 00:00:00,720500,1480025
10/01/2022 00:00:00,229500,402000
09/01/2022 00:00:00,1200000,1259155
06/01/2022 00:00:00,48691,330463
05/01/2022 00:00:00,0,280200
03/01/2022 00:00:00,699588,879525
01/01/2022 00:00:00,440000,880000
12/01/2021 00:00:00,3806888,3564442
11/01/2021 00:00:00,27744,1325300
10/01/2021 00:00:00,15364,25364
09/01/2021 00:00:00,227660,501797
08/01/2021 00:00:00,420000,850000
07/01/2021 00:00:00,106745,205344
06/01/2021 00:00:00,15008,84426
05/01/2021 00:00:00,7246,76953
04/01/2021 00:00:00,14500,52304
03/01/2021 00:00:00,238167,162966
02/01/2021 00:00:00,6698,11448
01/01/2021 00:00:00,100000,200356
12/01/2020 00:00:00,101027,240689
11/01/2020 00:00:00,0,133950
10/01/2020 00:00:00,0,52655
09/01/2020 00:00:00,108947,233419
08/01/2020 00:00:00,101253,200000
07/01/2020 00:00:00,100000,244959
06/01/2020 00:00:00,8371,217696
05/01/2020 00:00:00,2948,53655.1943
04/01/2020 00:00:00,31,110000
03/01/2020 00:00:00,55631,162784
02/01/2020 00:00:00,55177,189880
01/01/2020 00:00:00,0,8000
12/01/2019 00:00:00,206546,283658
11/01/2019 00:00:00,20000,52822
09/01/2019 00:00:00,2058,238326
08/01/2019 00:00:00,5000,29861
07/01/2019 00:00:00,15000,2500
06/01/2019 00:00:00,0,114161
05/01/2019 00:00:00,1265788,1251950
04/01/2019 00:00:00,127600,131861
03/01/2019 00:00:00,225100,216864
02/01/2019 00:00:00,0,55287
01/01/2019 00:00:00,0,6345
12/01/2018 00:00:00,0,83266
10/01/2018 00:00:00,0,241801
09/01/2018 00:00:00,8700,138506
08/01/2018 00:00:00,0,1600
07/01/2018 00:00:00,6213,6213
06/01/2018 00:00:00,40518,215137
05/01/2018 00:00:00,9630,143707
04/01/2018 00:00:00,0,5400
03/01/2018 00:00:00,152925,348985
02/01/2018 00:00:00,20000,77666
12/01/2017 00:00:00,0,28649
11/01/2017 00:00:00,135942,154843
10/01/2017 00:00:00,8626,108568
09/01/2017 00:00:00,41500,723260
08/01/2017 00:00:00,0,18281
07/01/2017 00:00:00,0,100000
06/01/2017 00:00:00,27269,350058
05/01/2017 00:00:00,143239,347363
04/01/2017 00:00:00,10283,30283
03/01/2017 00:00:00,425052,788629
